            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2373165.500000000, A.D. 1785-May-28 00:00:00.0000,  8.203423398192531E+08, -1.142462598206670E+09, -5.063915931147461E+08,
2373225.500000000, A.D. 1785-Jul-27 00:00:00.0000,  8.589270730795792E+08, -1.115959110769407E+09, -4.971081139819462E+08,
2373285.500000000, A.D. 1785-Sep-25 00:00:00.0000,  8.965919524475728E+08, -1.088260543572551E+09, -4.872920349627122E+08,
2373345.500000000, A.D. 1785-Nov-24 00:00:00.0000,  9.332934048581735E+08, -1.059392292795704E+09, -4.769523087777893E+08,
2373405.500000000, A.D. 1786-Jan-23 00:00:00.0000,  9.689893242241648E+08, -1.029381502920701E+09, -4.660984690486013E+08,
2373465.500000000, A.D. 1786-Mar-24 00:00:00.0000,  1.003637898564681E+09, -9.982573989874293E+08, -4.547405029092383E+08,
2373525.500000000, A.D. 1786-May-23 00:00:00.0000,  1.037197137780672E+09, -9.660502347868477E+08, -4.428888851864248E+08,
2373585.500000000, A.D. 1786-Jul-22 00:00:00.0000,  1.069625983174078E+09, -9.327905075297849E+08, -4.305547241866604E+08,
2373645.500000000, A.D. 1786-Sep-20 00:00:00.0000,  1.100885130136801E+09, -8.985101613845377E+08, -4.177497444708544E+08,
2373705.500000000, A.D. 1786-Nov-19 00:00:00.0000,  1.130936008931500E+09, -8.632432954258374E+08, -4.044861455916578E+08,
2373765.500000000, A.D. 1787-Jan-18 00:00:00.0000,  1.159740039159771E+09, -8.270253025899742E+08, -3.907765986712743E+08,
2373825.500000000, A.D. 1787-Mar-19 00:00:00.0000,  1.187259398127886E+09, -7.898918197470337E+08, -3.766343798471789E+08,
2373885.500000000, A.D. 1787-May-18 00:00:00.0000,  1.213458218489222E+09, -7.518795782033461E+08, -3.620734048167354E+08,
2373945.500000000, A.D. 1787-Jul-17 00:00:00.0000,  1.238301845722944E+09, -7.130274324843745E+08, -3.471080862699347E+08,
2374005.500000000, A.D. 1787-Sep-15 00:00:00.0000,  1.261755876651391E+09, -6.733757581471145E+08, -3.317532919161315E+08,
2374065.500000000, A.D. 1787-Nov-14 00:00:00.0000,  1.283786553995983E+09, -6.329652726845604E+08, -3.160244538892824E+08,
2374125.500000000, A.D. 1788-Jan-13 00:00:00.0000,  1.304362179934481E+09, -5.918374170279361E+08, -2.999376489780464E+08,
2374185.500000000, A.D. 1788-Mar-13 00:00:00.0000,  1.323452757968707E+09, -5.500356056238128E+08, -2.835094688782340E+08,
2374245.500000000, A.D. 1788-May-12 00:00:00.0000,  1.341028890289752E+09, -5.076049443267411E+08, -2.667569408238597E+08,
2374305.500000000, A.D. 1788-Jul-11 00:00:00.0000,  1.357061809509948E+09, -4.645910376061034E+08, -2.496976055307340E+08,
2374365.500000000, A.D. 1788-Sep-09 00:00:00.0000,  1.371524819041013E+09, -4.210398609258384E+08, -2.323496293363586E+08,
2374425.500000000, A.D. 1788-Nov-08 00:00:00.0000,  1.384393390095941E+09, -3.769990922878348E+08, -2.147317011821057E+08,
2374485.500000000, A.D. 1789-Jan-07 00:00:00.0000,  1.395644014679142E+09, -3.325181933392240E+08, -1.968629198778036E+08,
2374545.500000000, A.D. 1789-Mar-08 00:00:00.0000,  1.405253909897073E+09, -2.876472920345683E+08, -1.787628364445875E+08,
2374605.500000000, A.D. 1789-May-07 00:00:00.0000,  1.413202302947954E+09, -2.424365865510435E+08, -1.604515799671254E+08,
2374665.500000000, A.D. 1789-Jul-06 00:00:00.0000,  1.419470998386621E+09, -1.969375905483118E+08, -1.419497926150330E+08,
2374725.500000000, A.D. 1789-Sep-04 00:00:00.0000,  1.424043304564102E+09, -1.512035913218069E+08, -1.232784910255772E+08,
2374785.500000000, A.D. 1789-Nov-03 00:00:00.0000,  1.426903452415466E+09, -1.052886771079532E+08, -1.044590708349219E+08,
2374845.500000000, A.D. 1790-Jan-02 00:00:00.0000,  1.428037583214847E+09, -5.924677616799437E+07, -8.551342739579245E+07,
2374905.500000000, A.D. 1790-Mar-03 00:00:00.0000,  1.427434734993255E+09, -1.313264494009811E+07, -6.646393486530831E+07,
