            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2309827.500000000, A.D. 1611-Dec-29 00:00:00.0000, -7.636693717549237E+08,  8.808322559781674E+07, -1.642956928420874E+08,
2309887.500000000, A.D. 1612-Feb-27 00:00:00.0000, -7.612707226014873E+08,  3.575158730608092E+07, -2.059761477253467E+08,
2309947.500000000, A.D. 1612-Apr-27 00:00:00.0000, -7.533603516296518E+08, -1.683417541269879E+07, -2.461597401861863E+08,
2310007.500000000, A.D. 1612-Jun-26 00:00:00.0000, -7.400634088311564E+08, -6.929529575506906E+07, -2.845776756624931E+08,
2310067.500000000, A.D. 1612-Aug-25 00:00:00.0000, -7.215384713955318E+08, -1.212629741442248E+08, -3.209796441813249E+08,
2310127.500000000, A.D. 1612-Oct-24 00:00:00.0000, -6.979749262827108E+08, -1.723801994556812E+08, -3.551344791242255E+08,
2310187.500000000, A.D. 1612-Dec-23 00:00:00.0000, -6.695904130489385E+08, -2.223033059466026E+08, -3.868306202172763E+08,
2310247.500000000, A.D. 1613-Feb-21 00:00:00.0000, -6.366283538054994E+08, -2.707032890275329E+08, -4.158764088115255E+08,
2310307.500000000, A.D. 1613-Apr-22 00:00:00.0000, -5.993555838170379E+08, -3.172669145809656E+08, -4.421002449012938E+08,
2310367.500000000, A.D. 1613-Jun-21 00:00:00.0000, -5.580601040974545E+08, -3.616976502091106E+08, -4.653506393880560E+08,
2310427.500000000, A.D. 1613-Aug-20 00:00:00.0000, -5.130489619974012E+08, -4.037164442652066E+08, -4.854961845241770E+08,
2310487.500000000, A.D. 1613-Oct-19 00:00:00.0000, -4.646462561189544E+08, -4.430623778186019E+08, -5.024254584042068E+08,
2310547.500000000, A.D. 1613-Dec-18 00:00:00.0000, -4.131912616033024E+08, -4.794932219496482E+08, -5.160468916538938E+08,
2310607.500000000, A.D. 1614-Feb-16 00:00:00.0000, -3.590366772149683E+08, -5.127859177572926E+08, -5.262886115430620E+08,
2310667.500000000, A.D. 1614-Apr-17 00:00:00.0000, -3.025469748388439E+08, -5.427370006401770E+08, -5.330982716254936E+08,
2310727.500000000, A.D. 1614-Jun-16 00:00:00.0000, -2.440968400692439E+08, -5.691629885533214E+08, -5.364428806961034E+08,
2310787.500000000, A.D. 1614-Aug-15 00:00:00.0000, -1.840696886301136E+08, -5.919007544995836E+08, -5.363086458835143E+08,
2310847.500000000, A.D. 1614-Oct-14 00:00:00.0000, -1.228562491346479E+08, -6.108078916649975E+08, -5.327008294876832E+08,
2310907.500000000, A.D. 1614-Dec-13 00:00:00.0000, -6.085318121822539E+07, -6.257630841258719E+08, -5.256436210563723E+08,
2310967.500000000, A.D. 1615-Feb-11 00:00:00.0000,  1.538281638636524E+06, -6.366664966175642E+08, -5.151800354179180E+08,
2311027.500000000, A.D. 1615-Apr-12 00:00:00.0000,  6.391368594622047E+07, -6.434401876919321E+08, -5.013718318023311E+08,
2311087.500000000, A.D. 1615-Jun-11 00:00:00.0000,  1.258667284091786E+08, -6.460285479996331E+08, -4.842994475778928E+08,
2311147.500000000, A.D. 1615-Aug-10 00:00:00.0000,  1.869906708835129E+08, -6.443987686825910E+08, -4.640619463613679E+08,
2311207.500000000, A.D. 1615-Oct-09 00:00:00.0000,  2.468798127534004E+08, -6.385413425365918E+08, -4.407769767966602E+08,
2311267.500000000, A.D. 1615-Dec-08 00:00:00.0000,  3.051310442020837E+08, -6.284705867756273E+08, -4.145807242897163E+08,
2311327.500000000, A.D. 1616-Feb-06 00:00:00.0000,  3.613455053120829E+08, -6.142251825301374E+08, -3.856278471565599E+08,
2311387.500000000, A.D. 1616-Apr-06 00:00:00.0000,  4.151303711570827E+08, -5.958687270202847E+08, -3.540913881179851E+08,
2311447.500000000, A.D. 1616-Jun-05 00:00:00.0000,  4.661007736536826E+08, -5.734902782830311E+08, -3.201626372842974E+08,
2311507.500000000, A.D. 1616-Aug-04 00:00:00.0000,  5.138818855118394E+08, -5.472048724520414E+08, -2.840509267935791E+08,
2311567.500000000, A.D. 1616-Oct-03 00:00:00.0000,  5.581111795707711E+08, -5.171539969308546E+08, -2.459833377490510E+08,
2311627.500000000, A.D. 1616-Dec-02 00:00:00.0000,  5.984408707942723E+08, -4.835059964207998E+08, -2.062042942887647E+08,
2311687.500000000, A.D. 1617-Jan-31 00:00:00.0000,  6.345405379602201E+08, -4.464563703496162E+08, -1.649750107917074E+08,
2311747.500000000, A.D. 1617-Apr-01 00:00:00.0000,  6.660999387323399E+08, -4.062279373397458E+08, -1.225727682782581E+08,
2311807.500000000, A.D. 1617-May-31 00:00:00.0000,  6.928319943947093E+08, -3.630708318915191E+08, -7.928999024917132E+07,
2311867.500000000, A.D. 1617-Jul-30 00:00:00.0000,  7.144759289093075E+08, -3.172622895865077E+08, -3.543308725790489E+07,
2311927.500000000, A.D. 1617-Sep-28 00:00:00.0000,  7.308005340506915E+08, -2.691061791243591E+08,  8.678955466622951E+06,
2311987.500000000, A.D. 1617-Nov-27 00:00:00.0000,  7.416075374140284E+08, -2.189322467764352E+08,  5.271627012426145E+07,
2312047.500000000, A.D. 1618-Jan-26 00:00:00.0000,  7.467350088253371E+08, -1.670950276096428E+08,  9.634009338473067E+07,
2312107.500000000, A.D. 1618-Mar-27 00:00:00.0000,  7.460607645327929E+08, -1.139723709544250E+08,  1.392050680069146E+08,
2312167.500000000, A.D. 1618-May-26 00:00:00.0000,  7.395057063575556E+08, -5.996354622233815E+07,  1.809618663085032E+08,
2312227.500000000, A.D. 1618-Jul-25 00:00:00.0000,  7.270370152408730E+08, -5.486886813029376E+06,  2.212601390934813E+08,
2312287.500000000, A.D. 1618-Sep-23 00:00:00.0000,  7.086710990769683E+08,  4.902306794839312E+07,  2.597517826035797E+08,
2312347.500000000, A.D. 1618-Nov-22 00:00:00.0000,  6.844762041362704E+08,  1.031189583696373E+08,  2.960945167379839E+08,
2312407.500000000, A.D. 1619-Jan-21 00:00:00.0000,  6.545745694380832E+08,  1.563445180367905E+08,  3.299557405159500E+08,
2312467.500000000, A.D. 1619-Mar-22 00:00:00.0000,  6.191439923351718E+08,  2.082390092637545E+08,  3.610166158728529E+08,
2312527.500000000, A.D. 1619-May-21 00:00:00.0000,  5.784186817066263E+08,  2.583421512920068E+08,  3.889763198319885E+08,
2312587.500000000, A.D. 1619-Jul-20 00:00:00.0000,  5.326892889147311E+08,  3.061994754540484E+08,  4.135563863303202E+08,
2312647.500000000, A.D. 1619-Sep-18 00:00:00.0000,  4.823019972027320E+08,  3.513680189938701E+08,  4.345050253966252E+08,
2312707.500000000, A.D. 1619-Nov-17 00:00:00.0000,  4.276565892977605E+08,  3.934222505632253E+08,  4.516013118086220E+08,
2312767.500000000, A.D. 1620-Jan-16 00:00:00.0000,  3.692034397002936E+08,  4.319600900480190E+08,  4.646591175764902E+08,
2312827.500000000, A.D. 1620-Mar-16 00:00:00.0000,  3.074394237293666E+08,  4.666088633019933E+08,  4.735306594438385E+08,
2312887.500000000, A.D. 1620-May-15 00:00:00.0000,  2.429027531979595E+08,  4.970310199997081E+08,  4.781095185120130E+08,
2312947.500000000, A.D. 1620-Jul-14 00:00:00.0000,  1.761668207469529E+08,  5.229294504722617E+08,  4.783330354795980E+08,
2313007.500000000, A.D. 1620-Sep-12 00:00:00.0000,  1.078331725674630E+08,  5.440522203519776E+08,  4.741839660116988E+08,
2313067.500000000, A.D. 1620-Nov-11 00:00:00.0000,  3.852376573044340E+07,  5.601965684341265E+08,  4.656913201780121E+08,
2313127.500000000, A.D. 1621-Jan-10 00:00:00.0000, -3.112729911686637E+07,  5.712120296281881E+08,  4.529303335166538E+08,
2313187.500000000, A.D. 1621-Mar-11 00:00:00.0000, -1.004823436776434E+08,  5.770025917357550E+08,  4.360215712732233E+08,
2313247.500000000, A.D. 1621-May-10 00:00:00.0000, -1.689087317208091E+08,  5.775278077138426E+08,  4.151291670515178E+08,
2313307.500000000, A.D. 1621-Jul-09 00:00:00.0000, -2.357873173309854E+08,  5.728028443072910E+08,  3.904582544850104E+08,
2313367.500000000, A.D. 1621-Sep-07 00:00:00.0000, -3.005204868115599E+08,  5.628974917390946E+08,  3.622516824159134E+08,
2313427.500000000, A.D. 1621-Nov-06 00:00:00.0000, -3.625395842783428E+08,  5.479341982382512E+08,  3.307861236706361E+08,
2313487.500000000, A.D. 1622-Jan-05 00:00:00.0000, -4.213115446336083E+08,  5.280852151928530E+08,  2.963676985203679E+08,
2313547.500000000, A.D. 1622-Mar-06 00:00:00.0000, -4.763446079201944E+08,  5.035689887520599E+08,  2.593272654763581E+08,
2313607.500000000, A.D. 1622-May-05 00:00:00.0000, -5.271930182166423E+08,  4.746459453661139E+08,  2.200155253160980E+08,
2313667.500000000, A.D. 1622-Jul-04 00:00:00.0000, -5.734606558933947E+08,  4.416138222415091E+08,  1.787980755561005E+08,
