            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     LT,                     RG,                     RR,
2305586.500000000, A.D. 1600-May-19 00:00:00.0000, -7.545835517556778E+08, -1.708090612238038E+08, -2.337573687658305E+08,  3.120279438758582E-02,  8.082169135997436E+08,  5.323268836169529E+04,
2305596.500000000, A.D. 1600-May-29 00:00:00.0000, -7.520169666795319E+08, -1.812036011738040E+08, -2.360260180742500E+08,  3.122327932662143E-02,  8.087475158912238E+08,  5.288618092790308E+04,
2305606.500000000, A.D. 1600-Jun-08 00:00:00.0000, -7.493098409279407E+08, -1.915641963205658E+08, -2.382505157520011E+08,  3.124362865578251E-02,  8.092746056064621E+08,  5.253018996409337E+04,
2305616.500000000, A.D. 1600-Jun-18 00:00:00.0000, -7.464629543175474E+08, -2.018889815767320E+08, -2.404305324888497E+08,  3.126383873332529E-02,  8.097980884167626E+08,  5.216481689847288E+04,
2305626.500000000, A.D. 1600-Jun-28 00:00:00.0000, -7.434771081003052E+08, -2.121761053506211E+08, -2.425657480533659E+08,  3.128390595678752E-02,  8.103178710109013E+08,  5.179016379438285E+04,
2305636.500000000, A.D. 1600-Jul-08 00:00:00.0000, -7.403531246628894E+08, -2.224237297346976E+08, -2.446558512715144E+08,  3.130382676323021E-02,  8.108338611013893E+08,  5.140633333162988E+04,
2305646.500000000, A.D. 1600-Jul-18 00:00:00.0000, -7.370918472276831E+08, -2.326300306880767E+08, -2.467005400039868E+08,  3.132359762946986E-02,  8.113459674304866E+08,  5.101342877170999E+04,
2305656.500000000, A.D. 1600-Jul-28 00:00:00.0000, -7.336941395551926E+08, -2.427931982130198E+08, -2.486995211221330E+08,  3.134321507228850E-02,  8.118540997756429E+08,  5.061155386897291E+04,
2305666.500000000, A.D. 1600-Aug-07 00:00:00.0000, -7.301608856473839E+08, -2.529114365257283E+08, -2.506525104822420E+08,  3.136267564859879E-02,  8.123581689537750E+08,  5.020081275311436E+04,
2305676.500000000, A.D. 1600-Aug-17 00:00:00.0000, -7.264929894523333E+08, -2.629829642224377E+08, -2.525592328986733E+08,  3.138197595559235E-02,  8.128580868251077E+08,  4.978130997474101E+04,
2305686.500000000, A.D. 1600-Aug-27 00:00:00.0000, -7.226913745713915E+08, -2.730060144407779E+08, -2.544194221165044E+08,  3.140111263091851E-02,  8.133537662978033E+08,  4.935315057215846E+04,
2305696.500000000, A.D. 1600-Sep-06 00:00:00.0000, -7.187569839685981E+08, -2.829788350159516E+08, -2.562328207833897E+08,  3.142008235287183E-02,  8.138451213328207E+08,  4.891644006801698E+04,
2305706.500000000, A.D. 1600-Sep-16 00:00:00.0000, -7.146907796822098E+08, -2.928996886321551E+08, -2.579991804206987E+08,  3.143888184058607E-02,  8.143320669489387E+08,  4.847128451756835E+04,
2305716.500000000, A.D. 1600-Sep-26 00:00:00.0000, -7.104937425389171E+08, -3.027668529693640E+08, -2.597182613943676E+08,  3.145750785425769E-02,  8.148145192285436E+08,  4.801779060146322E+04,
2305726.500000000, A.D. 1600-Oct-06 00:00:00.0000, -7.061668718710897E+08, -3.125786208449529E+08, -2.613898328855001E+08,  3.147595719539872E-02,  8.152923953241822E+08,  4.755606566992889E+04,
2305736.500000000, A.D. 1600-Oct-16 00:00:00.0000, -7.017111852366985E+08, -3.223333003494791E+08, -2.630136728602087E+08,  3.149422670708470E-02,  8.157656134649808E+08,  4.708621766201387E+04,
2305746.500000000, A.D. 1600-Oct-26 00:00:00.0000, -6.971277181409035E+08, -3.320292149763279E+08, -2.645895680378478E+08,  3.151231327413993E-02,  8.162340929614459E+08,  4.660835486166910E+04,
2305756.500000000, A.D. 1600-Nov-05 00:00:00.0000, -6.924175237579859E+08, -3.416647037459291E+08, -2.661173138569915E+08,  3.153021382321192E-02,  8.166977542073904E+08,  4.612258561404109E+04,
2305766.500000000, A.D. 1600-Nov-15 00:00:00.0000, -6.875816726538345E+08, -3.512381213263046E+08, -2.675967144398913E+08,  3.154792532277584E-02,  8.171565186800514E+08,  4.562901826488379E+04,
2305776.500000000, A.D. 1600-Nov-25 00:00:00.0000, -6.826212525104982E+08, -3.607478381504362E+08, -2.690275825564735E+08,  3.156544478314131E-02,  8.176103089402645E+08,  4.512776118968955E+04,
2305786.500000000, A.D. 1600-Dec-05 00:00:00.0000, -6.775373678531193E+08, -3.701922405300424E+08, -2.704097395879427E+08,  3.158276925646546E-02,  8.180590486328018E+08,  4.461892280444165E+04,
2305796.500000000, A.D. 1600-Dec-15 00:00:00.0000, -6.723311397793151E+08, -3.795697307658691E+08, -2.717430154901176E+08,  3.159989583677673E-02,  8.185026624869889E+08,  4.410261161563776E+04,
2305806.500000000, A.D. 1600-Dec-25 00:00:00.0000, -6.670037056913944E+08, -3.888787272545677E+08, -2.730272487567667E+08,  3.161682166002458E-02,  8.189410763179938E+08,  4.357893629870845E+04,
2305816.500000000, A.D. 1601-Jan-04 00:00:00.0000, -6.615562190316607E+08, -3.981176645920122E+08, -2.742622863829955E+08,  3.163354390415893E-02,  8.193742170288815E+08,  4.304800576673826E+04,
2305826.500000000, A.D. 1601-Jan-14 00:00:00.0000, -6.559898490208095E+08, -4.072849936728436E+08, -2.754479838285470E+08,  3.165005978922966E-02,  8.198020126131945E+08,  4.250992920188463E+04,
2305836.500000000, A.D. 1601-Jan-24 00:00:00.0000, -6.503057803991066E+08, -4.163791817859685E+08, -2.765842049806522E+08,  3.166636657748229E-02,  8.202243921574286E+08,  4.196481599250413E+04,
2305846.500000000, A.D. 1601-Feb-03 00:00:00.0000, -6.445052131695089E+08, -4.253987127061539E+08, -2.776708221160271E+08,  3.168246157341655E-02,  8.206412858425521E+08,  4.141277564095955E+04,
2305856.500000000, A.D. 1601-Feb-13 00:00:00.0000, -6.385893623429039E+08, -4.343420867826468E+08, -2.787077158625221E+08,  3.169834212383543E-02,  8.210526249452742E+08,  4.085391780303162E+04,
2305866.500000000, A.D. 1601-Feb-23 00:00:00.0000, -6.325594576862305E+08, -4.432078210247365E+08, -2.796947751607527E+08,  3.171400561790871E-02,  8.214583418396925E+08,  4.028835229164680E+04,
2305876.500000000, A.D. 1601-Mar-05 00:00:00.0000, -6.264167434730501E+08, -4.519944491838356E+08, -2.806318972252401E+08,  3.172944948722026E-02,  8.218583699985161E+08,  3.971618900391214E+04,
2305886.500000000, A.D. 1601-Mar-15 00:00:00.0000, -6.201624782361275E+08, -4.607005218324491E+08, -2.815189875050032E+08,  3.174467120578959E-02,  8.222526439936259E+08,  3.913753787418010E+04,
2305896.500000000, A.D. 1601-Mar-25 00:00:00.0000, -6.137979345222102E+08, -4.693246064405173E+08, -2.823559596439480E+08,  3.175966829008649E-02,  8.226410994964528E+08,  3.855250888353129E+04,
2305906.500000000, A.D. 1601-Apr-04 00:00:00.0000, -6.073243986493928E+08, -4.778652874493292E+08, -2.831427354413601E+08,  3.177443829905725E-02,  8.230236732786565E+08,  3.796121210596804E+04,
2305916.500000000, A.D. 1601-Apr-14 00:00:00.0000, -6.007431704673970E+08, -4.863211663429615E+08, -2.838792448126146E+08,  3.178897883417053E-02,  8.234003032133149E+08,  3.736375775513484E+04,
2305926.500000000, A.D. 1601-Apr-24 00:00:00.0000, -5.940555631207200E+08, -4.946908617169344E+08, -2.845654257498801E+08,  3.180328753946900E-02,  8.237709282762589E+08,  3.676025615605227E+04,
2305936.500000000, A.D. 1601-May-04 00:00:00.0000, -5.872629028140122E+08, -5.029730093441695E+08, -2.852012242825556E+08,  3.181736210160348E-02,  8.241354885469612E+08,  3.615081772146063E+04,
2305946.500000000, A.D. 1601-May-14 00:00:00.0000, -5.803665285800505E+08, -5.111662622390691E+08, -2.857865944380415E+08,  3.183120024988542E-02,  8.244939252098908E+08,  3.553555305563766E+04,
2305956.500000000, A.D. 1601-May-24 00:00:00.0000, -5.733677920511378E+08, -5.192692907193680E+08, -2.863214982029967E+08,  3.184479975637178E-02,  8.248461805567150E+08,  3.491457298630561E+04,
2305966.500000000, A.D. 1601-Jun-03 00:00:00.0000, -5.662680572334685E+08, -5.272807824648902E+08, -2.868059054843054E+08,  3.185815843593447E-02,  8.251921979880966E+08,  3.428798845905038E+04,
2305976.500000000, A.D. 1601-Jun-13 00:00:00.0000, -5.590687002835681E+08, -5.351994425730706E+08, -2.872397940691667E+08,  3.187127414627336E-02,  8.255319220140314E+08,  3.365591036466689E+04,
2305986.500000000, A.D. 1601-Jun-23 00:00:00.0000, -5.517711092861615E+08, -5.430239936116818E+08, -2.876231495841660E+08,  3.188414478786158E-02,  8.258652982524308E+08,  3.301844937162584E+04,
2305996.500000000, A.D. 1601-Jul-03 00:00:00.0000, -5.443766840332164E+08, -5.507531756695441E+08, -2.879559654536180E+08,  3.189676830383880E-02,  8.261922734263576E+08,  3.237571583648503E+04,
2306006.500000000, A.D. 1601-Jul-13 00:00:00.0000, -5.368868358045034E+08, -5.583857464059851E+08, -2.882382428577988E+08,  3.190914267989059E-02,  8.265127953609020E+08,  3.172781981428770E+04,
2306016.500000000, A.D. 1601-Jul-23 00:00:00.0000, -5.293029871501372E+08, -5.659204810992256E+08, -2.884699906914570E+08,  3.192126594413736E-02,  8.268268129803040E+08,  3.107487108325227E+04,
2306026.500000000, A.D. 1601-Aug-02 00:00:00.0000, -5.216265716750997E+08, -5.733561726938181E+08, -2.886512255228045E+08,  3.193313616703998E-02,  8.271342763055091E+08,  3.041697923610311E+04,
2306036.500000000, A.D. 1601-Aug-12 00:00:00.0000, -5.138590338265085E+08, -5.806916318477423E+08, -2.887819715536842E+08,  3.194475146136739E-02,  8.274351364533292E+08,  2.975425388518016E+04,
2306046.500000000, A.D. 1601-Aug-22 00:00:00.0000, -5.060018286844739E+08, -5.879256869786417E+08, -2.888622605808877E+08,  3.195610998223172E-02,  8.277293456373527E+08,  2.908680478139612E+04,
2306056.500000000, A.D. 1601-Sep-01 00:00:00.0000, -4.980564217561320E+08, -5.950571843083913E+08, -2.888921319578964E+08,  3.196720992714545E-02,  8.280168571694248E+08,  2.841474182190511E+04,
2306066.500000000, A.D. 1601-Sep-11 00:00:00.0000, -4.900242887721923E+08, -6.020849879059150E+08, -2.888716325566797E+08,  3.197804953607339E-02,  8.282976254609935E+08,  2.773817502677977E+04,
2306076.500000000, A.D. 1601-Sep-21 00:00:00.0000, -4.819069154857159E+08, -6.090079797285153E+08, -2.888008167295724E+08,  3.198862709147734E-02,  8.285716060242667E+08,  2.705721452775128E+04,
2306086.500000000, A.D. 1601-Oct-01 00:00:00.0000, -4.737057974731613E+08, -6.158250596619395E+08, -2.886797462713441E+08,  3.199894091835979E-02,  8.288387554733446E+08,  2.637197057198507E+04,
2306096.500000000, A.D. 1601-Oct-11 00:00:00.0000, -4.654224399378623E+08, -6.225351455591524E+08, -2.885084903814479E+08,  3.200898938430705E-02,  8.290990315253359E+08,  2.568255350406022E+04,
2306106.500000000, A.D. 1601-Oct-21 00:00:00.0000, -4.570583575156871E+08, -6.291371732773906E+08, -2.882871256260551E+08,  3.201877089950585E-02,  8.293523930007894E+08,  2.498907364053806E+04,
2306116.500000000, A.D. 1601-Oct-31 00:00:00.0000, -4.486150740820061E+08, -6.356300967135400E+08, -2.880157358996260E+08,  3.202828391670988E-02,  8.295987998228246E+08,  2.429164117736321E+04,
2306126.500000000, A.D. 1601-Nov-10 00:00:00.0000, -4.400941225601344E+08, -6.420128878387955E+08, -2.876944123866521E+08,  3.203752693119593E-02,  8.298382130159984E+08,  2.359036620880889E+04,
2306136.500000000, A.D. 1601-Nov-20 00:00:00.0000, -4.314970447317951E+08, -6.482845367326014E+08, -2.873232535236949E+08,  3.204649848072300E-02,  8.300705947052443E+08,  2.288535870706454E+04,
2306146.500000000, A.D. 1601-Nov-30 00:00:00.0000, -4.228253910493182E+08, -6.544440516155596E+08, -2.869023649614136E+08,  3.205519714547391E-02,  8.302959081143603E+08,  2.217672846449562E+04,
2306156.500000000, A.D. 1601-Dec-10 00:00:00.0000, -4.140807204491706E+08, -6.604904588815901E+08, -2.864318595266378E+08,  3.206362154797993E-02,  8.305141175640577E+08,  2.146458507399166E+04,
2306166.500000000, A.D. 1601-Dec-20 00:00:00.0000, -4.052646001668265E+08, -6.664228031299293E+08, -2.859118571848923E+08,  3.207177035305274E-02,  8.307251884701972E+08,  2.074903799029044E+04,
2306176.500000000, A.D. 1601-Dec-30 00:00:00.0000, -3.963786055534377E+08, -6.722401471974838E+08, -2.853424850038449E+08,  3.207964226775582E-02,  8.309290873430487E+08,  2.003019666747865E+04,
2306186.500000000, A.D. 1602-Jan-09 00:00:00.0000, -3.874243198950413E+08, -6.779415721915615E+08, -2.847238771178722E+08,  3.208723604143231E-02,  8.311257817880124E+08,  1.930817068864675E+04,
2306196.500000000, A.D. 1602-Jan-19 00:00:00.0000, -3.784033342345321E+08, -6.835261775221016E+08, -2.840561746932179E+08,  3.209455046575642E-02,  8.313152405069515E+08,  1.858306975062567E+04,
2306206.500000000, A.D. 1602-Jan-29 00:00:00.0000, -3.693172471956841E+08, -6.889930809327922E+08, -2.833395258931389E+08,  3.210158437476427E-02,  8.314974332989897E+08,  1.785500360231595E+04,
2306216.500000000, A.D. 1602-Feb-08 00:00:00.0000, -3.601676648090184E+08, -6.943414185313003E+08, -2.825740858430085E+08,  3.210833664486377E-02,  8.316723310607681E+08,  1.712408197939822E+04,
2306226.500000000, A.D. 1602-Feb-18 00:00:00.0000, -3.509562003392373E+08, -6.995703448183106E+08, -2.817600165949848E+08,  3.211480619480148E-02,  8.318399057855849E+08,  1.639041444741165E+04,
2306236.500000000, A.D. 1602-Feb-28 00:00:00.0000, -3.416844741132901E+08, -7.046790327153382E+08, -2.808974870919942E+08,  3.212099198556476E-02,  8.320001305608655E+08,  1.565411024741716E+04,
2306246.500000000, A.D. 1602-Mar-10 00:00:00.0000, -3.323541133484964E+08, -7.096666735921221E+08, -2.799866731315075E+08,  3.212689302024400E-02,  8.321529795645884E+08,  1.491527825447608E+04,
2306256.500000000, A.D. 1602-Mar-20 00:00:00.0000, -3.229667519809701E+08, -7.145324772946223E+08, -2.790277573299218E+08,  3.213250834390610E-02,  8.322984280620102E+08,  1.417402707550042E+04,
2306266.500000000, A.D. 1602-Mar-30 00:00:00.0000, -3.135240304951520E+08, -7.192756721743095E+08, -2.780209290881974E+08,  3.213783704352630E-02,  8.324364524039023E+08,  1.343046524179952E+04,
2306276.500000000, A.D. 1602-Apr-09 00:00:00.0000, -3.040275957553686E+08, -7.238955051187453E+08, -2.769663845588755E+08,  3.214287824799521E-02,  8.325670300267290E+08,  1.268470137685019E+04,
2306286.500000000, A.D. 1602-Apr-19 00:00:00.0000, -2.944791008395776E+08, -7.283912415825584E+08, -2.758643266138980E+08,  3.214763112816359E-02,  8.326901394538106E+08,  1.193684422923539E+04,
2306296.500000000, A.D. 1602-Apr-29 00:00:00.0000, -2.848802048745949E+08, -7.327621656185229E+08, -2.747149648129184E+08,  3.215209489689876E-02,  8.328057602967824E+08,  1.118700273189045E+04,
2306306.500000000, A.D. 1602-May-09 00:00:00.0000, -2.752325728730115E+08, -7.370075799092863E+08, -2.735185153724077E+08,  3.215626880917564E-02,  8.329138732579538E+08,  1.043528609557096E+04,
2306316.500000000, A.D. 1602-May-19 00:00:00.0000, -2.655378755721901E+08, -7.411268057993088E+08, -2.722752011352544E+08,  3.216015216218645E-02,  8.330144601331489E+08,  9.681803801451984E+03,
2306326.500000000, A.D. 1602-May-29 00:00:00.0000, -2.557977892750112E+08, -7.451191833262408E+08, -2.709852515402734E+08,  3.216374429542680E-02,  8.331075038139389E+08,  8.926665494715504E+03,
2306336.500000000, A.D. 1602-Jun-08 00:00:00.0000, -2.460139956917142E+08, -7.489840712514071E+08, -2.696489025912802E+08,  3.216704459073118E-02,  8.331929882885582E+08,  8.169980838742237E+03,
2306346.500000000, A.D. 1602-Jun-18 00:00:00.0000, -2.361881817822623E+08, -7.527208470895615E+08, -2.682663968257444E+08,  3.217005247225481E-02,  8.332708986414356E+08,  7.411859393727557E+03,
2306356.500000000, A.D. 1602-Jun-28 00:00:00.0000, -2.263220395990183E+08, -7.563289071384118E+08, -2.668379832832722E+08,  3.217276740642031E-02,  8.333412210518137E+08,  6.652410556220649E+03,
2306366.500000000, A.D. 1602-Jul-08 00:00:00.0000, -2.164172661299118E+08, -7.598076665082273E+08, -2.653639174740861E+08,  3.217518890184479E-02,  8.334039427918590E+08,  5.891743495908372E+03,
2306376.500000000, A.D. 1602-Jul-18 00:00:00.0000, -2.064755631418326E+08, -7.631565591511210E+08, -2.638444613472729E+08,  3.217731650922821E-02,  8.334590522237718E+08,  5.129967036069381E+03,
2306386.500000000, A.D. 1602-Jul-28 00:00:00.0000, -1.964986370234912E+08, -7.663750378904717E+08, -2.622798832590947E+08,  3.217914982121723E-02,  8.335065387962569E+08,  4.367189673097721E+03,
2306396.500000000, A.D. 1602-Aug-07 00:00:00.0000, -1.864881986280880E+08, -7.694625744517424E+08, -2.606704579421529E+08,  3.218068847230522E-02,  8.335463930419375E+08,  3.603519719908851E+03,
2306406.500000000, A.D. 1602-Aug-17 00:00:00.0000, -1.764459631164953E+08, -7.724186594949595E+08, -2.590164664756049E+08,  3.218193213878980E-02,  8.335786065762520E+08,  2.839065448515917E+03,
2306416.500000000, A.D. 1602-Aug-27 00:00:00.0000, -1.663736498012534E+08, -7.752428026486254E+08, -2.573181962563175E+08,  3.218288053878093E-02,  8.336031720976657E+08,  2.073935210542394E+03,
2306426.500000000, A.D. 1602-Sep-06 00:00:00.0000, -1.562729819915170E+08, -7.779345325448653E+08, -2.555759409708390E+08,  3.218353343225150E-02,  8.336200833889793E+08,  1.308237535834571E+03,
2306436.500000000, A.D. 1602-Sep-16 00:00:00.0000, -1.461456868391206E+08, -7.804933968556025E+08, -2.537900005680256E+08,  3.218389062112019E-02,  8.336293353194774E+08,  5.420811985768776E+02,
2306446.500000000, A.D. 1602-Sep-26 00:00:00.0000, -1.359934951859634E+08, -7.829189623294320E+08, -2.519606812320203E+08,  3.218395194934980E-02,  8.336309238474740E+08, -2.244247770366246E+02,
2306456.500000000, A.D. 1602-Oct-06 00:00:00.0000, -1.258181414127322E+08, -7.852108148284309E+08, -2.500882953550073E+08,  3.218371730302290E-02,  8.336248460222716E+08, -9.911712581218439E+02,
2306466.500000000, A.D. 1602-Oct-16 00:00:00.0000, -1.156213632879738E+08, -7.873685593637142E+08, -2.481731615090301E+08,  3.218318661033355E-02,  8.336110999839478E+08, -1.758049256398028E+03,
2306476.500000000, A.D. 1602-Oct-26 00:00:00.0000, -1.054049018160129E+08, -7.893918201302360E+08, -2.462156044172168E+08,  3.218235984150856E-02,  8.335896849613159E+08, -2.524950007881055E+03,
2306486.500000000, A.D. 1602-Nov-05 00:00:00.0000, -9.517050108371753E+07, -7.912802405424939E+08, -2.442159549253823E+08,  3.218123700873383E-02,  8.335606012700151E+08, -3.291764892932812E+03,
2306496.500000000, A.D. 1602-Nov-15 00:00:00.0000, -8.491990810686208E+07, -7.930334832717453E+08, -2.421745499743658E+08,  3.217981816611925E-02,  8.335238503116045E+08, -4.058385332331174E+03,
2306506.500000000, A.D. 1602-Nov-25 00:00:00.0000, -7.465487267656980E+07, -7.946512302845678E+08, -2.400917325729976E+08,  3.217810340969814E-02,  8.334794345735447E+08, -4.824702716584568E+03,
2306516.500000000, A.D. 1602-Dec-05 00:00:00.0000, -6.437714720588717E+07, -7.961331828824434E+08, -2.379678517714851E+08,  3.217609287744672E-02,  8.334273576297063E+08, -5.590608367348868E+03,
2306526.500000000, A.D. 1602-Dec-15 00:00:00.0000, -5.408848657630681E+07, -7.974790617422973E+08, -2.358032626351404E+08,  3.217378674931907E-02,  8.333676241412712E+08, -6.355993489330654E+03,
2306536.500000000, A.D. 1602-Dec-25 00:00:00.0000, -4.379064798427861E+07, -7.986886069582529E+08, -2.335983262185094E+08,  3.217118524730720E-02,  8.333002398582919E+08, -7.120749092866283E+03,
2306546.500000000, A.D. 1603-Jan-04 00:00:00.0000, -3.348539078813018E+07, -7.997615780844452E+08, -2.313534095397210E+08,  3.216828863551826E-02,  8.332252116216898E+08, -7.884766012809575E+03,
2306556.500000000, A.D. 1603-Jan-14 00:00:00.0000, -2.317447635516080E+07, -8.006977541777196E+08, -2.290688855544884E+08,  3.216509722021671E-02,  8.331425473643482E+08, -8.647935038908690E+03,
2306566.500000000, A.D. 1603-Jan-24 00:00:00.0000, -1.285966790803804E+07, -8.014969338402432E+08, -2.267451331298297E+08,  3.216161134983053E-02,  8.330522561112720E+08, -9.410146956790406E+03,
2306576.500000000, A.D. 1603-Feb-03 00:00:00.0000, -2.542730370521388E+06, -8.021589352627424E+08, -2.243825370178180E+08,  3.215783141495220E-02,  8.329543479796154E+08, -1.017129255542522E+04,
2306586.500000000, A.D. 1603-Feb-13 00:00:00.0000,  7.774569787241935E+06, -8.026835962682344E+08, -2.219814878292635E+08,  3.215375784832928E-02,  8.328488341784335E+08, -1.093126267788418E+04,
2306596.500000000, A.D. 1603-Feb-23 00:00:00.0000,  1.809046470395529E+07, -8.030707743558433E+08, -2.195423820071341E+08,  3.214939112482678E-02,  8.327357270077134E+08, -1.168994831148648E+04,
2306606.500000000, A.D. 1603-Mar-05 00:00:00.0000,  2.840318528336616E+07, -8.033203467444876E+08, -2.170656217996723E+08,  3.214473176135407E-02,  8.326150398564774E+08, -1.244724067130047E+04,
2306616.500000000, A.D. 1603-Mar-15 00:00:00.0000,  3.871096135193436E+07, -8.034322104167738E+08, -2.145516152334193E+08,  3.213978031677290E-02,  8.324867872003995E+08, -1.320303120128404E+04,
2306626.500000000, A.D. 1603-Mar-25 00:00:00.0000,  4.901202181810983E+07, -8.034062821640098E+08, -2.120007760865463E+08,  3.213453739182764E-02,  8.323509846000023E+08, -1.395721146699472E+04,
2306636.500000000, A.D. 1603-Apr-04 00:00:00.0000,  5.930459483272963E+07, -8.032424986327478E+08, -2.094135238625919E+08,  3.212900362911585E-02,  8.322076486998918E+08, -1.470967308403060E+04,
2306646.500000000, A.D. 1603-Apr-14 00:00:00.0000,  6.958690795059420E+07, -8.029408163722277E+08, -2.067902837643658E+08,  3.212317971307420E-02,  8.320567972283928E+08, -1.546030767398926E+04,
2306656.500000000, A.D. 1603-Apr-24 00:00:00.0000,  7.985718829368836E+07, -8.025012118833038E+08, -2.041314866683050E+08,  3.211706637000693E-02,  8.318984489982879E+08, -1.620900668883673E+04,
2306666.500000000, A.D. 1603-May-04 00:00:00.0000,  9.011366271544996E+07, -8.019236816696653E+08, -2.014375690994765E+08,  3.211066436818832E-02,  8.317326239094695E+08, -1.695566123364848E+04,
2306676.500000000, A.D. 1603-May-14 00:00:00.0000,  1.003545579651974E+08, -8.012082422908204E+08, -1.987089732068238E+08,  3.210397451801057E-02,  8.315593429527723E+08, -1.770016202178418E+04,
2306686.500000000, A.D. 1603-May-24 00:00:00.0000,  1.105781008523942E+08, -8.003549304155037E+08, -1.959461467379922E+08,  3.209699767211616E-02,  8.313786282134001E+08, -1.844239949840759E+04,
2306696.500000000, A.D. 1603-Jun-03 00:00:00.0000,  1.207825184113287E+08, -7.993638028742200E+08, -1.931495430132662E+08,  3.208973472546122E-02,  8.311905028725673E+08, -1.918226404914234E+04,
2306706.500000000, A.D. 1603-Jun-13 00:00:00.0000,  1.309660380673718E+08, -7.982349367107351E+08, -1.903196208987109E+08,  3.208218661530928E-02,  8.309949912073385E+08, -1.991964612423390E+04,
2306716.500000000, A.D. 1603-Jun-23 00:00:00.0000,  1.411268878054630E+08, -7.969684292336700E+08, -1.874568447790640E+08,  3.207435432120941E-02,  8.307921185900605E+08, -2.065443620689733E+04,
2306726.500000000, A.D. 1603-Jul-03 00:00:00.0000,  1.512632963403043E+08, -7.955643980689247E+08, -1.845616845305870E+08,  3.206623886498717E-02,  8.305819114881283E+08, -2.138652481418272E+04,
2306736.500000000, A.D. 1603-Jul-13 00:00:00.0000,  1.613734932880923E+08, -7.940229812122877E+08, -1.816346154936411E+08,  3.205784131072239E-02,  8.303643974634110E+08, -2.211580253158280E+04,
2306746.500000000, A.D. 1603-Jul-23 00:00:00.0000,  1.714557093402373E+08, -7.923443370825605E+08, -1.786761184451055E+08,  3.204916276473142E-02,  8.301396051717902E+08, -2.284215995949765E+04,
2306756.500000000, A.D. 1603-Aug-02 00:00:00.0000,  1.815081764389165E+08, -7.905286445756892E+08, -1.756866795706867E+08,  3.204020437557262E-02,  8.299075643633032E+08, -2.356548766128094E+04,
2306766.500000000, A.D. 1603-Aug-12 00:00:00.0000,  1.915291279542224E+08, -7.885761031196402E+08, -1.726667904369483E+08,  3.203096733406299E-02,  8.296683058825734E+08, -2.428567616053280E+04,
2306776.500000000, A.D. 1603-Aug-22 00:00:00.0000,  2.015167988628908E+08, -7.864869327295222E+08, -1.696169479628882E+08,  3.202145287328585E-02,  8.294218616690086E+08, -2.500261598747571E+04,
2306786.500000000, A.D. 1603-Sep-01 00:00:00.0000,  2.114694259288650E+08, -7.842613740625232E+08, -1.665376543909945E+08,  3.201166226857610E-02,  8.291682647564216E+08, -2.571619773745822E+04,
2306796.500000000, A.D. 1603-Sep-11 00:00:00.0000,  2.213852478861740E+08, -7.818996884727749E+08, -1.634294172578972E+08,  3.200159683749428E-02,  8.289075492723546E+08, -2.642631205714000E+04,
2306806.500000000, A.D. 1603-Sep-21 00:00:00.0000,  2.312625056242045E+08, -7.794021580669414E+08, -1.602927493648251E+08,  3.199125793982279E-02,  8.286397504379846E+08, -2.713284956577250E+04,
2306816.500000000, A.D. 1603-Oct-01 00:00:00.0000,  2.410994423746497E+08, -7.767690857603981E+08, -1.571281687477005E+08,  3.198064697757202E-02,  8.283649045682812E+08, -2.783570090616787E+04,
2306826.500000000, A.D. 1603-Oct-11 00:00:00.0000,  2.508943039002191E+08, -7.740007953327962E+08, -1.539361986465669E+08,  3.196976539495106E-02,  8.280830490712461E+08, -2.853475683447324E+04,
2306836.500000000, A.D. 1603-Oct-21 00:00:00.0000,  2.606453386858946E+08, -7.710976314832902E+08, -1.507173674745144E+08,  3.195861467832393E-02,  8.277942224467821E+08, -2.922990820767261E+04,
2306846.500000000, A.D. 1603-Oct-31 00:00:00.0000,  2.703507981328203E+08, -7.680599598860457E+08, -1.474722087862302E+08,  3.194719635617839E-02,  8.274984642858840E+08, -2.992104594439974E+04,
2306856.500000000, A.D. 1603-Nov-10 00:00:00.0000,  2.800089367546954E+08, -7.648881672460496E+08, -1.442012612461217E+08,  3.193551199910803E-02,  8.271958152701740E+08, -3.060806099804559E+04,
2306866.500000000, A.D. 1603-Nov-20 00:00:00.0000,  2.896180123766664E+08, -7.615826613550117E+08, -1.409050685959453E+08,  3.192356321980080E-02,  8.268863171716058E+08, -3.129084434749204E+04,
2306876.500000000, A.D. 1603-Nov-30 00:00:00.0000,  2.991762863370011E+08, -7.581438711471827E+08, -1.375841796219278E+08,  3.191135167303322E-02,  8.265700128523139E+08, -3.196928696572770E+04,
2306886.500000000, A.D. 1603-Dec-10 00:00:00.0000,  3.086820236920618E+08, -7.545722467555243E+08, -1.342391481215225E+08,  3.189887905569604E-02,  8.262469462652788E+08, -3.264327967462110E+04,
2306896.500000000, A.D. 1603-Dec-20 00:00:00.0000,  3.181334934244493E+08, -7.508682595693917E+08, -1.308705328699336E+08,  3.188614710689398E-02,  8.259171624569087E+08, -3.331271294569692E+04,
2306906.500000000, A.D. 1603-Dec-30 00:00:00.0000,  3.275289686529260E+08, -7.470324022934339E+08, -1.274788975860635E+08,  3.187315760808615E-02,  8.255807075706810E+08, -3.397747691598158E+04,
2306916.500000000, A.D. 1604-Jan-09 00:00:00.0000,  3.368667268435095E+08, -7.430651890058161E+08, -1.240648108973726E+08,  3.185991238318583E-02,  8.252376288497208E+08, -3.463746154686073E+04,
