            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000,  7.380048963336202E+08,  5.889363088303467E+06,  9.534088594989514E+07,  3.43067252E+01,  2.84065007E+02,  1.02297223E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000,  7.291599381224316E+08,  7.257339246616615E+07,  1.184133651026843E+08,  5.95259805E+01,  2.82927081E+02,  9.83397080E+01,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  7.139523324104308E+08,  1.386184574254550E+08,  1.404494556428152E+08,  8.63253285E+01,  2.79299750E+02,  9.34905252E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  6.924766538517554E+08,  2.034405369750155E+08,  1.612491919867897E+08,  1.13195455E+02,  2.73174960E+02,  8.77830809E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  6.648932176855015E+08,  2.664618710832906E+08,  1.806231976328494E+08,  1.39563334E+02,  2.64574950E+02,  8.12636383E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  6.314270505227578E+08,  3.271188414448859E+08,  1.983954147074204E+08,  1.65052309E+02,  2.53553379E+02,  7.39920217E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  5.923655931953856E+08,  3.848697687289842E+08,  2.144056442740320E+08,  1.89351830E+02,  2.40195739E+02,  6.60427824E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  5.480551696052097E+08,  4.392023840076261E+08,  2.285118107712252E+08,  2.12185846E+02,  2.24619013E+02,  5.75077405E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  4.988962911156163E+08,  4.896407646012557E+08,  2.405918848565589E+08,  2.33304952E+02,  2.06970611E+02,  4.85022818E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  4.453379467552198E+08,  5.357515403905381E+08,  2.505454136715167E+08,  2.52485672E+02,  1.87426750E+02,  3.91824587E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  3.878710552981222E+08,  5.771492033509269E+08,  2.582946195754146E+08,  2.69532037E+02,  1.66190622E+02,  2.97973711E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000,  3.270212771386131E+08,  6.135003854337295E+08,  2.637850424725255E+08,  2.84277656E+02,  1.43491114E+02,  2.08802803E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000,  2.633414065526274E+08,  6.445270362432870E+08,  2.669857309162126E+08,  2.96587587E+02,  1.19584016E+02,  1.40513099E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000,  1.974035810352457E+08,  6.700084688398696E+08,  2.678889988048179E+08,  3.06359635E+02,  9.47615636E+01,  1.34770494E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000,  1.297915263780468E+08,  6.897822818948375E+08,  2.665097781381812E+08,  3.13524936E+02,  6.93930499E+01,  1.97287341E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000,  6.109302912913318E+07,  7.037442096703184E+08,  2.628846120580634E+08,  3.18047771E+02,  4.41223747E+01,  2.85015158E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -8.107182390572973E+06,  7.118470099130234E+08,  2.570703507251816E+08,  3.19924664E+02,  2.14771602E+01,  3.78831676E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -7.723400255343191E+07,  7.140984908251182E+08,  2.491426039257655E+08,  3.19182814E+02,  1.98099457E+01,  4.72731210E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -1.457278617955693E+08,  7.105588156633909E+08,  2.391940145970571E+08,  3.15877974E+02,  4.14856646E+01,  5.64133768E+01,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -2.130499182916040E+08,  7.013372292479787E+08,  2.273324141397308E+08,  3.10091907E+02,  6.61692314E+01,  6.51546407E+01,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -2.786864928074340E+08,  6.865883632567691E+08,  2.136789197329657E+08,  3.01929555E+02,  9.08359636E+01,  7.33932141E+01,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -3.421527334836200E+08,  6.665082366742027E+08,  1.983660187105693E+08,  2.91516030E+02,  1.14841275E+02,  8.10501233E+01,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -4.029955502182041E+08,  6.413300908306139E+08,  1.815356863245748E+08,  2.78993572E+02,  1.37874221E+02,  8.80629485E+01,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -4.607958490619320E+08,  6.113201750923924E+08,  1.633375733636558E+08,  2.64518579E+02,  1.59719867E+02,  9.43820996E+01,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -5.151701267959356E+08,  5.767735741835963E+08,  1.439272897254769E+08,  2.48258822E+02,  1.80208611E+02,  9.99688313E+01,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -5.657714897195953E+08,  5.380101483867257E+08,  1.234648026380223E+08,  2.30390945E+02,  1.99200867E+02,  1.04793987E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -6.122901816410979E+08,  4.953706565292012E+08,  1.021129628545581E+08,  2.11098386E+02,  2.16581075E+02,  1.08837067E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -6.544536822881861E+08,  4.492131051279697E+08,  8.003616692060891E+07,  1.90569916E+02,  2.32254701E+02,  1.12085448E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000, -6.920264521800404E+08,  3.999093428160868E+08,  5.739915401267531E+07,  1.68999149E+02,  2.46146308E+02,  1.14533670E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000, -7.248093981378764E+08,  3.478419217123493E+08,  3.436593496941353E+07,  1.46585817E+02,  2.58198040E+02,  1.16182783E+02,
