

*******************************************************************************
Ephemeris / WWW_USER Fri May 20 09:01:24 2022 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: 1869 Philoctetes (4596 P-L)     {source: JPL#41}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1800-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2022-Jul-19 00:00:00.0000 TDB
Step-size       : 86400 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)                                                  
Small perturbers: Yes                             {source: SB441-N16}
Output units    : KM-D
Output type     : GEOMETRIC cartesian states
Output format   : 1 (position only)
Reference frame : ICRF
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2457674.5 ! 2016-Oct-13.00 (TDB)         Residual RMS= .23549        
   EC= .06721676546177675  QR= 4.873221478839133   TP= 2459361.9560429589      
   OM= 43.98506129696147   W=  321.12690097567     IN= 3.974391329274077       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-4.143049278342413E+00  Y=-3.326178754809769E+00  Z=-1.421274693950979E+00
  VX= 4.903049947553474E-03 VY=-4.542409104105552E-03 VZ=-2.508675914587825E-03
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= 11.3275            ROTPER= n.a.                
   H= 11.15                G= .150                 B-V= n.a.                   
                           ALBEDO= .104            STYP= n.a.                  
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  6.770853468997897E+08, -2.689081419892263E+08, -1.699415163170300E+08,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  7.032857866719878E+08, -2.094437711477891E+08, -1.420398815487724E+08,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  7.234786467196501E+08, -1.481818039536498E+08, -1.129210788646101E+08,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  7.374810042105732E+08, -8.564372725387108E+07, -8.283239897603545E+07,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  7.451703958278108E+08, -2.236461556666421E+07, -5.203115789079443E+07,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  7.464864317585434E+08,  4.111345643248638E+07, -2.078153497756117E+07,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  7.414313512049676E+08,  1.042481095137331E+08,  1.064870086104851E+07,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  7.300695034807322E+08,  1.665033065739205E+08,  4.199149994788831E+07,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  7.125258002535881E+08,  2.273557868921663E+08,  7.298179188498819E+07,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  6.889832035212764E+08,  2.863011350907556E+08,  1.033606181998935E+08,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  6.596793353049428E+08,  3.428593475474309E+08,  1.328780658723478E+08,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000,  6.249023360396078E+08,  3.965798027612408E+08,  1.612959472142843E+08,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  5.849861232328978E+08,  4.470455448070894E+08,  1.883901739523333E+08,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  5.403051827496620E+08,  4.938768281320782E+08,  2.139527925894795E+08,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  4.912690506506774E+08,  5.367339021470300E+08,  2.377936614869831E+08,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  4.383166326117650E+08,  5.753190465624913E+08,  2.597417667474561E+08,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  3.819105062113837E+08,  6.093778743535515E+08,  2.796461782940494E+08,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  3.225313065168706E+08,  6.386999480968648E+08,  2.973766620808185E+08,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  2.606723158206361E+08,  6.631187832086946E+08,  3.128239784031854E+08,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  1.968343366211772E+08,  6.825113021237333E+08,  3.258998940673651E+08,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  1.315209116930097E+08,  6.967968132148292E+08,  3.365369409643961E+08,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  6.523392696860157E+07,  7.059355980905417E+08,  3.446879599620011E+08,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000, -1.530365147741002E+06,  7.099271932267740E+08,  3.503254712060727E+08,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000, -6.828489499567360E+07,  7.088084275311351E+08,  3.534409006817013E+08,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000, -1.345549048746020E+08,  7.026512879456556E+08,  3.540436983309540E+08,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000, -1.998806707547285E+08,  6.915606816022614E+08,  3.521603831234944E+08,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000, -2.638198320878977E+08,  6.756721408356551E+08,  3.478335385179907E+08,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000, -3.259493663465426E+08,  6.551495125422239E+08,  3.411207804837325E+08,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -3.858672394509404E+08,  6.301826745056280E+08,  3.320937210059077E+08,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -4.431937665659694E+08,  6.009853095729632E+08,  3.208369447212796E+08,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -4.975727122050783E+08,  5.677927489200234E+08,  3.074470048093208E+08,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -5.486721794591852E+08,  5.308599053708034E+08,  2.920314519256560E+08,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -5.961853120423272E+08,  4.904593104261066E+08,  2.747079042830698E+08,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -6.398308433663671E+08,  4.468792521156477E+08,  2.556031589930224E+08,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -6.793535208332462E+08,  4.004220135546687E+08,  2.348523460283206E+08,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -7.145244428520428E+08,  3.514022120324575E+08,  2.125981274723386E+08,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -7.451413190558765E+08,  3.001452341917588E+08,  1.889899397678011E+08,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -7.710286812884154E+08,  2.469857487186585E+08,  1.641832713141978E+08,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -7.920380671314960E+08,  1.922662941886488E+08,  1.383389759939460E+08,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -8.080481890301661E+08,  1.363359282156762E+08,  1.116226161565348E+08,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -8.189650937798990E+08,  7.954892228125849E+07,  8.420382732945055E+07,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -8.247223320656289E+08,  2.226348440054046E+07,  5.625569747994293E+07,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -8.252811432203456E+08, -3.515949876295981E+07,  2.795415684899283E+07,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -8.206306514408917E+08, -9.235771916084886E+07, -5.226317212523916E+05,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -8.107880766424083E+08, -1.489687238411525E+08, -2.899489087461472E+07,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -7.957989669894375E+08, -2.046312234610678E+08, -5.728186131025226E+07,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -7.757374353363750E+08, -2.589864457565336E+08, -8.520245660500190E+07,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -7.507063948324476E+08, -3.116795548388090E+08, -1.125759505646243E+08,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -7.208377833097686E+08, -3.623611508828402E+08, -1.392227045467838E+08,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -6.862927657478669E+08, -4.106888606176651E+08, -1.649649411729982E+08,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -6.472618809748096E+08, -4.563290303080952E+08, -1.896275716685233E+08,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -6.039651265092356E+08, -4.989585405836070E+08, -2.130390864512794E+08,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -5.566519492708396E+08, -5.382667413867760E+08, -2.350325103752945E+08,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -5.056011116139054E+08, -5.739575148654432E+08, -2.554464281230165E+08,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -4.511203951566332E+08, -6.057514675636563E+08, -2.741260819562300E+08,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -3.935461184344820E+08, -6.333882555811750E+08, -2.909245454786718E+08,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -3.332424195433180E+08, -6.566290180848781E+08, -3.057039640109026E+08,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -2.706002617539364E+08, -6.752589158167150E+08, -3.183368615721269E+08,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -2.060361258653700E+08, -6.890897508599741E+08, -3.287075052253323E+08,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -1.399903495379297E+08, -6.979626349655323E+08, -3.367133130943721E+08,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -7.292506660106246E+07, -7.017506599389125E+08, -3.422662850249277E+08,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000, -5.321714720342755E+06, -7.003615338074991E+08, -3.452944399902672E+08,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000,  6.232191351851190E+07, -6.937401187424009E+08, -3.457432304971166E+08,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000,  1.294950977528964E+08, -6.818707986198823E+08, -3.435768989070839E+08,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000,  1.956781095336471E+08, -6.647796063618894E+08, -3.387797419956340E+08,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000,  2.603466076106607E+08, -6.425360375986944E+08, -3.313572473984108E+08,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000,  3.229764865503620E+08, -6.152544513406636E+08, -3.213370510685213E+08,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  3.830491373199630E+08, -5.830949790602083E+08, -3.087696746272706E+08,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  4.400570580776398E+08, -5.462638602381163E+08, -2.937289993696216E+08,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  4.935097176475763E+08, -5.050131336296164E+08, -2.763124365943262E+08,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  5.429395685943341E+08, -4.596396035070812E+08, -2.566407478829732E+08,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  5.879080910809304E+08, -4.104830544595024E+08, -2.348574968951477E+08,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  6.280117156745011E+08, -3.579236811681141E+08, -2.111281073221014E+08,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  6.628874739596331E+08, -3.023787361844952E+08, -1.856385196046337E+08,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  6.922182243424349E+08, -2.442984190649453E+08, -1.585934497939618E+08,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  7.157373081397747E+08, -1.841610798134063E+08, -1.302142788082774E+08,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  7.332324767540125E+08, -1.224678163463039E+08, -1.007366016134373E+08,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  7.445489805705873E+08, -5.973657979190846E+07, -7.040748707496589E+07,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  7.495917268023403E+08,  3.504072207436379E+06, -3.948251332412820E+07,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  7.483264355016223E+08,  6.672141802139859E+07, -8.222651052894564E+06,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.407797575756392E+08,  1.293850608828445E+08,  2.310893291905520E+07,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  7.270383769959373E+08,  1.909733024721549E+08,  5.425007034320035E+07,
