            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -4.089844528527759E+08,  6.397574387885540E+08, -1.203374803889969E+08,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -4.624449735074524E+08,  6.020292040021260E+08, -1.393899275283842E+08,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -5.123242212220171E+08,  5.596461924379513E+08, -1.573604446321550E+08,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -5.582835828385426E+08,  5.129875341729367E+08, -1.741245277597558E+08,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -6.000220613142693E+08,  4.624559298403096E+08, -1.895697218268759E+08,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -6.372768517572564E+08,  4.084734793416742E+08, -2.035959209828049E+08,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -6.698235208472658E+08,  3.514777154500695E+08, -2.161155313114893E+08,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -6.974758478599628E+08,  2.919178632243001E+08, -2.270535127902814E+08,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.200853888459905E+08,  2.302513503044541E+08, -2.363473247789809E+08,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.375408165089250E+08,  1.669405779212309E+08, -2.439467911456412E+08,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.497670789121156E+08,  1.024499501634463E+08, -2.498138957768137E+08,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.567244265237530E+08,  3.724314726466205E+07, -2.539225307748034E+08,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.584073493412420E+08, -2.821935876371713E+07, -2.562582097530607E+08,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.548434486564126E+08, -9.348257150690241E+07, -2.568177536521755E+08,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -7.460922729109522E+08, -1.580990404059896E+08, -2.556089614615595E+08,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -7.322441436212684E+08, -2.216307605479888E+08, -2.526502783524858E+08,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -7.134189878617916E+08, -2.836509163023068E+08, -2.479704612632948E+08,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -6.897651760775107E+08, -3.437455036268388E+08, -2.416082467867544E+08,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -6.614583859814955E+08, -4.015148530411645E+08, -2.336120286035825E+08,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -6.287004890553271E+08, -4.565750753091689E+08, -2.240395409838420E+08,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -5.917184548945920E+08, -5.085594480616474E+08, -2.129575448787082E+08,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -5.507632677773592E+08, -5.571197701733953E+08, -2.004415175833601E+08,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -5.061088595557736E+08, -6.019276966619339E+08, -1.865753392260303E+08,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -4.580510395635337E+08, -6.426760614854823E+08, -1.714509680906838E+08,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -4.069064148827762E+08, -6.790802046063342E+08, -1.551681031554060E+08,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -3.530112989701961E+08, -7.108793166320829E+08, -1.378338303002122E+08,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -2.967205949031199E+08, -7.378377982638183E+08, -1.195622473693569E+08,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -2.384066333000017E+08, -7.597466496241899E+08, -1.004740706331906E+08,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000, -1.784579522631492E+08, -7.764249023249900E+08, -8.069622075011028E+07,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000, -1.172779984723975E+08, -7.877211002484968E+08, -6.036138434468458E+07,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000, -5.528371418453751E+07, -7.935148204248134E+08, -3.960754773829652E+07,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  7.096022358486965E+06, -7.937182493199503E+08, -1.857749309130492E+07,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  6.942212863742423E+07, -7.882777951377245E+08,  2.581755165069837E+06,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  1.312472606536597E+08, -7.771757167392358E+08,  2.371954516107680E+07,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  1.921179981970475E+08, -7.604317406460862E+08,  4.468228613772875E+07,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  2.515773011351457E+08, -7.381046418175960E+08,  6.531422739766691E+07,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  3.091672519305699E+08, -7.102937308780206E+08,  8.545833314572108E+07,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  3.644321150753961E+08, -6.771401989526159E+08,  1.049572648029009E+08,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  4.169217182204793E+08, -6.388282656592994E+08,  1.236544786243050E+08,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  4.661951570116217E+08, -5.955860616497715E+08,  1.413954406231762E+08,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  5.118248140270743E+08, -5.476861646089973E+08,  1.580289544390528E+08,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  5.534006792300383E+08, -4.954457174185253E+08,  1.734086046708511E+08,
