            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.227228462020578E+08, -3.481710278476663E+08, -1.359633095626334E+08,  2.43992958E+02,  1.20716029E+03,  4.33712663E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.895012816525205E+08, -4.025903654394180E+08, -1.500872184622394E+08,  2.83472609E+02,  1.15387588E+03,  4.21761459E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -6.517054711945064E+08, -4.543379190179738E+08, -1.632150998645182E+08,  3.17071682E+02,  1.09733363E+03,  4.09407517E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -6.095639591451471E+08, -5.030551628635871E+08, -1.752543975359755E+08,  3.43650466E+02,  1.03878077E+03,  3.96961253E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -5.633348687170378E+08, -5.483986455101285E+08, -1.861183588515218E+08,  3.62771713E+02,  9.79520029E+02,  3.84717198E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -5.133051656487273E+08, -5.900422308279687E+08, -1.957266469693182E+08,  3.74467410E+02,  9.20889555E+02,  3.72943126E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -4.597897518528923E+08, -6.276793832264065E+08, -2.040059571322259E+08,  3.79151471E+02,  8.64242383E+02,  3.61870655E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -4.031303684793561E+08, -6.610254845355020E+08, -2.108906324111287E+08,  3.77589466E+02,  8.10925282E+02,  3.51688552E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -3.436942806879902E+08, -6.898201725162324E+08, -2.163232759317000E+08,  3.70889777E+02,  7.62256166E+02,  3.42539924E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -2.818727352837332E+08, -7.138296901910545E+08, -2.202553544396486E+08,  3.60495153E+02,  7.19498055E+02,  3.34524040E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -2.180791669674219E+08, -7.328492134415995E+08, -2.226477833284517E+08,  3.48151527E+02,  6.83826459E+02,  3.27702807E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -1.527471315786734E+08, -7.467051319942942E+08, -2.234714855326754E+08,  3.35820083E+02,  6.56286791E+02,  3.22110889E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -8.632795450854750E+07, -7.552572619698035E+08, -2.227079166351743E+08,  3.25489465E+02,  6.37740890E+02,  3.17767545E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -1.928809028860586E+07, -7.584009466266581E+08, -2.203495428946492E+08,  3.18863237E+02,  6.28807630E+02,  3.14687594E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  4.789382237331238E+07, -7.560689998651201E+08, -2.164002601131098E+08,  3.16973017E+02,  6.29809834E+02,  3.12888807E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  1.147302066823936E+08, -7.482334562126646E+08, -2.108757417720752E+08,  3.19874655E+02,  6.40743005E+02,  3.12393566E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  1.807280863663631E+08, -7.349070844255080E+08, -2.038037039357896E+08,  3.26604032E+02,  6.61275633E+02,  3.13223751E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  2.453928940919766E+08, -7.161446018479542E+08, -1.952240711232573E+08,  3.35423315E+02,  6.90778444E+02,  3.15389313E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  3.082325390733737E+08, -6.920435453062872E+08, -1.851890308698247E+08,  3.44210452E+02,  7.28369397E+02,  3.18872616E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  3.687616872766830E+08, -6.627447587021334E+08, -1.737629661396703E+08,  3.50813878E+02,  7.72959821E+02,  3.23611821E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  4.265062118537907E+08, -6.284324412705632E+08, -1.610222528690096E+08,  3.53290278E+02,  8.23293541E+02,  3.29487037E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  4.810077564795460E+08, -5.893337152896295E+08, -1.470549135043702E+08,  3.50035594E+02,  8.77978502E+02,  3.36312440E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  5.318283574275532E+08, -5.457176847128631E+08, -1.319601199055652E+08,  3.39853382E+02,  9.35514845E+02,  3.43836192E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  5.785550387483521E+08, -4.978939649175046E+08, -1.158475444573471E+08,  3.22002967E+02,  9.94323865E+02,  3.51748257E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  6.208043039020401E+08, -4.462106540573022E+08, -9.883655564480416E+07,  2.96266147E+02,  1.05278076E+03,  3.59694783E+02,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  6.582264464527031E+08, -3.910517580842275E+08, -8.105526363516112E+07,  2.63090388E+02,  1.10925198E+03,  3.67296855E+02,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  6.905095916545255E+08, -3.328340831442413E+08, -6.263942468296230E+07,  2.23949714E+02,  1.16213627E+03,  3.74171249E+02,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  7.173833739956465E+08, -2.720036190386516E+08, -4.373121689357489E+07,  1.82336529E+02,  1.20990786E+03,  3.79951143E+02,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  7.386221794623544E+08, -2.090314521080284E+08, -2.447790039194689E+07,  1.46446545E+02,  1.25115936E+03,  3.84305264E+02,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  7.540478814453779E+08, -1.444092747486459E+08, -5.030384979721414E+06,  1.33073044E+02,  1.28464238E+03,  3.86954509E+02,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  7.635319988000679E+08, -7.864455929680580E+07,  1.445827053001706E+07,  1.57126852E+02,  1.30930355E+03,  3.87685437E+02,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  7.669972211093550E+08, -1.225547065167527E+07,  3.383440372923798E+07,  2.10851305E+02,  1.32431431E+03,  3.86360368E+02,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000,  7.644182831093798E+08,  5.423438933939745E+07,  5.294531225652938E+07,  2.79749880E+02,  1.32909298E+03,  3.82924019E+02,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  7.558221558379210E+08,  1.203013049488111E+08,  7.164080261474219E+07,  3.55448045E+02,  1.32331819E+03,  3.77406657E+02,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  7.412875533798962E+08,  1.854267489115586E+08,  8.977470013719055E+07,  4.33461943E+02,  1.30693312E+03,  3.69923875E+02,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  7.209437738329055E+08,  2.491025666583271E+08,  1.072062927705927E+08,  5.10917394E+02,  1.28014070E+03,  3.60673060E+02,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  6.949689176981356E+08,  3.108359531905731E+08,  1.238016848301843E+08,  5.85665712E+02,  1.24339005E+03,  3.49926652E+02,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  6.635875126822627E+08,  3.701541301514080E+08,  1.394350340520563E+08,  6.55969898E+02,  1.19735527E+03,  3.38022140E+02,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  6.270676146400990E+08,  4.266086676020792E+08,  1.539896620150633E+08,  7.20393240E+02,  1.14290758E+03,  3.25348671E+02,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  5.857174623458390E+08,  4.797793799232745E+08,  1.673590187901883E+08,  7.77761172E+02,  1.08108249E+03,  3.12330040E+02,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  5.398817565910211E+08,  5.292777512744610E+08,  1.794474931196821E+08,  8.27149130E+02,  1.01304379E+03,  2.99403733E+02,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  4.899376407278752E+08,  5.747498552863545E+08,  1.901710619536968E+08,  8.67877720E+02,  9.40045963E+02,  2.86995988E+02,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  4.362904738513046E+08,  6.158787646319562E+08,  1.994577829544890E+08,  8.99507407E+02,  8.63397197E+02,  2.75493517E+02,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000,  3.793694812128488E+08,  6.523864337183266E+08,  2.072481272744354E+08,  9.21829443E+02,  7.84424935E+02,  2.65213910E+02,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000,  3.196233464485255E+08,  6.840350639645817E+08,  2.134951606944813E+08,  9.34851943E+02,  7.04446135E+02,  2.56378458E+02,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000,  2.575158230294301E+08,  7.106279774587314E+08,  2.181645833938528E+08,  9.38781151E+02,  6.24744847E+02,  2.49092624E+02,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000,  1.935214320360881E+08,  7.320100281962472E+08,  2.212346394641952E+08,  9.33998490E+02,  5.46560648E+02,  2.43339431E+02,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000,  1.281212950061904E+08,  7.480675751374289E+08,  2.226959062890323E+08,  9.21034259E+02,  4.71093420E+02,  2.38988713E+02,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000,  6.179914408655562E+07,  7.587280681508329E+08,  2.225509808658262E+08,  9.00539085E+02,  3.99533991E+02,  2.35821154E+02,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -4.962450419448837E+06,  7.639592912179726E+08,  2.208140768858891E+08,  8.73254226E+02,  3.33137998E+02,  2.33561924E+02,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -7.168560665504514E+07,  7.637683044533627E+08,  2.175105463737576E+08,  8.39981827E+02,  2.73372658E+02,  2.31916720E+02,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -1.379004032441964E+08,  7.582001236554545E+08,  2.126763386364703E+08,  8.01556118E+02,  2.22170826E+02,  2.30603713E+02,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -2.031478838004005E+08,  7.473361996312693E+08,  2.063574130799628E+08,  7.58816571E+02,  1.82240748E+02,  2.29377467E+02,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -2.669827860654669E+08,  7.312927238573349E+08,  1.986091153034474E+08,  7.12583881E+02,  1.56927762E+02,  2.28043738E+02,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -3.289760047496318E+08,  7.102188015581272E+08,  1.894955280008214E+08,  6.63639643E+02,  1.48407299E+02,  2.26466080E+02,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -3.887167978386132E+08,  6.842945257491261E+08,  1.790888057473577E+08,  6.12710687E+02,  1.54847311E+02,  2.24566151E+02,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -4.458147476266053E+08,  6.537289945523007E+08,  1.674685041413169E+08,  5.60459326E+02,  1.71018840E+02,  2.22319674E+02,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -4.999014837087454E+08,  6.187582787368488E+08,  1.547209074494194E+08,  5.07481366E+02,  1.91849800E+02,  2.19749713E+02,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -5.506321988728176E+08,  5.796433730037032E+08,  1.409383608647921E+08,  4.54315190E+02,  2.14094574E+02,  2.16918430E+02,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -5.976869677386745E+08,  5.366681483923403E+08,  1.262186125211580E+08,  4.01468288E+02,  2.36039506E+02,  2.13918084E+02,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -6.407718875057689E+08,  4.901373176336617E+08,  1.106641679464893E+08,  3.49474412E+02,  2.56879469E+02,  2.10861734E+02,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -6.796200575526989E+08,  4.403744160041682E+08,  9.438165747147863E+07,  2.99009998E+02,  2.76293311E+02,  2.07873888E+02,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -7.139924263186989E+08,  3.877198142124910E+08,  7.748121830881074E+07,  2.51133577E+02,  2.94203260E+02,  2.05081309E+02,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -7.436785101335036E+08,  3.325287635229467E+08,  6.007589291708884E+07,  2.07781796E+02,  3.10640203E+02,  2.02604203E+02,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -7.684970024593809E+08,  2.751694677564070E+08,  4.228104060604066E+07,  1.72702662E+02,  3.25664985E+02,  2.00548118E+02,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -7.882962927117580E+08,  2.160211832836805E+08,  2.421376128330305E+07,  1.52399807E+02,  3.39319916E+02,  1.98997039E+02,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -8.029549052486850E+08,  1.554723484742701E+08,  5.992331699029787E+06,  1.53970989E+02,  3.51597653E+02,  1.98008238E+02,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -8.123818592220511E+08,  9.391872896104887E+07, -1.226434916219302E+07,  1.78253750E+02,  3.62421023E+02,  1.97609469E+02,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -8.165169659367983E+08,  3.176157313017863E+07, -3.043730906517211E+07,  2.19368881E+02,  3.71630500E+02,  1.97798962E+02,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -8.153310696313648E+08, -3.059422899006528E+07, -4.840804763659514E+07,  2.71382367E+02,  3.78977628E+02,  1.98548440E+02,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -8.088262278421392E+08, -9.274198849977207E+07, -6.605907810954583E+07,  3.30826635E+02,  3.84123518E+02,  1.99809095E+02,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -7.970358309201798E+08, -1.542750811105086E+08, -8.327447251604433E+07,  3.95968184E+02,  3.86642144E+02,  2.01520220E+02,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -7.800246707633594E+08, -2.147888325550799E+08, -9.994041044363895E+07,  4.65938943E+02,  3.86028575E+02,  2.03620064E+02,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -7.578889407309775E+08, -2.738824362185622E+08, -1.159457329822379E+08,  5.40252649E+02,  3.81712864E+02,  2.06058425E+02,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -7.307561627836173E+08, -3.311609118393880E+08, -1.311825047685806E+08,  6.18561054E+02,  3.73081272E+02,  2.08810529E+02,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -6.987850333443298E+08, -3.862371178960918E+08, -1.455465879474529E+08,  7.00526647E+02,  3.59508352E+02,  2.11891666E+02,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -6.621651829757940E+08, -4.387338162000707E+08, -1.589382257456776E+08,  7.85751370E+02,  3.40407664E+02,  2.15371817E+02,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -6.211168172745054E+08, -4.882857942214936E+08, -1.712626371375734E+08,  8.73733986E+02,  3.15319041E+02,  2.19388963E+02,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -5.758902375337737E+08, -5.345420539892303E+08, -1.824306249423258E+08,  9.63843636E+02,  2.84077745E+02,  2.24158967E+02,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -5.267652191293674E+08, -5.771680630931354E+08, -1.923591944691924E+08,  1.05530381E+03,  2.47190560E+02,  2.29978949E+02,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -4.740502257638500E+08, -6.158480606277391E+08, -2.009721794371758E+08,  1.14718404E+03,  2.06792127E+02,  2.37220494E+02,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -4.180814310276272E+08, -6.502874152017591E+08, -2.082008743889147E+08,  1.23839810E+03,  1.69248331E+02,  2.46309508E+02,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000, -3.592215362642480E+08, -6.802150286764158E+08, -2.139846697621253E+08,  1.32770829E+03,  1.50450692E+02,  2.57691882E+02,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000, -2.978583551883174E+08, -7.053857607146270E+08, -2.182716815974955E+08,  1.41373546E+03,  1.71982360E+02,  2.71788297E+02,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000, -2.344031390486997E+08, -7.255828561093552E+08, -2.210193700710696E+08,  1.49497489E+03,  2.35046753E+02,  2.88945956E+02,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000, -1.692886247198351E+08, -7.406203578124725E+08, -2.221951405119577E+08,  1.56981800E+03,  3.25947082E+02,  3.09397177E+02,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000, -1.029667914654569E+08, -7.503454665531169E+08, -2.217769142479344E+08,  1.63657958E+03,  4.35645146E+02,  3.33232759E+02,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000, -3.590630121009646E+07, -7.546408083223377E+08, -2.197536584476396E+08,  1.69353055E+03,  5.59853520E+02,  3.60392847E+02,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  3.141038468811255E+07, -7.534265739609479E+08, -2.161258633333888E+08,  1.73893557E+03,  6.96184605E+02,  3.90672583E+02,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  9.849021571340907E+07, -7.466624881600816E+08, -2.109059538988198E+08,  1.77109508E+03,  8.42865877E+02,  4.23736983E+02,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  1.648330827633701E+08, -7.343495426901094E+08, -2.041186186640527E+08,  1.78839072E+03,  9.98244302E+02,  4.59139586E+02,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  2.299356705994778E+08, -7.165314494315072E+08, -1.958010423869543E+08,  1.78933311E+03,  1.16058837E+03,  4.96341353E+02,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  2.932955979765428E+08, -6.932957624270301E+08, -1.860030284022849E+08,  1.77261073E+03,  1.32800926E+03,  5.34728289E+02,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  3.544158178712588E+08, -6.647746045948129E+08, -1.747869946619542E+08,  1.73713818E+03,  1.49843685E+03,  5.73627745E+02,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  4.128092314122549E+08, -6.311449446462566E+08, -1.622278297725764E+08,  1.68210244E+03,  1.66962540E+03,  6.12323986E+02,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  4.680034697613472E+08, -5.926283814729810E+08, -1.484125979433244E+08,  1.60700532E+03,  1.83917802E+03,  6.50073725E+02,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  5.195457631639689E+08, -5.494903946840727E+08, -1.334400853760704E+08,  1.51170081E+03,  2.00458448E+03,  6.86122128E+02,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  5.670078262531822E+08, -5.020390139963927E+08, -1.174201787423195E+08,  1.39642626E+03,  2.16326899E+03,  7.19719501E+02,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  6.099906772097344E+08, -4.506228990913286E+08, -1.004730753599489E+08,  1.26182792E+03,  2.31264545E+03,  7.50138635E+02,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  6.481292960094719E+08, -3.956288211604732E+08, -8.272832760539030E+07,  1.10898431E+03,  2.45017763E+03,  7.76692499E+02,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  6.810970157998933E+08, -3.374785479601775E+08, -6.432372843459284E+07,  9.39439928E+02,  2.57344182E+03,  7.98751789E+02,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.086095609698042E+08, -2.766251541181284E+08, -4.540404706673717E+07,  7.55291461E+02,  2.68018955E+03,  8.15761787E+02,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  7.304286386351147E+08, -2.135488078106885E+08, -2.611963422635814E+07,  5.59498727E+02,  2.76840761E+03,  8.27257896E+02,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  7.463649890527618E+08, -1.487520888336006E+08, -6.624918910031242E+06,  3.57401175E+02,  2.83637301E+03,  8.32879193E+02,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  7.562808163516610E+08, -8.275490559198073E+07,  1.292317997277594E+07,  1.69903891E+02,  2.88270020E+03,  8.32379445E+02,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  7.600915556340309E+08, -1.608910633950658E+07,  3.236689839630452E+07,  1.63039072E+02,  2.90637882E+03,  8.25635169E+02,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  7.577669176948074E+08,  5.070711108746711E+07,  5.154929302260738E+07,  3.55127803E+02,  2.90680004E+03,  8.12650456E+02,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  7.493311888557322E+08,  1.170948905987412E+08,  7.031589913692276E+07,  5.72167564E+02,  2.88377052E+03,  7.93558475E+02,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  7.348627814584330E+08,  1.825403966555800E+08,  8.851634756305309E+07,  7.90493917E+02,  2.83751339E+03,  7.68619869E+02,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  7.144930619033413E+08,  2.465203709645988E+08,  1.060059108639722E+08,  1.00402788E+03,  2.76865664E+03,  7.38218499E+02,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  6.884044714860667E+08,  3.085274557008087E+08,  1.226469466000600E+08,  1.20911562E+03,  2.67820947E+03,  7.02855248E+02,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  6.568280057641238E+08,  3.680752044016009E+08,  1.383102210800374E+08,  1.40287302E+03,  2.56752813E+03,  6.63140959E+02,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  6.200401240382386E+08,  4.247026871468658E+08,  1.528760878007484E+08,  1.58286917E+03,  2.43827301E+03,  6.19790046E+02,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  5.783591637301720E+08,  4.779786270211931E+08,  1.662355070196802E+08,  1.74705568E+03,  2.29235904E+03,  5.73616804E+02,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  5.321413438544220E+08,  5.275050142981434E+08,  1.782908951191518E+08,  1.89375418E+03,  2.13190191E+03,  5.25537301E+02,
2386176.500000000, A.D. 1821-Jan-11 00:00:00.0000,  4.817764604230772E+08,  5.729201768404279E+08,  1.889568028478136E+08,  2.02165589E+03,  1.95916248E+03,  4.76580778E+02,
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  4.276833684245876E+08,  6.139012752593573E+08,  1.981604158742340E+08,  2.12981900E+03,  1.77649237E+03,  4.27915743E+02,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000,  3.703053299665533E+08,  6.501662243980347E+08,  2.058418842164236E+08,  2.21765963E+03,  1.58628358E+03,  3.80896033E+02,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000,  3.101053223338889E+08,  6.814750595555476E+08,  2.119544892725943E+08,  2.28493516E+03,  1.39092606E+03,  3.37127422E+02,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000,  2.475613880677576E+08,  7.076307721072037E+08,  2.164646588340643E+08,  2.33172027E+03,  1.19277971E+03,  2.98534102E+02,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000,  1.831620889365571E+08,  7.284796375012954E+08,  2.193518404406022E+08,  2.35837688E+03,  9.94173900E+02,  2.67345166E+02,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000,  1.174021208400908E+08,  7.439110884031366E+08,  2.206082513791590E+08,  2.36551916E+03,  7.97469295E+02,  2.45822598E+02,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000,  5.077814091084550E+07,  7.538571801477797E+08,  2.202385204452668E+08,  2.35397537E+03,  6.05296226E+02,  2.35559730E+02,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000, -1.621515490724875E+07,  7.582916948036635E+08,  2.182592370886043E+08,  2.32474785E+03,  4.21446839E+02,  2.36604844E+02,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000, -8.308868733137926E+07,  7.572289290576844E+08,  2.146984231007857E+08,  2.27897260E+03,  2.55199975E+02,  2.47226695E+02,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000, -1.493623609542444E+08,  7.507222348746636E+08,  2.095949456749885E+08,  2.21787987E+03,  1.49751841E+02,  2.64671496E+02,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000, -2.145681326789458E+08,  7.388623459079335E+08,  2.029978830743557E+08,  2.14275674E+03,  2.03993450E+02,  2.86174793E+02,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000, -2.782527869895290E+08,  7.217755389301928E+08,  1.949658569646595E+08,  2.05491274E+03,  3.37480007E+02,  3.09514034E+02,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000, -3.399804259464782E+08,  6.996216699497781E+08,  1.855663425844007E+08,  1.95564907E+03,  4.79618262E+02,  3.33095739E+02,
