            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -5.422990306729162E+08,  4.535186814322220E+08,  1.924081987644169E+08,  2.61210659E+02,  2.36248358E+02,  1.97704664E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -5.878215616448952E+08,  4.068852313393560E+08,  1.619472446125837E+08,  2.40411965E+02,  2.53665725E+02,  1.99656008E+02,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.280357346051428E+08,  3.565845671181993E+08,  1.300267888429127E+08,  2.18384681E+02,  2.69233636E+02,  2.00515050E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -6.625980199098167E+08,  3.030809664992041E+08,  9.693864601637597E+07,  1.95722249E+02,  2.82687232E+02,  2.00263197E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -6.912280962659595E+08,  2.468689728461903E+08,  6.298461709939321E+07,  1.73161165E+02,  2.93833176E+02,  1.98917049E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.137115847120316E+08,  1.884659135153123E+08,  2.847208239268637E+07,  1.51638331E+02,  3.02545759E+02,  1.96529174E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.299013651252345E+08,  1.284042295110575E+08, -6.290360135719853E+06,  1.32369505E+02,  3.08763343E+02,  1.93187882E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.397175029202763E+08,  6.722384305447829E+07, -4.099708731809688E+07,  1.16897917E+02,  3.12484321E+02,  1.89015965E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.431458939089094E+08,  5.464786876959473E+06, -7.534936340952881E+07,  1.06935447E+02,  3.13762245E+02,  1.84168429E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.402357665222303E+08, -5.633971316991840E+07, -1.090588829124156E+08,  1.03743333E+02,  3.12700096E+02,  1.78829118E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.310962035521454E+08, -1.176695444671718E+08, -1.418508740599703E+08,  1.07286516E+02,  3.09443842E+02,  1.73206066E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.158918742197112E+08, -1.780233052218812E+08, -1.734667272020217E+08,  1.16138970E+02,  3.04175526E+02,  1.67525239E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -6.948381931374867E+08, -2.369231113331200E+08, -2.036661292137160E+08,  1.28335460E+02,  2.97106235E+02,  1.62022227E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -6.681960822011201E+08, -2.939185832362261E+08, -2.322287043244340E+08,  1.42161442E+02,  2.88469260E+02,  1.56931446E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.362665219164459E+08, -3.485900183119977E+08, -2.589551843318970E+08,  1.56391604E+02,  2.78513754E+02,  1.52472706E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -5.993850529527391E+08, -4.005507873792993E+08, -2.836681463965653E+08,  1.70221326E+02,  2.67499159E+02,  1.48835754E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -5.579163777763506E+08, -4.494490031145806E+08, -3.062123622101625E+08,  1.83141543E+02,  2.55690653E+02,  1.46164529E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -5.122491510688125E+08, -4.949685299498549E+08, -3.264548032334036E+08,  1.94839985E+02,  2.43355727E+02,  1.44544040E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -4.627910590726609E+08, -5.368294257866077E+08, -3.442843644691033E+08,  2.05135511E+02,  2.30761981E+02,  1.43993141E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -4.099642458053792E+08, -5.747878948528786E+08, -3.596113561224626E+08,  2.13935843E+02,  2.18176077E+02,  1.44465561E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -3.542011240050260E+08, -6.086358341296523E+08, -3.723668119806480E+08,  2.21209782E+02,  2.05863594E+02,  1.45859278E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -2.959405810958511E+08, -6.382000568358151E+08, -3.825016615300841E+08,  2.26968180E+02,  1.94089263E+02,  1.48031880E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -2.356245940285803E+08, -6.633412749188921E+08, -3.899858135336767E+08,  2.31250279E+02,  1.83116656E+02,  1.50818214E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -1.736952391958512E+08, -6.839528990269002E+08, -3.948071803559566E+08,  2.34113553E+02,  1.73205959E+02,  1.54046746E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -1.105920729225836E+08, -6.999597166792401E+08, -3.969706738810441E+08,  2.35625944E+02,  1.64608038E+02,  1.57552392E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -4.674985711035892E+07, -7.113165073342425E+08, -3.964972042150910E+08,  2.35859939E+02,  1.57553153E+02,  1.61185078E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  1.740339394527888E+07, -7.180066323803407E+08, -3.934226979844607E+08,  2.34888115E+02,  1.52233812E+02,  1.64814382E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  8.144808899985249E+07, -7.200406291915958E+08, -3.877971478940830E+08,  2.32779970E+02,  1.48783841E+02,  1.68331150E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  1.449744910122009E+08, -7.174548433919828E+08, -3.796837094775000E+08,  2.29599920E+02,  1.47258951E+02,  1.71647047E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  2.075839389045177E+08, -7.103101230682799E+08, -3.691578546578579E+08,  2.25406369E+02,  1.47625887E+02,  1.74692871E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  2.688898881186016E+08, -6.986905809144592E+08, -3.563065805512295E+08,  2.20251818E+02,  1.49765322E+02,  1.77416215E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  3.285188157515788E+08, -6.827024364208251E+08, -3.412276776116472E+08,  2.14183928E+02,  1.53488261E+02,  1.79778894E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  3.861110126070105E+08, -6.624729515704175E+08, -3.240290610189187E+08,  2.07247556E+02,  1.58560336E+02,  1.81754384E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  4.413212930432654E+08, -6.381494538982173E+08, -3.048281587107059E+08,  1.99487744E+02,  1.64726448E+02,  1.83325424E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  4.938196486606606E+08, -6.098984453610684E+08, -2.837513523864144E+08,  1.90953745E+02,  1.71730219E+02,  1.84481869E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  5.432918788099281E+08, -5.779047969179356E+08, -2.609334690901932E+08,  1.81704249E+02,  1.79326252E+02,  1.85218849E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  5.894402102382256E+08, -5.423710251326391E+08, -2.365173180921899E+08,  1.71814142E+02,  1.87285963E+02,  1.85535253E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  6.319839304049568E+08, -5.035166313318476E+08, -2.106532612380476E+08,  1.61383374E+02,  1.95398971E+02,  1.85432570E+02,
