            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.641292544049838E+08,  1.997530897084627E+08,  1.182074053371323E+08,  1.36743613E+02,  5.35924809E+02,  2.00555692E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.781893958159004E+08,  1.390313432695770E+08,  9.732896851995629E+07,  9.29792901E+01,  5.48524253E+02,  2.06171176E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.867695456271604E+08,  7.733222867858122E+07,  7.576585890275449E+07,  6.23959672E+01,  5.57517076E+02,  2.10955011E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.897613964765453E+08,  1.508526553820027E+07,  5.366521706391982E+07,  7.00864914E+01,  5.62737715E+02,  2.14818144E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.870915994680750E+08, -4.726868241277903E+07,  3.118038172930272E+07,  1.09909260E+02,  5.64021124E+02,  2.17674999E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.787235531662287E+08, -1.092795522544571E+08,  8.470231338940458E+06,  1.60205507E+02,  5.61205395E+02,  2.19443539E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.646591446000443E+08, -1.704904832875589E+08, -1.430156943202742E+07,  2.14028170E+02,  5.54135317E+02,  2.20046077E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.449404051393001E+08, -2.304404947237080E+08, -3.696742687809897E+07,  2.69246891E+02,  5.42666894E+02,  2.19410871E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.196510325398059E+08, -2.886674490629509E+08, -5.935678566021027E+07,  3.24865204E+02,  5.26672828E+02,  2.17474527E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -6.889177150887018E+08, -3.447113201575302E+08, -8.129721812386777E+07,  3.80210236E+02,  5.06048929E+02,  2.14185281E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -6.529112192753124E+08, -3.981177684355811E+08, -1.026156374287995E+08,  4.34710106E+02,  4.80721487E+02,  2.09507328E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -6.118471604746037E+08, -4.484420095802624E+08, -1.231396350971381E+08,  4.87819059E+02,  4.50655618E+02,  2.03426424E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -5.659863888008904E+08, -4.952529615133282E+08, -1.426989420514560E+08,  5.38989547E+02,  4.15864785E+02,  1.95957171E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -5.156349139258011E+08, -5.381376426530446E+08, -1.611270080596452E+08,  5.87662650E+02,  3.76422107E+02,  1.87152679E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -4.611433132054897E+08, -5.767057768039753E+08, -1.782626859354914E+08,  6.33267199E+02,  3.32475305E+02,  1.77117779E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -4.029055334683861E+08, -6.105945294292827E+08, -1.939520008137150E+08,  6.75223862E+02,  2.84270469E+02,  1.66027649E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -3.413570333024757E+08, -6.394733145331488E+08, -2.080499848136834E+08,  7.12952631E+02,  2.32201363E+02,  1.54154796E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -2.769722170543970E+08, -6.630485734253048E+08, -2.204225447862062E+08,  7.45882778E+02,  1.76947560E+02,  1.41908333E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -2.102611268973887E+08, -6.810684153963528E+08, -2.309483261171309E+08,  7.73464694E+02,  1.20018651E+02,  1.29888630E+02,
