            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -6.671549658283170E+08,  4.016547584446793E+08,  1.591211840079213E+08,  7.63612042E+01,  1.00673192E+02,  7.85564170E+01,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -6.986004122722117E+08,  3.468999389638914E+08,  1.383845004639808E+08,  7.09116424E+01,  1.05262990E+02,  7.73512904E+01,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.250449581401993E+08,  2.896663950130771E+08,  1.166590627160430E+08,  6.59403577E+01,  1.09463112E+02,  7.64618698E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.462458322628355E+08,  2.303421173083884E+08,  9.409163305071349E+07,  6.17992236E+01,  1.13214040E+02,  7.59244470E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.619925264097276E+08,  1.693381439532786E+08,  7.083805698359948E+07,  5.89113103E+01,  1.16458045E+02,  7.57597326E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.721097053563060E+08,  1.070865868339279E+08,  4.706252979196923E+07,  5.77124561E+01,  1.19138528E+02,  7.59704175E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.764600730538118E+08,  4.403830135302021E+07,  2.293672604126759E+07,  5.85377897E+01,  1.21200020E+02,  7.65404360E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.749471285779154E+08, -1.933982934275717E+07, -1.361219244040875E+06,  6.15054109E+01,  1.22588791E+02,  7.74361116E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.675177607562162E+08, -8.256801031335531E+07, -2.564788431631700E+07,  6.64855901E+01,  1.23254040E+02,  7.86089647E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.541646127015548E+08, -1.451570559785226E+08, -4.973589131840461E+07,  7.31760485E+01,  1.23149679E+02,  7.99996490E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.349281337454143E+08, -2.066123053460788E+08, -7.343539012865379E+07,  8.12114853E+01,  1.22236741E+02,  8.15423660E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.098982319527243E+08, -2.664379253169304E+08, -9.655569428550656E+07,  9.02386574E+01,  1.20486502E+02,  8.31691807E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -6.792154647379162E+08, -3.241415638708240E+08, -1.189070544286113E+08,  9.99452717E+01,  1.17884462E+02,  8.48138564E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -6.430716693825877E+08, -3.792393018323569E+08, -1.403025503489206E+08,  1.10061234E+02,  1.14435463E+02,  8.64150217E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.017099611723325E+08, -4.312608407108545E+08, -1.605600786055472E+08,  1.20349951E+02,  1.10170370E+02,  8.79186429E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -5.554240301340722E+08, -4.797548510715145E+08, -1.795044073651258E+08,  1.30598714E+02,  1.05155020E+02,  8.92798605E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -5.045566989972362E+08, -5.242943814536490E+08, -1.969692598005260E+08,  1.40611289E+02,  9.95025544E+01,  9.04642798E+01,
