            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -6.437232335488547E+08,  4.443606432820008E+08,  1.166734887286672E+08,  1.66410850E+02,  1.71367626E+02,  1.12033654E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -6.821795771832747E+08,  3.949931793607417E+08,  9.264124757828853E+07,  1.52357551E+02,  1.79585606E+02,  1.11762330E+02,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.157814406273773E+08,  3.428184210351789E+08,  6.795120713163300E+07,  1.38067336E+02,  1.86413234E+02,  1.11086508E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.443442564819574E+08,  2.882334978894083E+08,  4.278411868641894E+07,  1.23807170E+02,  1.91822011E+02,  1.10036258E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.677221242439042E+08,  2.316437870904652E+08,  1.732020928680278E+07,  1.09878921E+02,  1.95807934E+02,  1.08652167E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.858071736634785E+08,  1.734598179308523E+08, -8.262017237669870E+06,  9.66373802E+01,  1.98388650E+02,  1.06984471E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.985286958091091E+08,  1.140944011077165E+08, -3.378686497506788E+07,  8.45160510E+01,  1.99600904E+02,  1.05092015E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -8.058520798218439E+08,  5.395997938777682E+07, -5.908242016966821E+07,  7.40537845E+01,  1.99498163E+02,  1.03040982E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -8.077776093464994E+08, -6.533800379469912E+06, -8.398142153578100E+07,  6.58919981E+01,  1.98148352E+02,  1.00903330E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -8.043391576974905E+08, -6.698229943986218E+07, -1.083220327069993E+08,  6.06724323E+01,  1.95631712E+02,  9.87548395E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.956028086774242E+08, -1.269878911462093E+08, -1.319485219858152E+08,  5.87789506E+01,  1.92038767E+02,  9.66727050E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.816654296454244E+08, -1.861617813364214E+08, -1.547118620777925E+08,  6.00615124E+01,  1.87468423E+02,  9.47326135E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.626532337276058E+08, -2.441256537565519E+08, -1.764702579746921E+08,  6.38523958E+01,  1.82026248E+02,  9.30053549E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.387203360312561E+08, -3.005131591323367E+08, -1.970896099052744E+08,  6.92855387E+01,  1.75822948E+02,  9.15531169E+01,
