            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  7.419135895067909E+08,  1.530150726417691E+08,  3.415912343128682E+07,  1.22728209E+02,  2.36788455E+02,  1.18754734E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  7.242091474287469E+08,  2.161705876060229E+08,  5.431285046939818E+07,  1.52437094E+02,  2.32716468E+02,  1.14955259E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  7.005639472065530E+08,  2.775469747324740E+08,  7.401868474207716E+07,  1.83210401E+02,  2.26367953E+02,  1.10654806E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  6.711599769127321E+08,  3.366354887002004E+08,  9.311356214898883E+07,  2.14610410E+02,  2.17602192E+02,  1.05901879E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  6.362276612495823E+08,  3.929441414556086E+08,  1.114387811060789E+08,  2.46303335E+02,  2.06287457E+02,  1.00763023E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  5.960443306984944E+08,  4.460019651441435E+08,  1.288413680741110E+08,  2.77983584E+02,  1.92313796E+02,  9.53326938E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  5.509322497511771E+08,  4.953631601248307E+08,  1.451754164241268E+08,  3.09341082E+02,  1.75611955E+02,  8.97474587E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  5.012562244992744E+08,  5.406110877539567E+08,  1.603033840157294E+08,  3.40046644E+02,  1.56185392E+02,  8.42054164E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  4.474208011357726E+08,  5.813620633778726E+08,  1.740973352651102E+08,  3.69746158E+02,  1.34174638E+02,  7.89901827E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000,  3.898670635271485E+08,  6.172688979923285E+08,  1.864401118772021E+08,  3.98059750E+02,  1.10014434E+02,  7.44937434E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000,  3.290690526915555E+08,  6.480241592177542E+08,  1.972264229016927E+08,  4.24584217E+02,  8.49021575E+01,  7.12212140E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000,  2.655298435010945E+08,  6.733631098679357E+08,  2.063638391382978E+08,  4.48897830E+02,  6.24309692E+01,  6.97460387E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000,  1.997773090120370E+08,  6.930662799572909E+08,  2.137736785573234E+08,  4.70566945E+02,  5.28961900E+01,  7.05896293E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000,  1.323596011667469E+08,  7.069616366439085E+08,  2.193917714597765E+08,  4.89154058E+02,  6.75260633E+01,  7.40589409E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000,  6.384040095821536E+07,  7.149263388793299E+08,  2.231690986555966E+08,  5.04226968E+02,  9.91220474E+01,  8.01503889E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -5.206014349095810E+06,  7.168880330539689E+08,  2.250722892697324E+08,  5.15368725E+02,  1.38535284E+02,  8.85936230E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -7.419984300732242E+07,  7.128256757087077E+08,  2.250839730266216E+08,  5.22188051E+02,  1.82135796E+02,  9.89800594E+01,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -1.425609153603595E+08,  7.027698690389087E+08,  2.232029809699585E+08,  5.24329927E+02,  2.28377765E+02,  1.10875478E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -2.097138758485325E+08,  6.868027133699049E+08,  2.194443941782046E+08,  5.21486062E+02,  2.76335674E+02,  1.23876297E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -2.750933297566337E+08,  6.650571489326108E+08,  2.138394331287551E+08,  5.13404901E+02,  3.25279217E+02,  1.37623404E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -3.381489139158786E+08,  6.377158113541629E+08,  2.064351923099108E+08,  4.99900986E+02,  3.74538410E+02,  1.51797135E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -3.983502222296268E+08,  6.050094112975299E+08,  1.972942226606642E+08,  4.80863463E+02,  4.23457780E+02,  1.66107816E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -4.551915361537052E+08,  5.672146532293354E+08,  1.864939658648305E+08,  4.56263739E+02,  4.71382593E+02,  1.80287642E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -5.081963060546024E+08,  5.246517093572878E+08,  1.741260449837156E+08,  4.26162455E+02,  5.17658346E+02,  1.94085342E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -5.569213491588123E+08,  4.776812920683166E+08,  1.602954227624633E+08,  3.90716611E+02,  5.61636412E+02,  2.07263465E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -6.009607043916065E+08,  4.267013560578582E+08,  1.451194382544281E+08,  3.50188809E+02,  6.02682689E+02,  2.19597665E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000, -6.399491122025964E+08,  3.721434591086740E+08,  1.287267293615305E+08,  3.04963762E+02,  6.40187673E+02,  2.30877404E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000, -6.735650917783762E+08,  3.144688314527379E+08,  1.112560561229812E+08,  2.55586735E+02,  6.73577054E+02,  2.40907572E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000, -7.015335888078129E+08,  2.541642042811943E+08,  9.285504051350638E+07,  2.02872031E+02,  7.02322181E+02,  2.49510642E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000, -7.236281609597911E+08,  1.917374350116087E+08,  7.367883450198831E+07,  1.48277770E+02,  7.25949922E+02,  2.56529071E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000, -7.396726997357023E+08,  1.277129787735266E+08,  5.388873045971879E+07,  9.56240020E+01,  7.44051588E+02,  2.61827723E+02,
