            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  6.326726348227755E+08,  4.880817868542634E+08,  2.043159944143601E+08,  3.40774045E+02,  3.44608792E+02,  2.13259638E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  5.919380569601794E+08,  5.309571022996704E+08,  2.297113826004813E+08,  3.74751658E+02,  3.19053207E+02,  2.02686687E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  5.474812755686219E+08,  5.704915380179807E+08,  2.536613636820552E+08,  4.06583029E+02,  2.91507733E+02,  1.91102095E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  4.996157489660937E+08,  6.064712868104441E+08,  2.760307686114395E+08,  4.36105581E+02,  2.62147542E+02,  1.78625631E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  4.486674344608022E+08,  6.387056010659873E+08,  2.966954247916886E+08,  4.63168578E+02,  2.31172284E+02,  1.65401642E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  3.949730744020274E+08,  6.670266539853626E+08,  3.155422164551162E+08,  4.87630776E+02,  1.98825266E+02,  1.51611159E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  3.388786222211544E+08,  6.912893577216276E+08,  3.324691120809162E+08,  5.09359122E+02,  1.65436768E+02,  1.37491629E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  2.807377964406153E+08,  7.113711667557493E+08,  3.473851737749385E+08,  5.28228139E+02,  1.31536039E+02,  1.23369379E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  2.209107511189875E+08,  7.271718854733725E+08,  3.602105600689076E+08,  5.44119778E+02,  9.81942744E+01,  1.09712250E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000,  1.597628468418212E+08,  7.386134873546747E+08,  3.708765272701760E+08,  5.56923627E+02,  6.82889753E+01,  9.72084652E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000,  9.766349767062160E+07,  7.456399586846471E+08,  3.793254373397874E+08,  5.66537380E+02,  5.09086583E+01,  8.68563866E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000,  3.498508092478131E+07,  7.482171803617220E+08,  3.855107807134773E+08,  5.72867571E+02,  6.00033835E+01,  7.99695833E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -2.789810760655482E+07,  7.463328514089051E+08,  3.893972177354736E+08,  5.75830492E+02,  8.83424196E+01,  7.78746388E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -9.061087497739820E+07,  7.399964509540901E+08,  3.909606377497871E+08,  5.75353301E+02,  1.23509927E+02,  8.12329805E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -1.527781516870873E+08,  7.292392511764462E+08,  3.901882446723281E+08,  5.71375300E+02,  1.61040502E+02,  8.96008711E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -2.140260222906008E+08,  7.141143759504976E+08,  3.870786673801048E+08,  5.63849372E+02,  1.99381278E+02,  1.01808390E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -2.739827915465682E+08,  6.946968990600246E+08,  3.816420931988498E+08,  5.52743573E+02,  2.37795710E+02,  1.16623148E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -3.322801046433294E+08,  6.710839778699840E+08,  3.739004237466695E+08,  5.38042863E+02,  2.75816759E+02,  1.33070515E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -3.885541433727246E+08,  6.433950215132525E+08,  3.638874551855212E+08,  5.19751014E+02,  3.13081263E+02,  1.50449528E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -4.424469063686585E+08,  6.117718740022718E+08,  3.516490724457418E+08,  4.97892686E+02,  3.49270475E+02,  1.68256850E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -4.936076046453006E+08,  5.763789995351588E+08,  3.372434531979718E+08,  4.72515709E+02,  3.84085945E+02,  1.86115563E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -5.416941837058606E+08,  5.374036602724124E+08,  3.207412781535275E+08,  4.43693674E+02,  4.17239079E+02,  2.03726854E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -5.863749884312710E+08,  4.950560637559878E+08,  3.022259367509514E+08,  4.11529002E+02,  4.48446747E+02,  2.20840258E+02,
