            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  6.545745741756338E+08,  3.253640922936717E+08,  1.527170759513911E+08,  2.40331259E+02,  6.17031371E+02,  2.65834073E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  6.206896276892115E+08,  3.819957583491060E+08,  1.755522329288523E+08,  2.77273981E+02,  5.87851387E+02,  2.54797156E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  5.815521314464296E+08,  4.353901976419901E+08,  1.968995527272038E+08,  3.10486294E+02,  5.55789046E+02,  2.43999900E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  5.375531806675766E+08,  4.851399295561510E+08,  2.165984558298053E+08,  3.39238168E+02,  5.21559505E+02,  2.33853411E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  4.891168285518573E+08,  5.308792528032027E+08,  2.345066821550400E+08,  3.63141320E+02,  4.85888357E+02,  2.24737671E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  4.366944282827566E+08,  5.722857833039727E+08,  2.505007908914389E+08,  3.82031338E+02,  4.49497311E+02,  2.16971677E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  3.807591236668578E+08,  6.090813177043977E+08,  2.644763819776267E+08,  3.95907752E+02,  4.13091924E+02,  2.10782683E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  3.218005818620529E+08,  6.410321072249027E+08,  2.763480769817486E+08,  4.04898156E+02,  3.77351595E+02,  2.06280911E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  2.603200358769147E+08,  6.679486212897445E+08,  2.860492944828289E+08,  4.09232957E+02,  3.42921746E+02,  2.03447219E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000,  1.968256788482285E+08,  6.896848722080767E+08,  2.935318503845052E+08,  4.09225106E+02,  3.10407572E+02,  2.02138923E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000,  1.318284281281674E+08,  7.061373853082638E+08,  2.987654195798217E+08,  4.05252400E+02,  2.80367923E+02,  2.02113438E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000,  6.583807726321977E+07,  7.172438942864211E+08,  3.017368922749997E+08,  3.97741318E+02,  2.53306784E+02,  2.03063608E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.401658203364902E+05,  7.229818264271024E+08,  3.024496522169689E+08,  3.87151971E+02,  2.29658634E+02,  2.04655749E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -6.710877305815651E+07,  7.233666295283448E+08,  3.009227979750050E+08,  3.73964019E+02,  2.09763767E+02,  2.06562667E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -1.330806464875507E+08,  7.184500103621233E+08,  2.971903361420509E+08,  3.58663590E+02,  1.93832588E+02,  2.08487553E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -1.980815412624050E+08,  7.083181209502546E+08,  2.913003607153195E+08,  3.41731306E+02,  1.81905905E+02,  2.10178223E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -2.616522008564049E+08,  6.930897265848590E+08,  2.833142323815276E+08,  3.23631560E+02,  1.73828930E+02,  2.11433368E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -3.233502361502120E+08,  6.729143860272341E+08,  2.733057693534865E+08,  3.04803321E+02,  1.69260375E+02,  2.12103171E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -3.827517863112490E+08,  6.479706753975630E+08,  2.613604619467326E+08,  2.85652819E+02,  1.67724559E+02,  2.12086465E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -4.394529819498830E+08,  6.184644579479564E+08,  2.475747113244158E+08,  2.66548631E+02,  1.68689993E+02,  2.11326048E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -4.930712599773123E+08,  5.846272102400686E+08,  2.320550958948139E+08,  2.47819800E+02,  1.71643532E+02,  2.09803227E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -5.432465541880038E+08,  5.467144176339933E+08,  2.149176696822633E+08,  2.29757797E+02,  1.76136675E+02,  2.07532220E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -5.896423912628901E+08,  5.050040337136775E+08,  1.962872898148689E+08,  2.12623101E+02,  1.81799247E+02,  2.04554781E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -6.319469143525805E+08,  4.597949942219034E+08,  1.762969688105284E+08,  1.96656959E+02,  1.88329491E+02,  2.00935218E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -6.698738705967665E+08,  4.114057821862171E+08,  1.550872491028518E+08,  1.82098052E+02,  1.95473220E+02,  1.96755892E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -7.031635735423239E+08,  3.601730370890464E+08,  1.328055965377871E+08,  1.69202156E+02,  2.03001929E+02,  1.92113243E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000, -7.315838570542936E+08,  3.064501839467130E+08,  1.096058024854246E+08,  1.58259792E+02,  2.10695445E+02,  1.87114329E+02,
