            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -3.942354743790569E+08, -5.917334630022031E+08, -3.733812101482978E+08,  9.23811995E+02,  3.75039564E+02,  1.67173311E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -3.367458715925035E+08, -6.215207088619372E+08, -3.815978804750914E+08,  9.74430530E+02,  3.16060171E+02,  1.58857989E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -2.769400334302225E+08, -6.470410439666302E+08, -3.871951329246830E+08,  1.01979088E+03,  2.54524337E+02,  1.60545960E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -2.152281395951391E+08, -6.681184300919862E+08, -3.901340655408630E+08,  1.05939259E+03,  1.92981187E+02,  1.73100051E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -1.520324071174910E+08, -6.846035902340668E+08, -3.903918628826171E+08,  1.09273341E+03,  1.38569718E+02,  1.95327384E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -8.778524902803957E+07, -6.963747927833921E+08, -3.879619672026170E+08,  1.11931486E+03,  1.12005462E+02,  2.25006307E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -2.292738925048233E+07, -7.033386119875880E+08, -3.828542302865065E+08,  1.13864876E+03,  1.38000809E+02,  2.59980868E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000,  4.209408461677399E+07, -7.054306723513470E+08, -3.750950493427500E+08,  1.15026478E+03,  2.00715919E+02,  2.98559914E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  1.068277383433259E+08, -7.026163723517312E+08, -3.647274815685958E+08,  1.15371883E+03,  2.78570059E+02,  3.39484428E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  1.708199026890335E+08, -6.948915715550228E+08, -3.518113257217650E+08,  1.14860227E+03,  3.63283919E+02,  3.81792954E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  2.336168957637738E+08, -6.822832379803391E+08, -3.364231675197955E+08,  1.13455182E+03,  4.51637162E+02,  4.24707629E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  2.947673722937521E+08, -6.648500455544782E+08, -3.186563814729576E+08,  1.11126017E+03,  5.41917772E+02,  4.67558589E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  3.538248027531579E+08, -6.426828970870212E+08, -2.986210731866220E+08,  1.07848714E+03,  6.32911782E+02,  5.09737965E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  4.103501068296106E+08, -6.159053469241892E+08, -2.764439477351376E+08,  1.03607130E+03,  7.23580593E+02,  5.50673237E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  4.639144421571683E+08, -5.846739118761883E+08, -2.522680962127393E+08,  9.83942055E+02,  8.12943221E+02,  5.89812753E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  5.141021496820667E+08, -5.491782310195355E+08, -2.262526791159569E+08,  9.22132287E+02,  9.00030435E+02,  6.26618994E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  5.605138516741524E+08, -5.096410421868261E+08, -1.985724896637724E+08,  8.50791796E+02,  9.83868302E+02,  6.60566923E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  6.027697033039860E+08, -4.663179402912769E+08, -1.694173796539649E+08,  7.70202734E+02,  1.06347573E+03,  6.91145855E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  6.405127741085372E+08, -4.194968899260269E+08, -1.389915335039297E+08,  6.80799996E+02,  1.13786961E+03,  7.17863837E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  6.734125309721396E+08, -3.694974372362447E+08, -1.075125667585111E+08,  5.83204730E+02,  1.20607472E+03,  7.40253870E+02,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  7.011683999247890E+08, -3.166695912869387E+08, -7.521043590921414E+07,  4.78296500E+02,  1.26713699E+03,  7.57881520E+02,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  7.235133626317106E+08, -2.613923396837300E+08, -4.232614571468997E+07,  3.67417172E+02,  1.32013911E+03,  7.70353525E+02,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  7.402175247675991E+08, -2.040717624058082E+08, -9.110243032744871E+06,  2.53151908E+02,  1.36421792E+03,  7.77327036E+02,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  7.510915998543816E+08, -1.451387070370084E+08,  2.417891323800858E+07,  1.43962042E+02,  1.39858294E+03,  7.78519156E+02,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  7.559902426902804E+08, -8.504601299583574E+07,  5.727710559679556E+07,  9.34666098E+01,  1.42253540E+03,  7.73716476E+02,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  7.548151445262641E+08, -2.426527230666874E+07,  8.991642940172222E+07,  1.75566112E+02,  1.43548713E+03,  7.62784256E+02,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  7.475177950705570E+08,  3.671687962130224E+07,  1.218276711720491E+08,  2.97246999E+02,  1.43697867E+03,  7.45674948E+02,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000,  7.341018374768420E+08,  9.740292963440114E+07,  1.527428779725515E+08,  4.25678822E+02,  1.42669568E+03,  7.22435849E+02,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  7.146249138639171E+08,  1.572890702024046E+08,  1.823980830530766E+08,  5.54656318E+02,  1.40448307E+03,  6.93215791E+02,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  6.891999073588006E+08,  2.158701632439892E+08,  2.105361534742349E+08,  6.81442728E+02,  1.37035607E+03,  6.58270946E+02,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  6.579955005373253E+08,  2.726450180700805E+08,  2.369097134250082E+08,  8.04077139E+02,  1.32450749E+03,  6.17970307E+02,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  6.212359881791292E+08,  3.271219052147882E+08,  2.612840942969635E+08,  9.20878579E+02,  1.26731087E+03,  5.72802120E+02,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  5.792002749324481E+08,  3.788241962871680E+08,  2.834402400888082E+08,  1.03032913E+03,  1.19931903E+03,  5.23383928E+02,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  5.322200214414500E+08,  4.272960363705207E+08,  3.031775135778569E+08,  1.13105190E+03,  1.12125814E+03,  4.70481599E+02,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  4.806769407279654E+08,  4.721079193149424E+08,  3.203163350374100E+08,  1.22181772E+03,  1.03401767E+03,  4.15048695E+02,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  4.249992500837411E+08,  5.128620398461205E+08,  3.347005851434110E+08,  1.30156049E+03,  9.38637356E+02,  3.58310398E+02,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  3.656573167343360E+08,  5.491972913494879E+08,  3.461997051337917E+08,  1.36939335E+03,  8.36293257E+02,  3.01945985E+02,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  3.031585682990746E+08,  5.807938001651024E+08,  3.547104477067104E+08,  1.42462224E+03,  7.28287424E+02,  2.48487617E+02,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000,  2.380417745214752E+08,  6.073768771894705E+08,  3.601582278188257E+08,  1.46675501E+03,  6.16051446E+02,  2.02136785E+02,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000,  1.708708032537949E+08,  6.287202868453578E+08,  3.624980324093930E+08,  1.49550502E+03,  5.01191100E+02,  1.69881814E+02,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000,  1.022279896690189E+08,  6.446487663381531E+08,  3.617148732344443E+08,  1.51078898E+03,  3.85660301E+02,  1.60305643E+02,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000,  3.270727134284880E+07,  6.550397471974347E+08,  3.578237782329941E+08,  1.51271921E+03,  2.72428134E+02,  1.75922997E+02,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000, -3.709275832096988E+07,  6.598242417415029E+08,  3.508693199248872E+08,  1.50159052E+03,  1.68697004E+02,  2.09421268E+02,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000, -1.065757344223595E+08,  6.589869015717813E+08,  3.409247064467167E+08,  1.47786267E+03,  1.05212988E+02,  2.51784517E+02,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -1.751541930074255E+08,  6.525652777070312E+08,  3.280904711977440E+08,  1.44213937E+03,  1.43418080E+02,  2.97208381E+02,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -2.422558965808386E+08,  6.406483320521548E+08,  3.124928055200874E+08,  1.39514485E+03,  2.33540028E+02,  3.42504097E+02,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -3.073297025063188E+08,  6.233742545028384E+08,  2.942815787199772E+08,  1.33769924E+03,  3.31405716E+02,  3.85884026E+02,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -3.698508905982985E+08,  6.009276902270651E+08,  2.736281153833212E+08,  1.27069392E+03,  4.27484405E+02,  4.26282955E+02,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -4.293258662744696E+08,  5.735364642723405E+08,  2.507227854531573E+08,  1.19506799E+03,  5.18901970E+02,  4.63034628E+02,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -4.852962014229701E+08,  5.414679020059184E+08,  2.257724667874896E+08,  1.11178697E+03,  6.04336831E+02,  4.95714837E+02,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -5.373419890634743E+08,  5.050248460288195E+08,  1.989979381506298E+08,  1.02182464E+03,  6.83020054E+02,  5.24059640E+02,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -5.850845212226398E+08,  4.645414822932424E+08,  1.706312619294979E+08,  9.26149214E+02,  7.54456248E+02,  5.47918586E+02,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -6.281882870877343E+08,  4.203790594777725E+08,  1.409132008176991E+08,  8.25715511E+02,  8.18319910E+02,  5.67225121E+02,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -6.663623430700318E+08,  3.729215838746436E+08,  1.100907085006111E+08,  7.21465845E+02,  8.74406005E+02,  5.81976079E+02,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -6.993610964495801E+08,  3.225715746122428E+08,  7.841453240125237E+07,  6.14346642E+02,  9.22600497E+02,  5.92216415E+02,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -7.269845564821950E+08,  2.697459388996708E+08,  4.613695326361973E+07,  5.05359328E+02,  9.62859565E+02,  5.98027310E+02,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -7.490781053050697E+08,  2.148720123869037E+08,  1.350967998818570E+07,  3.95705259E+02,  9.95193339E+02,  5.99516718E+02,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -7.655318671793455E+08,  1.583838053157957E+08, -1.921808930473505E+07,  2.87260982E+02,  1.01965264E+03,  5.96811943E+02,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -7.762797319896065E+08,  1.007184885518639E+08, -5.180143058133765E+07,  1.84636915E+02,  1.03631806E+03,  5.90053992E+02,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -7.812980879099561E+08,  4.231312895811569E+07, -8.400128249814521E+07,  1.07785859E+02,  1.04529114E+03,  5.79393610E+02,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -7.806043268871088E+08, -1.639832021438403E+07, -1.155858654953989E+08,  1.22027418E+02,  1.04668748E+03,  5.64988962E+02,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -7.742551829778578E+08, -7.498776705937605E+07, -1.463319380161632E+08,  2.07885547E+02,  1.04063179E+03,  5.47005026E+02,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -7.623449357242976E+08, -1.330354751597086E+08, -1.760258970172009E+08,  3.08964659E+02,  1.02725463E+03,  5.25614831E+02,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -7.450035262985055E+08, -1.901323200422170E+08, -2.044647380909504E+08,  4.12404501E+02,  1.00669086E+03,  5.01002857E+02,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -7.223946222617296E+08, -2.458818228190902E+08, -2.314568882476707E+08,  5.14933807E+02,  9.79079597E+02,  4.73371236E+02,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -6.947136620183098E+08, -2.999019739249463E+08, -2.568229234389852E+08,  6.15173929E+02,  9.44565674E+02,  4.42949966E+02,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -6.621858863515075E+08, -3.518268715744358E+08, -2.803961827927294E+08,  7.12284379E+02,  9.03302407E+02,  4.10013370E+02,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -6.250643924547617E+08, -4.013081993098747E+08, -3.020233004139172E+08,  8.05619250E+02,  8.55455859E+02,  3.74907206E+02,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -5.836282124577918E+08, -4.480165559644500E+08, -3.215646604944202E+08,  8.94613152E+02,  8.01210748E+02,  3.38094937E+02,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -5.381804233083004E+08, -4.916426617289380E+08, -3.388947897102085E+08,  9.78735757E+02,  7.40778645E+02,  3.00240194E+02,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -4.890462863150863E+08, -5.318984613206291E+08, -3.539026978237460E+08,  1.05747148E+03,  6.74409867E+02,  2.62359182E+02,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -4.365714278192515E+08, -5.685181458733097E+08, -3.664921813679564E+08,  1.13031004E+03,  6.02412476E+02,  2.26104866E+02,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -3.811200438971047E+08, -6.012590983840988E+08, -3.765820878179039E+08,  1.19674251E+03,  5.25186538E+02,  1.94256808E+02,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -3.230731230662830E+08, -6.299027887438626E+08, -3.841065554974871E+08,  1.25626055E+03,  4.43295770E+02,  1.71286615E+02,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -2.628266814777569E+08, -6.542556282215070E+08, -3.890152338512898E+08,  1.30835787E+03,  3.57644834E+02,  1.62902411E+02,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -2.007899994937613E+08, -6.741497916509439E+08, -3.912734863026676E+08,  1.35253321E+03,  2.70014872E+02,  1.72765519E+02,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -1.373838377841850E+08, -6.894440105830070E+08, -3.908625740840453E+08,  1.38829476E+03,  1.85141312E+02,  1.99206103E+02,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000, -7.303862276355691E+07, -7.000243523429381E+08, -3.877798291889853E+08,  1.41516570E+03,  1.20786062E+02,  2.37333435E+02,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000, -8.192587546964333E+06, -7.058049805734990E+08, -3.820388110446925E+08,  1.43269076E+03,  1.26997325E+02,  2.82695074E+02,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000,  5.671015158073555E+07, -7.067288925177883E+08, -3.736694411624812E+08,  1.44044382E+03,  2.01988360E+02,  3.32294001E+02,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000,  1.212216047172709E+08, -7.027686343421298E+08, -3.627181152412403E+08,  1.43803635E+03,  3.00054719E+02,  3.84210599E+02,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000,  1.848920109939850E+08, -6.939269903362608E+08, -3.492477881956106E+08,  1.42512669E+03,  4.05822124E+02,  4.37142553E+02,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000,  2.472720548434390E+08, -6.802376234612901E+08, -3.333380170951127E+08,  1.40143001E+03,  5.14763504E+02,  4.90120158E+02,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  3.079152115266168E+08, -6.617656586856853E+08, -3.150849557891038E+08,  1.36672892E+03,  6.24797823E+02,  5.42352529E+02,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  3.663802367443333E+08, -6.386081925823954E+08, -2.946012907566187E+08,  1.32088453E+03,  7.34529536E+02,  5.93146660E+02,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  4.222337991918852E+08, -6.108947057527386E+08, -2.720161034394847E+08,  1.26384795E+03,  8.42787264E+02,  6.41864989E+02,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  4.750532718572309E+08, -5.787873409268838E+08, -2.474746392639775E+08,  1.19567198E+03,  9.48475004E+02,  6.87903750E+02,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  5.244296831939434E+08, -5.424810339369284E+08, -2.211379749833927E+08,  1.11652313E+03,  1.05051894E+03,  7.30683038E+02,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  5.699708187909060E+08, -5.022034543393592E+08, -1.931825620361538E+08,  1.02669410E+03,  1.14784982E+03,  7.69643856E+02,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  6.113044621460122E+08, -4.582147209350371E+08, -1.637996283586962E+08,  9.26617688E+02,  1.23940114E+03,  8.04249590E+02,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  6.480817630994381E+08, -4.108068511446929E+08, -1.331944194878877E+08,  8.16884284E+02,  1.32411554E+03,  8.33990465E+02,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  6.799807062492929E+08, -3.603029176081166E+08, -1.015852661142137E+08,  6.98270088E+02,  1.40095607E+03,  8.58390074E+02,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  7.067096338897951E+08, -3.070558593416867E+08, -6.920245783685145E+07,  5.71796931E+02,  1.46892082E+03,  8.77013319E+02,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  7.280107906887262E+08, -2.514469170009590E+08, -3.628691162066723E+07,  4.38900773E+02,  1.52705984E+03,  8.89475309E+02,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  7.436638357329952E+08, -1.938836639239632E+08, -3.088626813184674E+06,  3.02076816E+02,  1.57449362E+03,  8.95450804E+02,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  7.534892488239523E+08, -1.347976081906860E+08,  3.013507634576440E+07,  1.68777151E+02,  1.61043244E+03,  8.94683774E+02,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.573515586295171E+08, -7.464133924502927E+07,  6.312153679652879E+07,  9.35969898E+01,  1.63419590E+03,  8.86996741E+02,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  7.551623207891759E+08, -1.388521964192786E+07,  9.560494300360186E+07,  1.86922701E+02,  1.64523209E+03,  8.72299569E+02,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  7.468827542773771E+08,  4.698637193603250E+07,  1.273187182046078E+08,  3.28787039E+02,  1.64313537E+03,  8.50597408E+02,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  7.325259353755095E+08,  1.074792312847372E+08,  1.579980772112580E+08,  4.76834526E+02,  1.62766232E+03,  8.21997530E+02,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  7.121584753666817E+08,  1.670939250817182E+08,  1.873827312366647E+08,  6.24393329E+02,  1.59874485E+03,  7.86714972E+02,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  6.859015950044007E+08,  2.253307311610943E+08,  2.152196969920014E+08,  7.68592370E+02,  1.55650001E+03,  7.45077120E+02,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  6.539315102515113E+08,  2.816948644258588E+08,  2.412661656764476E+08,  9.07359395E+02,  1.50123567E+03,  6.97527713E+02,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  6.164790686095371E+08,  3.357019037050455E+08,  2.652923780718593E+08,  1.03891303E+03,  1.43345172E+03,  6.44631521E+02,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  5.738285936896179E+08,  3.868833289361411E+08,  2.870844523793983E+08,  1.16164914E+03,  1.35383647E+03,  5.87082329E+02,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  5.263159063300879E+08,  4.347920459358127E+08,  3.064470928745567E+08,  1.27412134E+03,  1.26325851E+03,  5.25719694E+02,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  4.743255064158830E+08,  4.790077950021166E+08,  3.232061209945310E+08,  1.37504923E+03,  1.16275411E+03,  4.61565924E+02,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  4.182869537569938E+08,  5.191423187360281E+08,  3.372107684342796E+08,  1.46333426E+03,  1.05351164E+03,  3.95909098E+02,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  3.586704850954407E+08,  5.548441663761318E+08,  3.483356700464886E+08,  1.53807593E+03,  9.36854901E+02,  3.30492782E+02,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  2.959819383885164E+08,  5.858030159442739E+08,  3.564825013007063E+08,  1.59858471E+03,  8.14229859E+02,  2.67959602E+02,
2386176.500000000, A.D. 1821-Jan-11 00:00:00.0000,  2.307570763981242E+08,  6.117534204703971E+08,  3.615812242249121E+08,  1.64439024E+03,  6.87204324E+02,  2.12869135E+02,
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  1.635554391947935E+08,  6.324778888040860E+08,  3.635909104453169E+08,  1.67524375E+03,  5.57506914E+02,  1.73492975E+02,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000,  9.495384575188594E+07,  6.478092239911011E+08,  3.625001148185351E+08,  1.69111452E+03,  4.27190312E+02,  1.61289832E+02,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000,  2.553968609604513E+07,  6.576320820725573E+08,  3.583268004780030E+08,  1.69218055E+03,  2.99278213E+02,  1.80152667E+02,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000, -4.409584486871210E+07,  6.618837370023177E+08,  3.511178289320179E+08,  1.67881391E+03,  1.81047384E+02,  2.20050578E+02,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000, -1.133644243333245E+08,  6.605540453145359E+08,  3.409480293946783E+08,  1.65156165E+03,  1.06726801E+02,  2.69433179E+02,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000, -1.816870627187385E+08,  6.536846410732957E+08,  3.279188830768842E+08,  1.61112316E+03,  1.52811231E+02,  3.21576637E+02,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000, -2.485002213775869E+08,  6.413674156161137E+08,  3.121568689335745E+08,  1.55832524E+03,  2.55908450E+02,  3.73050932E+02,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000, -3.132614792130314E+08,  6.237423520299823E+08,  2.938115227531497E+08,  1.49409601E+03,  3.65723724E+02,  4.22011405E+02,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000, -3.754546595849041E+08,  6.009947806960301E+08,  2.730532567637867E+08,  1.41943882E+03,  4.72726123E+02,  4.67381509E+02,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000, -4.345943683276215E+08,  5.733521629985373E+08,  2.500710069114409E+08,  1.33540727E+03,  5.74099500E+02,  5.08495552E+02,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000, -4.902298862555257E+08,  5.410804987946161E+08,  2.250697640281445E+08,  1.24308248E+03,  6.68530177E+02,  5.44934208E+02,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000, -5.419484026916990E+08,  5.044804488976586E+08,  1.982680412696482E+08,  1.14355344E+03,  7.55242187E+02,  5.76441490E+02,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000, -5.893775874839178E+08,  4.638832668234638E+08,  1.698953291445221E+08,  1.03790155E+03,  8.33732729E+02,  6.02878084E+02,
