            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.830573023310661E+08,  1.545319156771290E+08,  1.102833804500581E+08,  1.58910794E+02,  4.60302115E+02,  2.87749595E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.981968309943041E+08,  1.008942270999877E+08,  7.725656528395459E+07,  1.13955534E+02,  4.67946871E+02,  2.93279632E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -8.079567623044130E+08,  4.657636466112856E+07,  4.370890898216115E+07,  7.48194046E+01,  4.72507303E+02,  2.97076932E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -8.123160915640569E+08, -8.053104086149866E+06,  9.868876636615280E+06,  5.66811206E+01,  4.73999883E+02,  2.99139040E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -8.112844096091797E+08, -6.262950818937190E+07, -2.403693019058204E+07,  7.66181841E+01,  4.72442660E+02,  2.99467425E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -8.049009173010468E+08, -1.167932512063928E+08, -5.778452232357012E+07,  1.16315285E+02,  4.67854585E+02,  2.98066710E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.932335133253323E+08, -1.701908869952232E+08, -9.115320669181143E+07,  1.61455671E+02,  4.60255440E+02,  2.94944565E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.763779645286031E+08, -2.224761179394923E+08, -1.239262202404068E+08,  2.08052160E+02,  4.49666341E+02,  2.90112231E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.544571602517128E+08, -2.733107346684292E+08, -1.558913272389097E+08,  2.54760465E+02,  4.36110841E+02,  2.83585700E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.276204396201173E+08, -3.223655282954567E+08, -1.868413971361024E+08,  3.00933226E+02,  4.19616640E+02,  2.75387646E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -6.960430059376910E+08, -3.693211974240746E+08, -2.165749780500481E+08,  3.46152418E+02,  4.00218084E+02,  2.65550322E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -6.599254083093230E+08, -4.138692656593921E+08, -2.448968760611355E+08,  3.90087020E+02,  3.77959649E+02,  2.54119747E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.194930808879899E+08, -4.557130324751732E+08, -2.716187541896438E+08,  4.32440224E+02,  3.52900901E+02,  2.41161811E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -5.749959235029342E+08, -4.945685798937587E+08, -2.965597644385465E+08,  4.72926744E+02,  3.25123872E+02,  2.26771343E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -5.267079192426168E+08, -5.301658509219036E+08, -3.195472250816148E+08,  5.11262045E+02,  2.94744870E+02,  2.11086037E+02,
