            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000,  7.486771321178288E+08,  2.401109120604811E+08,  1.248802665068431E+08,  8.55678955E+01,  2.36722568E+02,  9.83714352E+01,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000,  7.232860629543946E+08,  2.982327594439559E+08,  1.424387353169302E+08,  9.92532793E+01,  2.29371358E+02,  9.32797805E+01,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  6.927647984819243E+08,  3.542352737349418E+08,  1.589850327242450E+08,  1.13134060E+02,  2.20730892E+02,  8.82684195E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  6.573107384045901E+08,  4.077109361950771E+08,  1.743972199495765E+08,  1.26693129E+02,  2.10920627E+02,  8.35035122E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  6.171549846815641E+08,  4.582651132763565E+08,  1.885596681796515E+08,  1.39595263E+02,  2.00073332E+02,  7.91694389E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  5.725617748008446E+08,  5.055183892598238E+08,  2.013637912510667E+08,  1.51610382E+02,  1.88335762E+02,  7.54617560E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  5.238277766992346E+08,  5.491089738811659E+08,  2.127087952912102E+08,  1.62573249E+02,  1.75870386E+02,  7.25725405E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  4.712812311666742E+08,  5.886951792657756E+08,  2.225024407363406E+08,  1.72361693E+02,  1.62858728E+02,  7.06671864E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  4.152808985277484E+08,  6.239579586802932E+08,  2.306618129796539E+08,  1.80884270E+02,  1.49507114E+02,  6.98561823E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  3.562147885293917E+08,  6.546035083991301E+08,  2.371141007262368E+08,  1.88072881E+02,  1.36055972E+02,  7.01711165E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  2.944986474988552E+08,  6.803659200098855E+08,  2.417973758415611E+08,  1.93878137E+02,  1.22794218E+02,  7.15559128E+01,
