            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.092531280963418E+08,  3.771307400161882E+08,  1.023255107671411E+08,  1.45249602E+02,  2.17314062E+02,  1.06607087E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.385795884856031E+08,  3.208940907727990E+08,  8.596540119731374E+07,  1.30127617E+02,  2.25005708E+02,  1.05346262E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.629578645163654E+08,  2.625127056578970E+08,  6.903159369989063E+07,  1.15138095E+02,  2.31243436E+02,  1.04192698E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.822242237038069E+08,  2.023773495340695E+08,  5.163739615469660E+07,  1.00748546E+02,  2.35988425E+02,  1.03182449E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.962466759378471E+08,  1.408899655428267E+08,  3.389905714718372E+07,  8.76170755E+01,  2.39217298E+02,  1.02349317E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -8.049257260888767E+08,  7.846157141711800E+07,  1.593515735543722E+07,  7.66730164E+01,  2.40921993E+02,  1.01723432E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -8.081950256196691E+08,  1.551011204695382E+07, -2.134011614858446E+06,  6.91181898E+01,  2.41109744E+02,  1.01329784E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -8.060219217721159E+08, -4.754173331286116E+07, -2.018708052422721E+07,  6.61202007E+01,  2.39803095E+02,  1.01186795E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.984078925630182E+08, -1.102687892450743E+08, -3.810224715771241E+07,  6.81229652E+01,  2.37039916E+02,  1.01305082E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.853888630023329E+08, -1.722456807628547E+08, -5.575793745723851E+07,  7.44471386E+01,  2.32873426E+02,  1.01686537E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.670354063803530E+08, -2.330491815328798E+08, -7.303347992092118E+07,  8.37696401E+01,  2.27372241E+02,  1.02323828E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.434528069604300E+08, -2.922606166758629E+08, -8.980979405082564E+07,  9.48197935E+01,  2.20620481E+02,  1.03200391E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -7.147809761466486E+08, -3.494683207080072E+08, -1.059700934097087E+08,  1.06655320E+02,  2.12718026E+02,  1.04290902E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -6.811942108509264E+08, -4.042701543189296E+08, -1.214006046530001E+08,  1.18636194E+02,  2.03781039E+02,  1.05562177E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -6.429007861655579E+08, -4.562760672170283E+08, -1.359912971375641E+08,  1.30331186E+02,  1.93942953E+02,  1.06974418E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -6.001423481202875E+08, -5.051107021246887E+08, -1.496366234146969E+08,  1.41443097E+02,  1.83356156E+02,  1.08482650E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -5.531931055309900E+08, -5.504160370088716E+08, -1.622362689168173E+08,  1.51761348E+02,  1.72194780E+02,  1.10038286E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -5.023587995620056E+08, -5.918540482160960E+08, -1.736959055806307E+08,  1.61133683E+02,  1.60659049E+02,  1.11590678E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -4.479754330255962E+08, -6.291093745264132E+08, -1.839279436029995E+08,  1.69449286E+02,  1.48981752E+02,  1.13088621E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -3.904077371039491E+08, -6.618919671263937E+08, -1.928522779493559E+08,  1.76628382E+02,  1.37437296E+02,  1.14481748E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -3.300473731298226E+08, -6.899397057876137E+08, -2.003970221982789E+08,  1.82615514E+02,  1.26353080E+02,  1.15721815E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -2.673108497333480E+08, -7.130209426294550E+08, -2.064992197291884E+08,  1.87374884E+02,  1.16120873E+02,  1.16763858E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -2.026371427350006E+08, -7.309369451284823E+08, -2.111055243174690E+08,  1.90886904E+02,  1.07201066E+02,  1.17567240E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -1.364850169447458E+08, -7.435242121291349E+08, -2.141728416101930E+08,  1.93145472E+02,  1.00104705E+02,  1.18096587E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -6.933005463116556E+07, -7.506566149539479E+08, -2.156689178199366E+08,  1.94155744E+02,  9.53322811E+01,  1.18322640E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -1.661385805967837E+06, -7.522473201330814E+08, -2.155728645845436E+08,  1.93932290E+02,  9.32611059E+01,  1.18223003E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  6.602186346101687E+07, -7.482504587779168E+08, -2.138756086946583E+08,  1.92497658E+02,  9.40193846E+01,  1.17782812E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  1.332143835798453E+08, -7.386625033781862E+08, -2.105802552716460E+08,  1.89881361E+02,  9.74292646E+01,  1.16995323E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  1.994087231235585E+08, -7.235232939574665E+08, -2.057023496253660E+08,  1.86119395E+02,  1.03067128E+02,  1.15862399E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  2.640995381524134E+08, -7.029166824653291E+08, -1.992700281832974E+08,  1.81254363E+02,  1.10394668E+02,  1.14394921E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  3.267879929657369E+08, -6.769707639172398E+08, -1.913240490829439E+08,  1.75336352E+02,  1.18876028E+02,  1.12613099E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  3.869862655928235E+08, -6.458576528725901E+08, -1.819176921094413E+08,  1.68424674E+02,  1.28040184E+02,  1.10546671E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  4.442220977308352E+08, -6.097927789871176E+08, -1.711165208714585E+08,  1.60590674E+02,  1.37496936E+02,  1.08234994E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  4.980433354034489E+08, -5.690336914224292E+08, -1.589980035194828E+08,  1.51921860E+02,  1.46929335E+02,  1.05726980E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  5.480223773750609E+08, -5.238783656871737E+08, -1.456509919412161E+08,  1.42527779E+02,  1.56078992E+02,  1.03080837E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  5.937604661478567E+08, -4.746630007581054E+08, -1.311750566734893E+08,  1.32548340E+02,  1.64732064E+02,  1.00363533E+02,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  6.348917540422002E+08, -4.217593332984380E+08, -1.156796844862201E+08,  1.22165666E+02,  1.72708409E+02,  9.76498832E+01,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  6.710870713382567E+08, -3.655714932365839E+08, -9.928334690752034E+07,  1.11621098E+02,  1.79854141E+02,  9.50210761E+01,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  7.020573199226941E+08, -3.065324312048360E+08, -8.211244987058382E+07,  1.01239111E+02,  1.86036993E+02,  9.25624778E+01,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  7.275564426114421E+08, -2.450999618425326E+08, -6.430017578238633E+07,  9.14582322E+01,  1.91143854E+02,  9.03605226E+01,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  7.473839153063699E+08, -1.817524888941229E+08, -4.598523809211695E+07,  8.28610580E+01,  1.95079817E+02,  8.84986111E+01,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  7.613867102099007E+08, -1.169844729436985E+08, -2.731056702929819E+07,  7.61732481E+01,  1.97768252E+02,  8.70521216E+01,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  7.694606955294530E+08, -5.130170580612987E+07, -8.421944169386366E+06,  7.21669005E+01,  1.99151469E+02,  8.60829447E+01,
