            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -5.635599791848398E+08,  4.802046651121240E+08,  2.131697576777108E+08,  2.70196247E+02,  2.62650676E+02,  1.17829442E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -6.089321274692830E+08,  4.298427371786656E+08,  2.018655561296713E+08,  2.50659529E+02,  2.78359160E+02,  1.20286156E+02,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.495984307089838E+08,  3.761664421766851E+08,  1.890046029419671E+08,  2.29884302E+02,  2.91776324E+02,  1.22912231E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -6.852816736758814E+08,  3.196114541403816E+08,  1.746968062465432E+08,  2.08254736E+02,  3.02778194E+02,  1.25586930E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.157491033776720E+08,  2.606301673893649E+08,  1.590621175370680E+08,  1.86202062E+02,  3.11288117E+02,  1.28200274E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.408131770432397E+08,  1.996871384673541E+08,  1.422291555131389E+08,  1.64218467E+02,  3.17275726E+02,  1.30657953E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.603317682908810E+08,  1.372546567656979E+08,  1.243338140163880E+08,  1.42884793E+02,  3.20755298E+02,  1.32884143E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.742078715094295E+08,  7.380849273502702E+07,  1.055178728248000E+08,  1.22919292E+02,  3.21783405E+02,  1.34822658E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.823888697598323E+08,  9.823874198984660E+06,  8.592763451823235E+07,  1.05249045E+02,  3.20455853E+02,  1.36436813E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.848654225820227E+08, -5.422827238101517E+07,  6.571260626123616E+07,  9.10680526E+01,  3.16904017E+02,  1.37708345E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.816700222742902E+08, -1.178847878139010E+08,  4.502424002646212E+07,  8.17309531E+01,  3.11290676E+02,  1.38635645E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.728752791949756E+08, -1.806934498183409E+08,  2.401473774688688E+07,  7.82277092E+01,  3.03805519E+02,  1.39231492E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.585920010085500E+08, -2.422158310415003E+08,  2.835935285803892E+06,  8.04094253E+01,  2.94660516E+02,  1.39520441E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.389671020536839E+08, -3.020298499574463E+08, -1.836173378888554E+07,  8.69133332E+01,  2.84085326E+02,  1.39535976E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -7.141813930820062E+08, -3.597320242069203E+08, -3.943019241318517E+07,  9.59855143E+01,  2.72322966E+02,  1.39317550E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -6.844472941466789E+08, -4.149394462693030E+08, -6.022459368946915E+07,  1.06186041E+02,  2.59625923E+02,  1.38907611E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -6.500065114669094E+08, -4.672914899277294E+08, -8.060411142809346E+07,  1.16549741E+02,  2.46252965E+02,  1.38348753E+02,
