            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  6.776371179595128E+08,  3.259040666200234E+08,  1.380413060494117E+08,  6.68727132E+02,  1.29515320E+03,  5.60422085E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  6.456291879436685E+08,  3.825373759764976E+08,  1.621255607265725E+08,  7.87774320E+02,  1.23190655E+03,  5.35369559E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  6.085342065460297E+08,  4.361524648125054E+08,  1.849304934647589E+08,  8.99690082E+02,  1.15985392E+03,  5.07048273E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  5.667089187928241E+08,  4.863726943125840E+08,  2.062958352022527E+08,  1.00362025E+03,  1.07980519E+03,  4.75879582E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  5.205399435225127E+08,  5.328599875122815E+08,  2.260776846141007E+08,  1.09888050E+03,  9.92609821E+02,  4.42333204E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  4.704384563505918E+08,  5.753160899066961E+08,  2.441490470192031E+08,  1.18492269E+03,  8.99148068E+02,  4.06938621E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  4.168350310281888E+08,  6.134831803350564E+08,  2.604000972913344E+08,  1.26131667E+03,  8.00326239E+02,  3.70307019E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  3.601747334082314E+08,  6.471439158808981E+08,  2.747382019696624E+08,  1.32773822E+03,  6.97079592E+02,  3.33170497E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  3.009125354069747E+08,  6.761209905147489E+08,  2.870877346490310E+08,  1.38395932E+03,  5.90390960E+02,  2.96449328E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000,  2.395090901597413E+08,  7.002762802111225E+08,  2.973897152836224E+08,  1.42983958E+03,  4.81348238E+02,  2.61361844E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000,  1.764268874670570E+08,  7.195096601982397E+08,  3.056013101015061E+08,  1.46531824E+03,  3.71318245E+02,  2.29585141E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000,  1.121268065614659E+08,  7.337575732929909E+08,  3.116952253041151E+08,  1.49040665E+03,  2.62565654E+02,  2.03420594E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000,  4.706506314538339E+07,  7.429914139348803E+08,  3.156590223409844E+08,  1.50518114E+03,  1.61259133E+02,  1.85737811E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -1.830946918522706E+07,  7.472157820410367E+08,  3.174943775608003E+08,  1.50977635E+03,  9.73957998E+01,  1.79227056E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -8.355758503569625E+07,  7.464666747345846E+08,  3.172163153118548E+08,  1.50437908E+03,  1.38326133E+02,  1.84919165E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -1.482517406755995E+08,  7.408096512141371E+08,  3.148524293243549E+08,  1.48922267E+03,  2.32538851E+02,  2.01383076E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -2.119777537124885E+08,  7.303380063325682E+08,  3.104421077410638E+08,  1.46458195E+03,  3.35949176E+02,  2.25709886E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -2.743362411675560E+08,  7.151709830311903E+08,  3.040357744019369E+08,  1.43076879E+03,  4.39935184E+02,  2.54993803E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -3.349438313147976E+08,  6.954520542547264E+08,  2.956941595077662E+08,  1.38812829E+03,  5.41960104E+02,  2.87000708E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -3.934341734936152E+08,  6.713472761157254E+08,  2.854876004687541E+08,  1.33703560E+03,  6.40799645E+02,  3.20170963E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -4.494587927049136E+08,  6.430437276736710E+08,  2.734953795046999E+08,  1.27789337E+03,  7.35648659E+02,  3.53431837E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -5.026878118376791E+08,  6.107480478569293E+08,  2.598051024031530E+08,  1.21113001E+03,  8.25880649E+02,  3.86028270E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -5.528105714931318E+08,  5.746850671979959E+08,  2.445121174965796E+08,  1.13719869E+03,  9.10964784E+02,  4.17408399E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -5.995361711582564E+08,  5.350965275281916E+08,  2.277189720241174E+08,  1.05657749E+03,  9.90431723E+02,  4.47152314E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -6.425939659599398E+08,  4.922398914714412E+08,  2.095349065491186E+08,  9.69770900E+02,  1.06385759E+03,  4.74928515E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -6.817340300152986E+08,  4.463872346764222E+08,  1.900753845823579E+08,  8.77313879E+02,  1.13085561E+03,  5.00467082E+02,
