            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -5.868317897411410E+08,  4.039708576580466E+08,  2.787068735900487E+08,  1.68815587E+02,  1.72108997E+02,  1.06502067E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -6.314156908881255E+08,  3.579178913079915E+08,  2.554226345184399E+08,  1.50684785E+02,  1.82675513E+02,  1.11666648E+02,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.710682973851169E+08,  3.090739501007684E+08,  2.301452491785390E+08,  1.31894790E+02,  1.91959500E+02,  1.16617563E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.055691913884075E+08,  2.578613068080391E+08,  2.031026075967180E+08,  1.12750758E+02,  1.99920556E+02,  1.21265585E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.347440242297432E+08,  2.047059144322531E+08,  1.745282471557826E+08,  9.37011299E+01,  2.06531089E+02,  1.25541270E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.584628115013589E+08,  1.500339077395990E+08,  1.446591933115435E+08,  7.55224135E+01,  2.11771874E+02,  1.29389687E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.766379847386246E+08,  9.426855360578258E+07,  1.137340424577843E+08,  5.97611465E+01,  2.15628979E+02,  1.32766355E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.892222812429765E+08,  3.782761898505446E+07,  8.199127478592713E+07,  4.95220423E+01,  2.18091695E+02,  1.35634252E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.962065606128917E+08, -1.887887340080051E+07,  4.966778733684316E+07,  4.89685512E+01,  2.19151284E+02,  1.37961751E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.976176110881460E+08, -7.545053721333422E+07,  1.699763112295953E+07,  5.86591018E+01,  2.18800364E+02,  1.39721305E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.935159879686199E+08, -1.314981986827916E+08, -1.578906715707491E+07,  7.48063334E+01,  2.17032856E+02,  1.40888770E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.839939235598291E+08, -1.866452092235066E+08, -4.846702420427972E+07,  9.41222511E+01,  2.13844389E+02,  1.41443246E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.691733495689228E+08, -2.405285269595025E+08, -8.081657683918196E+07,  1.14918444E+02,  2.09233141E+02,  1.41367376E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.492040368299387E+08, -2.927996077900438E+08, -1.126243398904238E+08,  1.36359544E+02,  2.03201112E+02,  1.40648037E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -7.242618679689689E+08, -3.431251450195677E+08, -1.436837662809689E+08,  1.57979140E+02,  1.95755865E+02,  1.39277420E+02,
