            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -7.348791639587309E+08,  2.410113763189381E+08,  9.073625572360656E+07,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -7.562697488985200E+08,  1.974532259048927E+08,  4.460859143902444E+07,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.720524021250000E+08,  1.524298006977322E+08, -1.851059477603791E+06,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.821981338953611E+08,  1.062922870596555E+08, -4.829849715527081E+07,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.867167947553552E+08,  5.938888610585918E+07, -9.439989725070675E+07,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.856546882160281E+08,  1.206289188947595E+07, -1.398331997738396E+08,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.790922275574790E+08, -3.534894518268468E+07, -1.842892343234160E+08,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.671416632448518E+08, -8.251780401097424E+07, -2.274726172506666E+08,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.499449194610382E+08, -1.291239634158628E+08, -2.691024614140896E+08,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.276715617669429E+08, -1.748577883602508E+08, -3.089129341907226E+08,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.005169076376380E+08, -2.194205579935406E+08, -3.466536936737112E+08,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -6.687002744414439E+08, -2.625251734592293E+08, -3.820902313117973E+08,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -6.324633809248729E+08, -3.038967721996302E+08, -4.150041565375409E+08,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -5.920688875183111E+08, -3.432732704562185E+08, -4.451934394983183E+08,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -5.477990668433276E+08, -3.804058611058190E+08, -4.724726350109916E+08,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -4.999545894131153E+08, -4.150594916944972E+08, -4.966731075255635E+08,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -4.488534198361987E+08, -4.470133402743334E+08, -5.176432790157096E+08,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -3.948297947344508E+08, -4.760613030375950E+08, -5.352489008972504E+08,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -3.382332655923221E+08, -5.020125167877179E+08, -5.493733719564710E+08,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -2.794277871193969E+08, -5.246919268509215E+08, -5.599181097033911E+08,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -2.187908285133166E+08, -5.439409111287973E+08, -5.668029802426672E+08,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -1.567124750901833E+08, -5.596179702300236E+08, -5.699667877102972E+08,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -9.359449807552080E+07, -5.715994959333974E+08, -5.693678356108474E+08,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -2.984936495670995E+07, -5.797806191258253E+08, -5.649845527143459E+08,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000,  3.410084416422817E+07, -5.840761396273184E+08, -5.568161774589864E+08,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000,  9.782565040377037E+07, -5.844215406802762E+08, -5.448835009926288E+08,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  1.608875456646109E+08, -5.807740855504107E+08, -5.292296600602556E+08,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  2.228435588436172E+08, -5.731139828721353E+08, -5.099209557930031E+08,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  2.832470560645249E+08, -5.614456118897922E+08, -4.870476859728808E+08,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  3.416498126398774E+08, -5.457987916069218E+08, -4.607249701444212E+08,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  3.976043818553354E+08, -5.262300694267207E+08, -4.310935329702896E+08,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  4.506668041663505E+08, -5.028239910812442E+08, -3.983204048624745E+08,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  5.003996817045974E+08, -4.756943247505785E+08, -3.625995100056291E+08,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  5.463756358530113E+08, -4.449851861383438E+08, -3.241520841471233E+08,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  5.881811581077495E+08, -4.108720097067195E+08, -2.832268670172573E+08,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  6.254208616141738E+08, -3.735622998501263E+08, -2.401000092953983E+08,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  6.577221122002375E+08, -3.332961030800594E+08, -1.950746355715577E+08,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  6.847399938492435E+08, -2.903461102650259E+08, -1.484799853047695E+08,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  7.061625614644367E+08, -2.450173129487407E+08, -1.006700713905360E+08,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  7.217162958235162E+08, -1.976461358318312E+08, -5.202179480818342E+07,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  7.311716374760799E+08, -1.485989681775406E+08, -2.932461233745705E+06,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  7.343484627957865E+08, -9.827001485362914E+07,  4.618334332137327E+07,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  7.311213444136705E+08, -4.707842195869154E+07,  9.489753477456467E+07,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  7.214243984669640E+08,  4.535354096733841E+06,  1.427729659445200E+08,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  7.052555013337466E+08,  5.611394511335361E+07,  1.893684781105509E+08,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000,  6.826796810496277E+08,  1.071882112155935E+08,  2.342445065751004E+08,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  6.538314664754088E+08,  1.572830433734304E+08,  2.769691281304007E+08,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  6.189159966482501E+08,  2.059237315230716E+08,  3.171244122200333E+08,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  5.782087375154309E+08,  2.526427490008437E+08,  3.543129034316359E+08,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  5.320537044642320E+08,  2.969867742206429E+08,  3.881640468228377E+08,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  4.808601348403431E+08,  3.385237259657850E+08,  4.183403279839432E+08,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  4.250976232230900E+08,  3.768496019866140E+08,  4.445429213504456E+08,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  3.652898307091400E+08,  4.115948807320591E+08,  4.665166467164264E+08,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  3.020069250318291E+08,  4.424302655815399E+08,  4.840540477153977E+08,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  2.358569806760067E+08,  4.690715744380028E+08,  4.969984426289431E+08,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  1.674766131378293E+08,  4.912836262852613E+08,  5.052458608662474E+08,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000,  9.752117328865942E+07,  5.088830118719150E+08,  5.087458232815012E+08,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000,  2.665481567818015E+07,  5.217396904083391E+08,  5.075009631808763E+08,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000, -4.445924540340899E+07,  5.297774179394509E+08,  5.015655575967486E+08,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000, -1.151680003093349E+08,  5.329730629285851E+08,  4.910430827968232E+08,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000, -1.848371772190125E+08,  5.313549015390548E+08,  4.760829251820504E+08,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000, -2.528588617707926E+08,  5.250000255132901E+08,  4.568764136498861E+08,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -3.186580646716890E+08,  5.140310232371164E+08,  4.336523565385738E+08,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -3.816981604397457E+08,  4.986121055912802E+08,  4.066722626329051E+08,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -4.414851703126160E+08,  4.789448369064896E+08,  3.762254000139394E+08,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -4.975709338550296E+08,  4.552636384045896E+08,  3.426238561697618E+08,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -5.495552210751222E+08,  4.278312160726073E+08,  3.061977276446273E+08,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -5.970868847682511E+08,  3.969340323356399E+08,  2.672905364518268E+08,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -6.398641647324982E+08,  3.628779249319133E+08,  2.262549516214440E+08,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -6.776342824350088E+08,  3.259839570637770E+08,  1.834488742564673E+08,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -7.101924356925159E+08,  2.865845610482770E+08,  1.392319158114216E+08,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -7.373803247852362E+08,  2.450199996333759E+08,  9.396227605280365E+07,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -7.590843304716054E+08,  2.016351757801218E+08,  4.799402391664518E+07,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -7.752334449538345E+08,  1.567767936962854E+08,  1.674762695689284E+06,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -7.857970379686383E+08,  1.107908608647617E+08, -4.465634548924179E+07,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -7.907825476515619E+08,  6.402051060349806E+07, -9.067022918191595E+07,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -7.902331593374978E+08,  1.680413071313307E+07, -1.360492629432620E+08,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -7.842255144902036E+08, -3.052623382492642E+07, -1.804883653241045E+08,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -7.728674926183051E+08, -7.764623868341403E+07, -2.236958775919431E+08,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -7.562961050947802E+08, -1.242403845550636E+08, -2.653942606995007E+08,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -7.346755080817366E+08, -1.700029775569042E+08, -3.053206392198175E+08,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -7.081951501911231E+08, -2.146389415650721E+08, -3.432272274677259E+08,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -6.770680621966939E+08, -2.578645105553721E+08, -3.788816670234438E+08,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -6.415292926302814E+08, -2.994078243527291E+08, -4.120673021193327E+08,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -6.018344719832402E+08, -3.390094554009867E+08, -4.425834098972711E+08,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -5.582585095666167E+08, -3.764228942860889E+08, -4.702454178677948E+08,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -5.110944078852645E+08, -4.114150083607221E+08, -4.948851187145309E+08,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -4.606521786752774E+08, -4.437664955377184E+08, -5.163508994524431E+08,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -4.072578407555453E+08, -4.732723515136548E+08, -5.345079973123641E+08,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -3.512524893294389E+08, -4.997423679017391E+08, -5.492388024002661E+08,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -2.929914113949564E+08, -5.230016680236409E+08, -5.604432028772043E+08,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -2.328432217095728E+08, -5.428912989576168E+08, -5.680389874163814E+08,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -1.711889995319903E+08, -5.592688879125724E+08, -5.719623112084824E+08,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -1.084214020423662E+08, -5.720093701391504E+08, -5.721682269643807E+08,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -4.494372122571816E+07, -5.810057916849655E+08, -5.686312744430867E+08,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000,  1.883114408694167E+07, -5.861701956241922E+08, -5.613461362163782E+08,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000,  8.248182842886886E+07, -5.874345893573726E+08, -5.503283502865889E+08,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000,  1.455797864021801E+08, -5.847519888183547E+08, -5.356150664220918E+08,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000,  2.076907657220072E+08, -5.780975341801498E+08, -5.172658367730643E+08,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000,  2.683764938364823E+08, -5.674696709430143E+08, -4.953634302161264E+08,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000,  3.271966139643853E+08, -5.528913732006609E+08, -4.700146374786548E+08,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  3.837109073295554E+08, -5.344113907436752E+08, -4.413510449676281E+08,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  4.374818356686855E+08, -5.121054922048143E+08, -4.095297457615129E+08,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  4.880774231877967E+08, -4.860776731524214E+08, -3.747339494477519E+08,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  5.350745041869349E+08, -4.564612737307882E+08, -3.371734344145820E+08,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  5.780623553303732E+08, -4.234199675840068E+08, -2.970848045231192E+08,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  6.166467071221015E+08, -3.871485577629753E+08, -2.547314849812268E+08,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  6.504541226409442E+08, -3.478735139618868E+08, -2.104033958232872E+08,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  6.791367183868252E+08, -3.058531730962299E+08, -1.644162365223834E+08,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  7.023771815630339E+08, -2.613775393862152E+08, -1.171103247688025E+08,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  7.198939946881794E+08, -2.147675962082696E+08, -6.884892197746548E+07,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  7.314467803247657E+08, -1.663740552200519E+08, -2.001599626211666E+07,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  7.368416412533594E+08, -1.165754796497630E+08,  2.898661522905977E+07,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  7.359363343360103E+08, -6.577572987417351E+07,  7.774266636115684E+07,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.286450984819050E+08, -1.440068319561176E+07,  1.258255889192353E+08,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  7.149429563351296E+08,  3.710577887609563E+07,  1.728031814472726E+08,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  6.948692841413217E+08,  8.828649606382644E+07,  2.182428451758479E+08,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  6.685304368909469E+08,  1.386764171781461E+08,  2.617172745686437E+08,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  6.361012545826845E+08,  1.878085716867847E+08,  3.028104908041966E+08,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  5.978252940484307E+08,  2.352204839549583E+08,  3.411240615044059E+08,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  5.540136537704419E+08,  2.804608764973670E+08,  3.762833267764105E+08,
