            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.402127930293317E+08, -2.392075980981614E+08, -8.821969079852790E+07,  1.00827507E+02,  3.24380904E+02,  1.22838163E+02,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  7.598259421799536E+08, -1.776158420848822E+08, -6.878868389325882E+07,  8.21245178E+01,  3.32860619E+02,  1.23420017E+02,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  7.738171862330825E+08, -1.147089545645043E+08, -4.884846974291182E+07,  6.68972607E+01,  3.39134918E+02,  1.23908153E+02,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  7.820926019577032E+08, -5.095396811162114E+07, -2.854724810280764E+07,  5.92795074E+01,  3.43093651E+02,  1.24274814E+02,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  7.846009675461622E+08,  1.317734481981051E+07, -8.035398508303492E+06,  6.29804915E+01,  3.44656780E+02,  1.24497100E+02,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  7.813338531409748E+08,  7.721203563457987E+07,  1.253565979295715E+07,  7.66965732E+01,  3.43775694E+02,  1.24558557E+02,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  7.723253836128343E+08,  1.406795041970953E+08,  3.301460047102478E+07,  9.61855601E+01,  3.40434004E+02,  1.24450299E+02,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  7.576516850048094E+08,  2.031149537164340E+08,  5.325130518769203E+07,  1.18339955E+02,  3.34647812E+02,  1.24171621E+02,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  7.374300374170905E+08,  2.640627505135063E+08,  7.309795267322379E+07,  1.41464996E+02,  3.26465472E+02,  1.23730106E+02,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  7.118177318097253E+08,  3.230796581951569E+08,  9.241007211041905E+07,  1.64604654E+02,  3.15966856E+02,  1.23141205E+02,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  6.810106585862263E+08,  3.797379402117867E+08,  1.110475596755919E+08,  1.87150078E+02,  3.03262209E+02,  1.22427338E+02,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  6.452416489735607E+08,  4.336283028492437E+08,  1.288756473419208E+08,  2.08667191E+02,  2.88490686E+02,  1.21616524E+02,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  6.047785834596062E+08,  4.843626666706381E+08,  1.457658206914202E+08,  2.28821704E+02,  2.71818745E+02,  1.20740612E+02,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  5.599222827656096E+08,  5.315767513149270E+08,  1.615966806855276E+08,  2.47345172E+02,  2.53438610E+02,  1.19833186E+02,
2386176.500000000, A.D. 1821-Jan-11 00:00:00.0000,  5.110042107518115E+08,  5.749324741765579E+08,  1.762547487765025E+08,  2.64018921E+02,  2.33567255E+02,  1.18927277E+02,
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  4.583840086565698E+08,  6.141201408452588E+08,  1.896352072150499E+08,  2.78666082E+02,  2.12446593E+02,  1.18053022E+02,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000,  4.024468701118440E+08,  6.488604241995405E+08,  2.016425748433789E+08,  2.91147382E+02,  1.90346201E+02,  1.17235468E+02,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000,  3.436007832076302E+08,  6.789061317812515E+08,  2.121913166669668E+08,  3.01358641E+02,  1.67571231E+02,  1.16492712E+02,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000,  2.822736617162663E+08,  7.040437570060850E+08,  2.212063852154238E+08,  3.09228941E+02,  1.44481211E+02,  1.15834575E+02,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000,  2.189103760801274E+08,  7.240948006508415E+08,  2.286236899199412E+08,  3.14718949E+02,  1.21532842E+02,  1.15261954E+02,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000,  1.539697010155814E+08,  7.389168708394924E+08,  2.343904966119851E+08,  3.17819113E+02,  9.93786785E+01,  1.14766930E+02,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000,  8.792119993002346E+07,  7.484045595059780E+08,  2.384657556373638E+08,  3.18547615E+02,  7.90985024E+01,  1.14333645E+02,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000,  2.124206360598464E+07,  7.524900898813685E+08,  2.408203571781838E+08,  3.16948033E+02,  6.26978602E+01,  1.13939837E+02,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000, -4.558609095316322E+07,  7.511437301772474E+08,  2.414373125836793E+08,  3.13086697E+02,  5.36387358E+01,  1.13558896E+02,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000, -1.120804396080159E+08,  7.443739901234529E+08,  2.403118652702866E+08,  3.07049834E+02,  5.50913944E+01,  1.13162233E+02,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000, -1.777601718809391E+08,  7.322275848636690E+08,  2.374515272579525E+08,  2.98940547E+02,  6.56742702E+01,  1.12721754E+02,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000, -2.421497035011160E+08,  7.147891713378376E+08,  2.328760425763409E+08,  2.88875752E+02,  8.12015942E+01,  1.12212249E+02,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000, -3.047818679935396E+08,  6.921808564225875E+08,  2.266172771315974E+08,  2.76983229E+02,  9.86909602E+01,  1.11613531E+02,
