            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -7.983014722816314E+08, -6.664991262283836E+07,  3.195218554338565E+06,  1.53841963E+02,  2.59685452E+02,  1.48786643E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -7.949941865535259E+08, -1.270503254710379E+08, -2.381334651075003E+07,  1.77711942E+02,  2.65640114E+02,  1.52365770E+02,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.862667327641730E+08, -1.865892930859587E+08, -5.066158673583193E+07,  2.03403771E+02,  2.69629707E+02,  1.55882155E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.722620728093477E+08, -2.448808783984417E+08, -7.717191245540038E+07,  2.30540623E+02,  2.71486613E+02,  1.59199828E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.531521680821087E+08, -3.015587793638808E+08, -1.031742778590933E+08,  2.58764680E+02,  2.71074492E+02,  1.62199051E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.291351975542738E+08, -3.562773240901626E+08, -1.285067381760658E+08,  2.87728252E+02,  2.68291561E+02,  1.64780408E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.004329238155142E+08, -4.087121873153427E+08, -1.530158766511152E+08,  3.17088872E+02,  2.63073893E+02,  1.66867564E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -6.672882192095112E+08, -4.585608650336092E+08, -1.765571174063256E+08,  3.46507289E+02,  2.55399118E+02,  1.68409069E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -6.299627619745291E+08, -5.055429565089398E+08, -1.989949457290959E+08,  3.75647410E+02,  2.45291200E+02,  1.69379524E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -5.887349102243904E+08, -5.494002935776976E+08, -2.202030528933873E+08,  4.04177454E+02,  2.32827439E+02,  1.69780312E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -5.438977587276813E+08, -5.898969542987641E+08, -2.400644220934818E+08,  4.31771827E+02,  2.18149713E+02,  1.69640034E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -4.957573603731843E+08, -6.268191833350024E+08, -2.584713662438868E+08,  4.58113368E+02,  2.01483721E+02,  1.69014636E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -4.446311086879848E+08, -6.599752618253875E+08, -2.753255365024652E+08,  4.82895783E+02,  1.83173453E+02,  1.67987146E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -3.908462731961337E+08, -6.891953433154652E+08, -2.905379094149457E+08,  5.05826106E+02,  1.63744982E+02,  1.66666805E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -3.347386688220431E+08, -7.143312769895438E+08, -3.040287630526537E+08,  5.26627112E+02,  1.44026142E+02,  1.65187227E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -2.766514399288623E+08, -7.352564335454929E+08, -3.157276494889315E+08,  5.45039624E+02,  1.25363105E+02,  1.63703118E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -2.169339474377130E+08, -7.518655596835144E+08, -3.255733757051194E+08,  5.60824703E+02,  1.09942839E+02,  1.62384994E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -1.559407428208194E+08, -7.640746605238123E+08, -3.335139935439820E+08,  5.73765684E+02,  1.00943368E+02,  1.61411445E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -9.403060292113619E+07, -7.718209235576022E+08, -3.395068055205377E+08,  5.83670071E+02,  1.01555917E+02,  1.60958732E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -3.156561161590080E+07, -7.750626943190506E+08, -3.435183916404184E+08,  5.90371277E+02,  1.12684461E+02,  1.61188192E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000,  3.108972850644392E+07, -7.737795082020601E+08, -3.455246601188346E+08,  5.93730232E+02,  1.32347382E+02,  1.62232672E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000,  9.356937708304085E+07, -7.679721729488734E+08, -3.455109203048192E+08,  5.93636835E+02,  1.57693626E+02,  1.64184022E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000,  1.555066511331628E+08, -7.576629120644937E+08, -3.434719831585348E+08,  5.90011276E+02,  1.86467432E+02,  1.67083967E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000,  2.165351492568870E+08, -7.428955654001306E+08, -3.394122885251475E+08,  5.82805228E+02,  2.17153896E+02,  1.70920164E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000,  2.762897242213523E+08, -7.237358381787407E+08, -3.333460559475169E+08,  5.72002902E+02,  2.48731638E+02,  1.75628064E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000,  3.344075302593294E+08, -7.002715926807140E+08, -3.252974573540266E+08,  5.57621974E+02,  2.80464665E+02,  1.81097787E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  3.905291604647442E+08, -6.726131834291165E+08, -3.153008129272846E+08,  5.39714406E+02,  3.11780143E+02,  1.87184178E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  4.442998906762012E+08, -6.408938122726008E+08, -3.034008002781917E+08,  5.18367174E+02,  3.42202464E+02,  1.93717971E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  4.953710532100766E+08, -6.052698925386426E+08, -2.896526728260126E+08,  4.93702933E+02,  3.71318278E+02,  2.00516369E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  5.434015614006283E+08, -5.659214054909228E+08, -2.741224810238740E+08,  4.65880720E+02,  3.98758094E+02,  2.07392030E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  5.880595954910326E+08, -5.230522325173947E+08, -2.568872895439003E+08,  4.35096874E+02,  4.24186832E+02,  2.14160151E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  6.290244643699688E+08, -4.768904234078481E+08, -2.380353730527329E+08,  4.01586464E+02,  4.47299391E+02,  2.20643735E+02,
