            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  2.010340953203093E+08, -6.723968586885042E+08, -2.999056196692239E+08,  3.87732383E+02,  1.95461645E+02,  1.94134167E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  2.660378576561948E+08, -6.493097704364645E+08, -2.929518804099360E+08,  3.81287972E+02,  2.19443027E+02,  1.95220385E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  3.288924210024242E+08, -6.209584473652810E+08, -2.836233406948696E+08,  3.71486132E+02,  2.44105541E+02,  1.96197300E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  3.890601956323465E+08, -5.875186608425471E+08, -2.719709617941848E+08,  3.58349678E+02,  2.68840315E+02,  1.97106737E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  4.460169543352398E+08, -5.492162103205649E+08, -2.580679460175656E+08,  3.41974069E+02,  2.93095020E+02,  1.97974258E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  4.992582340679472E+08, -5.063263027114258E+08, -2.420097660338111E+08,  3.22534970E+02,  3.16364764E+02,  1.98808018E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  5.483058375117433E+08, -4.591721180472685E+08, -2.239138472300734E+08,  3.00297941E+02,  3.38188212E+02,  1.99599451E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  5.927142771376061E+08, -4.081225116296568E+08, -2.039188744526383E+08,  2.75633000E+02,  3.58147562E+02,  2.00325710E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  6.320769973968897E+08, -3.535888440652920E+08, -1.821837113386557E+08,  2.49039406E+02,  3.75870928E+02,  2.00953606E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  6.660322119265271E+08, -2.960209543969494E+08, -1.588859313493484E+08,  2.21191014E+02,  3.91035951E+02,  2.01444569E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  6.942681894621321E+08, -2.359023455344321E+08, -1.342199830887165E+08,  1.93021900E+02,  4.03373734E+02,  2.01760087E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  7.165278132070795E+08, -1.737446537502162E+08, -1.083950122447605E+08,  1.65885611E+02,  4.12672409E+02,  2.01867060E+02,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  7.326122886220503E+08, -1.100815208851878E+08, -8.163238557508458E+07,  1.41819707E+02,  4.18779879E+02,  2.01742530E+02,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  7.423838880045427E+08, -4.546201531628229E+07, -5.416297548195891E+07,  1.23813736E+02,  4.21605421E+02,  2.01377412E+02,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  7.457676433850662E+08,  1.955623251001038E+07, -2.622427228230393E+07,  1.15435136E+02,  4.21119981E+02,  2.00778894E+02,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  7.427519417500737E+08,  8.441401733413871E+07,  1.942607862841204E+06,  1.18818042E+02,  4.17355104E+02,  1.99971331E+02,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  7.333880336893837E+08,  1.485574877585479E+08,  3.009594003003437E+07,  1.32631076E+02,  4.10400573E+02,  1.98995570E+02,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  7.177884883997673E+08,  2.114448429905927E+08,  5.799635617739443E+07,  1.53312864E+02,  4.00400924E+02,  1.97906718E+02,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  6.961246553853303E+08,  2.725526387536276E+08,  8.540968851979668E+07,  1.77517633E+02,  3.87551042E+02,  1.96770467E+02,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000,  6.686232490663111E+08,  3.313815786652960E+08,  1.121096310876036E+08,  2.02937725E+02,  3.72091145E+02,  1.95658217E+02,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  6.355621895881391E+08,  3.874616678170272E+08,  1.378801600715375E+08,  2.28102610E+02,  3.54301533E+02,  1.94641342E+02,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  5.972658306322792E+08,  4.403566519770745E+08,  1.625176741992846E+08,  2.52064295E+02,  3.34497494E+02,  1.93785062E+02,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  5.540997340507989E+08,  4.896676921365952E+08,  1.858328256855346E+08,  2.74191148E+02,  3.13024883E+02,  1.93142501E+02,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  5.064651491701548E+08,  5.350362622692465E+08,  2.076520289706762E+08,  2.94052654E+02,  2.90257000E+02,  1.92749532E+02,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  4.547933480139509E+08,  5.761462629999653E+08,  2.278186375207278E+08,  3.11356044E+02,  2.66593628E+02,  1.92621016E+02,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  3.995399349987864E+08,  6.127253889594687E+08,  2.461937994298094E+08,  3.25910144E+02,  2.42463363E+02,  1.92748831E+02,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  3.411792708457813E+08,  6.445458071035050E+08,  2.626570095609504E+08,  3.37603335E+02,  2.18330916E+02,  1.93101912E+02,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  2.801991048014646E+08,  6.714242046703798E+08,  2.771063797994853E+08,  3.46388928E+02,  1.94711622E+02,  1.93628211E+02,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  2.170954954282916E+08,  6.932212771673584E+08,  2.894586539533190E+08,  3.52274507E+02,  1.72195527E+02,  1.94258263E+02,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  1.523680741100542E+08,  7.098407446802850E+08,  2.996490027556882E+08,  3.55313456E+02,  1.51481249E+02,  1.94909836E+02,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000,  8.651570524989541E+07,  7.212279818209765E+08,  3.076306333667188E+08,  3.55597763E+02,  1.33409785E+02,  1.95493154E+02,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000,  2.003255929499871E+07,  7.273683287322934E+08,  3.133742421858454E+08,  3.53251569E+02,  1.18959817E+02,  1.95916153E+02,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000, -4.659539611636955E+07,  7.282851646442341E+08,  3.168673452622737E+08,  3.48425266E+02,  1.09118598E+02,  1.96089407E+02,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000, -1.128934886907881E+08,  7.240378194412616E+08,  3.181135194397561E+08,  3.41290026E+02,  1.04549468E+02,  1.95930469E+02,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000, -1.784010286425226E+08,  7.147193749716066E+08,  3.171315771294563E+08,  3.32032758E+02,  1.05190511E+02,  1.95367516E+02,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000, -2.426736224659407E+08,  7.004544089609560E+08,  3.139546988487047E+08,  3.20851543E+02,  1.10178272E+02,  1.94342299E+02,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -3.052851397256203E+08,  6.813967313460189E+08,  3.086295461980397E+08,  3.07951651E+02,  1.18229507E+02,  1.92812445E+02,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -3.658293641067492E+08,  6.577271506365720E+08,  3.012153734346861E+08,  2.93542337E+02,  1.28105463E+02,  1.90753228E+02,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -4.239213604101060E+08,  6.296512860878811E+08,  2.917831454963782E+08,  2.77834673E+02,  1.38842736E+02,  1.88158898E+02,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -4.791986053802486E+08,  5.973974579900161E+08,  2.804146786639256E+08,  2.61040821E+02,  1.49773792E+02,  1.85043675E+02,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -5.313219054527075E+08,  5.612146701520697E+08,  2.672018113815708E+08,  2.43375432E+02,  1.60465545E+02,  1.81442475E+02,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -5.799761391153582E+08,  5.213706876641084E+08,  2.522456080927804E+08,  2.25060160E+02,  1.70650545E+02,  1.77411394E+02,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -6.248708542224028E+08,  4.781502128875518E+08,  2.356555986466843E+08,  2.06333016E+02,  1.80172795E+02,  1.73027925E+02,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -6.657407590604554E+08,  4.318531658991370E+08,  2.175490580134791E+08,  1.87465323E+02,  1.88949059E+02,  1.68390787E+02,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -7.023461182306261E+08,  3.827930624278211E+08,  1.980503238429269E+08,  1.68790880E+02,  1.96941561E+02,  1.63619170E+02,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -7.344730879029068E+08,  3.312954759907382E+08,  1.772901472932149E+08,  1.50754217E+02,  2.04138317E+02,  1.58851017E+02,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -7.619340111290617E+08,  2.776965832862401E+08,  1.554050782050166E+08,  1.33986017E+02,  2.10538537E+02,  1.54239876E+02,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -7.845676895175010E+08,  2.223417793960601E+08,  1.325368793804006E+08,  1.19404668E+02,  2.16141571E+02,  1.49949734E+02,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -8.022396393301851E+08,  1.655843462595756E+08,  1.088319630768663E+08,  1.08296929E+02,  2.20938555E+02,  1.46147281E+02,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -8.148423560760107E+08,  1.077841596670193E+08,  8.444084450917701E+07,  1.02215634E+02,  2.24906369E+02,  1.42991406E+02,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -8.222955920721927E+08,  4.930642553834999E+07,  5.951760888765659E+07,  1.02470346E+02,  2.28003679E+02,  1.40620385E+02,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -8.245466475528004E+08, -9.479575484847322E+06,  3.421938236935649E+07,  1.09399408E+02,  2.30168969E+02,  1.39138263E+02,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -8.215706831509928E+08, -6.820175446916087E+07,  8.705799324511852E+06,  1.22209601E+02,  2.31320464E+02,  1.38602890E+02,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -8.133710612285190E+08, -1.264865038623629E+08, -1.686153896304654E+07,  1.39573380E+02,  2.31357843E+02,  1.39018458E+02,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -7.999797005163730E+08, -1.839600274763866E+08, -4.231962245973375E+07,  1.60239939E+02,  2.30165611E+02,  1.40334638E+02,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -7.814574440759375E+08, -2.402497323504513E+08, -6.750461679422367E+07,  1.83253035E+02,  2.27618023E+02,  1.42452716E+02,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -7.578944327918478E+08, -2.949856992049148E+08, -9.225248112836185E+07,  2.07922951E+02,  2.23585523E+02,  1.45237232E+02,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -7.294104739428383E+08, -3.478022429969463E+08, -1.163996253155405E+08,  2.33739437E+02,  2.17942794E+02,  1.48530425E+02,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -6.961553751186533E+08, -3.983395822349852E+08, -1.397836158445436E+08,  2.60297533E+02,  2.10578807E+02,  1.52166787E+02,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -6.583092411937791E+08, -4.462456359181876E+08, -1.622439384221173E+08,  2.87247350E+02,  2.01409767E+02,  1.55985818E+02,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -6.160827004665666E+08, -4.911779519605961E+08, -1.836228207035435E+08,  3.14262722E+02,  1.90396824E+02,  1.59842142E+02,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -5.697170323881954E+08, -5.328057794196032E+08, -2.037661219091020E+08,  3.41022479E+02,  1.77572279E+02,  1.63612962E+02,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -5.194841606311909E+08, -5.708122924813341E+08, -2.225242941692749E+08,  3.67199892E+02,  1.63081892E+02,  1.67203249E+02,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -4.656864886905826E+08, -6.048969720150459E+08, -2.397534191524392E+08,  3.92457469E+02,  1.47258783E+02,  1.70549191E+02,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -4.086565237133489E+08, -6.347781277780567E+08, -2.553163156677708E+08,  4.16445419E+02,  1.30759790E+02,  1.73620220E+02,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -3.487562494319739E+08, -6.601955652652413E+08, -2.690837212440169E+08,  4.38802770E+02,  1.14816763E+02,  1.76419829E+02,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -2.863762069191156E+08, -6.809133776072057E+08, -2.809355412662812E+08,  4.59160491E+02,  1.01632943E+02,  1.78985082E+02,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -2.219342379854284E+08, -6.967228350732640E+08, -2.907621561184794E+08,  4.77146203E+02,  9.46323406E+01,  1.81384607E+02,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -1.558738365312873E+08, -7.074453331550783E+08, -2.984657718910872E+08,  4.92390190E+02,  9.74146064E+01,  1.83714669E+02,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000, -8.866207081088330E+07, -7.129353672195148E+08, -3.039618022735304E+08,  5.04532482E+02,  1.11129653E+02,  1.86092991E+02,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000, -2.078703968731530E+07, -7.130834710371971E+08, -3.071802567812458E+08,  5.13230805E+02,  1.33856175E+02,  1.88650084E+02,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000,  4.724517233061244E+07, -7.078190494319316E+08, -3.080671064974539E+08,  5.18169183E+02,  1.62823058E+02,  1.91518233E+02,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000,  1.149140670918747E+08, -6.971130373416550E+08, -3.065855990804550E+08,  5.19067020E+02,  1.95856480E+02,  1.94818787E+02,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000,  1.816888287631751E+08, -6.809803045676174E+08, -3.027174883616796E+08,  5.15688431E+02,  2.31461730E+02,  1.98648998E+02,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000,  2.470329405970466E+08, -6.594817017948246E+08, -2.964641332599797E+08,  5.07851628E+02,  2.68566916E+02,  2.03070092E+02,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  3.104092949524314E+08, -6.327256605037810E+08, -2.878474265779524E+08,  4.95438190E+02,  3.06327784E+02,  2.08098328E+02,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  3.712857496839084E+08, -6.008692533924143E+08, -2.769105115213792E+08,  4.78402148E+02,  3.44020118E+02,  2.13700442E+02,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  4.291410445903533E+08, -5.641186232832271E+08, -2.637182423046756E+08,  4.56779001E+02,  3.80986357E+02,  2.19794057E+02,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  4.834709912705278E+08, -5.227286840571624E+08, -2.483573425654168E+08,  4.30695099E+02,  4.16611636E+02,  2.26252742E+02,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  5.337948173207682E+08, -4.770020463398342E+08, -2.309362359919087E+08,  4.00378663E+02,  4.50315540E+02,  2.32914663E+02,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  5.796615177618477E+08, -4.272871078316849E+08, -2.115845165820151E+08,  3.66175133E+02,  4.81552351E+02,  2.39593430E+02,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  6.206560575511999E+08, -3.739752874871899E+08, -1.904520418208432E+08,  3.28572895E+02,  5.09815842E+02,  2.46089726E+02,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  6.564052659406574E+08, -3.174974044879636E+08, -1.677076418675896E+08,  2.88252989E+02,  5.34646341E+02,  2.52202644E+02,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  6.865832575983660E+08, -2.583192545934241E+08, -1.435374601689435E+08,  2.46195360E+02,  5.55638586E+02,  2.57739956E+02,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  7.109162041968576E+08, -1.969364415101132E+08, -1.181429417074467E+08,  2.03922890E+02,  5.72449343E+02,  2.62526916E+02,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  7.291863245562495E+08, -1.338685697258949E+08, -9.173850860177238E+07,  1.64084861E+02,  5.84804112E+02,  2.66413414E+02,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  7.412349713930457E+08, -6.965293425643715E+07, -6.454897653437509E+07,  1.31739226E+02,  5.92502373E+02,  2.69279490E+02,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  7.469647129995589E+08, -4.837864554360133E+06, -3.680677486877181E+07,  1.15637244E+02,  5.95421058E+02,  2.71039232E+02,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.463403487391803E+08,  6.002411914264282E+07, -8.749035917062651E+06,  1.23325678E+02,  5.93516048E+02,  2.71643193E+02,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  7.393888520531813E+08,  1.243831573728802E+08,  1.938536888300967E+07,  1.51107078E+02,  5.86821687E+02,  2.71079441E+02,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  7.261982580934680E+08,  1.876987375773169E+08,  4.735877010503839E+07,  1.89597880E+02,  5.75448420E+02,  2.69373379E+02,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  7.069155414134623E+08,  2.494460527209803E+08,  7.493754724148151E+07,  2.32403492E+02,  5.59578744E+02,  2.66586427E+02,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  6.817435868985717E+08,  3.091219028075488E+08,  1.018948199152384E+08,  2.76181609E+02,  5.39461825E+02,  2.62813708E+02,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  6.509373779299088E+08,  3.662500084285040E+08,  1.280129211476020E+08,  3.19104001E+02,  5.15407232E+02,  2.58180811E+02,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  6.147995259132124E+08,  4.203856507139256E+08,  1.530856103287086E+08,  3.60048433E+02,  4.87778298E+02,  2.52839694E+02,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  5.736752959189748E+08,  4.711195763355268E+08,  1.769199919012097E+08,  3.98255610E+02,  4.56985838E+02,  2.46963740E+02,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  5.279472831463525E+08,  5.180811444057514E+08,  1.993381224016350E+08,  4.33180830E+02,  4.23483129E+02,  2.40741976E+02,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  4.780298924276190E+08,  5.609406993109630E+08,  2.201782923447027E+08,  4.64424994E+02,  3.87763586E+02,  2.34372420E+02,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  4.243637428154504E+08,  5.994111980224476E+08,  2.392959895583148E+08,  4.91699391E+02,  3.50363279E+02,  2.28054521E+02,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  3.674101406035865E+08,  6.332491401459051E+08,  2.565645576272191E+08,  5.14805554E+02,  3.11872351E+02,  2.21980807E+02,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  3.076457196069270E+08,  6.622548534254006E+08,  2.718755682455748E+08,  5.33622077E+02,  2.72962994E+02,  2.16327957E+02,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  2.455573355585142E+08,  6.862722014164140E+08,  2.851389321020269E+08,  5.48094728E+02,  2.34449548E+02,  2.11247825E+02,
2386176.500000000, A.D. 1821-Jan-11 00:00:00.0000,  1.816372760668605E+08,  7.051877978708445E+08,  2.962827817915642E+08,  5.58228163E+02,  1.97412708E+02,  2.06859201E+02,
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  1.163788458372311E+08,  7.189298102874044E+08,  3.052531596602892E+08,  5.64078459E+02,  1.63447842E+02,  2.03241358E+02,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000,  5.027234891851714E+07,  7.274664198718418E+08,  3.120135390923429E+08,  5.65746085E+02,  1.35100292E+02,  2.00430447E+02,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000, -1.619852095388551E+07,  7.308040199974478E+08,  3.165442134886769E+08,  5.63369221E+02,  1.16251451E+02,  1.98419499E+02,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000, -8.255987853428787E+07,  7.289852300511692E+08,  3.188415864114870E+08,  5.57117401E+02,  1.11025010E+02,  1.97162260E+02,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000, -1.483504408389361E+08,  7.220867780252756E+08,  3.189173863429191E+08,  5.47185531E+02,  1.20097482E+02,  1.96580341E+02,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000, -2.131239449113166E+08,  7.102173071862415E+08,  3.167978311096402E+08,  5.33788332E+02,  1.39532157E+02,  1.96572572E+02,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000, -2.764512129396676E+08,  6.935151587554538E+08,  3.125227653991169E+08,  5.17155330E+02,  1.64549783E+02,  1.97025166E+02,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000, -3.379218942455540E+08,  6.721461704040420E+08,  3.061447903931243E+08,  4.97526509E+02,  1.91897577E+02,  1.97821374E+02,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000, -3.971459147406082E+08,  6.463015089998734E+08,  2.977283944978674E+08,  4.75148743E+02,  2.19716493E+02,  1.98849655E+02,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000, -4.537546802228536E+08,  6.161955726222880E+08,  2.873491024306836E+08,  4.50273245E+02,  2.46957357E+02,  2.00009830E+02,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000, -5.074020563110833E+08,  5.820639780519972E+08,  2.750926510754928E+08,  4.23154335E+02,  2.73004150E+02,  2.01217131E+02,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000, -5.577651629609572E+08,  5.441616389914733E+08,  2.610541959215907E+08,  3.94050028E+02,  2.97478029E+02,  2.02404265E+02,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000, -6.045450139667039E+08,  5.027609401387926E+08,  2.453375515991554E+08,  3.63225306E+02,  3.20137045E+02,  2.03521828E+02,
