            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.583963142622033E+08,  2.870120347199540E+08,  1.880675704018938E+08,  1.21911066E+02,  1.16349985E+02,  1.08989163E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -6.922860043531083E+08,  2.332171082881827E+08,  1.573779959676582E+08,  1.13361484E+02,  1.18440644E+02,  1.06147303E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.202767641390102E+08,  1.774370034079272E+08,  1.253480743599953E+08,  1.05571416E+02,  1.19740677E+02,  1.02929057E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.422529141226699E+08,  1.201768160003700E+08,  9.227189353682239E+07,  9.88726625E+01,  1.20314774E+02,  9.94637135E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.581583966603408E+08,  6.193491801323751E+07,  5.844130775779622E+07,  9.35792327E+01,  1.20248889E+02,  9.59020563E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.679928468264060E+08,  3.197885711417762E+06,  2.414283650622486E+07,  8.99565323E+01,  1.19642038E+02,  9.24122407E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.718072319232242E+08, -5.556372430626718E+07, -1.034494885926482E+07,  8.81815536E+01,  1.18598741E+02,  8.91732519E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.696992559948938E+08, -1.138987803684277E+08, -4.475356259646638E+07,  8.83090033E+01,  1.17222400E+02,  8.63650893E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.618086884097226E+08, -1.713782130877875E+08, -7.882629317119059E+07,  9.02630704E+01,  1.15609945E+02,  8.41552637E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.483127488741139E+08, -2.275969710195597E+08, -1.123194874816168E+08,  9.38627310E+01,  1.13848058E+02,  8.26824985E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.294216715538803E+08, -2.821753705804744E+08, -1.450034736887096E+08,  9.88679090E+01,  1.12011270E+02,  8.20405278E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.053745084028286E+08, -3.347599266185951E+08, -1.766631716538080E+08,  1.05024443E+02,  1.10162115E+02,  8.22665206E+01,
