            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -5.701495467968754E+08, -5.222567635335167E+08, -1.798434742258927E+08,  1.08605263E+03,  1.76546310E+03,  9.50373354E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -5.240086576475486E+08, -5.633987697368999E+08, -2.050163937472909E+08,  1.16816559E+03,  1.63948449E+03,  9.00408957E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -4.741682801244853E+08, -6.005711638747799E+08, -2.287451298335856E+08,  1.23411381E+03,  1.51163447E+03,  8.48277716E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -4.210091052035358E+08, -6.335491332760786E+08, -2.508765983031542E+08,  1.28408104E+03,  1.38377421E+03,  7.94949989E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -3.649276349617358E+08, -6.621400582692071E+08, -2.712711437218001E+08,  1.31852615E+03,  1.25767112E+03,  7.41374951E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -3.063331170490074E+08, -6.861836372552875E+08, -2.898029696560779E+08,  1.33814128E+03,  1.13498337E+03,  6.88464957E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -2.456446075255968E+08, -7.055518023249086E+08, -3.063604529325831E+08,  1.34381490E+03,  1.01725068E+03,  6.37079876E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -1.832881780360822E+08, -7.201484546743058E+08, -3.208463545800006E+08,  1.33659692E+03,  9.05891284E+02,  5.88010542E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -1.196942739183969E+08, -7.299090469054883E+08, -3.331779400694652E+08,  1.31766515E+03,  8.02204163E+02,  5.41960254E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -5.529521654067503E+07, -7.348000323501400E+08, -3.432870185238484E+08,  1.28829267E+03,  7.07373339E+02,  4.99523317E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000,  9.477150387988074E+06, -7.348182174605032E+08, -3.511199179865497E+08,  1.24981648E+03,  6.22467585E+02,  4.61160407E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000,  7.419367311498807E+07, -7.299900313619025E+08, -3.566374047338334E+08,  1.20360754E+03,  5.48422537E+02,  4.27172226E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000,  1.384299701335292E+08, -7.203707254857565E+08, -3.598145534375817E+08,  1.15104245E+03,  4.85985023E+02,  3.97675624E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000,  2.017684008952761E+08, -7.060435232139083E+08, -3.606405792020116E+08,  1.09347720E+03,  4.35598719E+02,  3.72589229E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  2.637999242009319E+08, -6.871187363708538E+08, -3.591186411667269E+08,  1.03222319E+03,  3.97232867E+02,  3.51636874E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  3.241258610900951E+08, -6.637328443589655E+08, -3.552656166719699E+08,  9.68525863E+02,  3.70213398E+02,  3.34374564E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  3.823595781112553E+08, -6.360475480237178E+08, -3.491118533719250E+08,  9.03546229E+02,  3.53174724E+02,  3.20240104E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  4.381281062182765E+08, -6.042488035166852E+08, -3.407009042193848E+08,  8.38345620E+02,  3.44223882E+02,  3.08616703E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  4.910736981153496E+08, -5.685458372658494E+08, -3.300892465441509E+08,  7.73874065E+02,  3.41271839E+02,  2.98897181E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  5.408553425146842E+08, -5.291701290059528E+08, -3.173459797454693E+08,  7.10962612E+02,  3.42370580E+02,  2.90536459E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  5.871502484562631E+08, -4.863743738264671E+08, -3.025525098999603E+08,  6.50319981E+02,  3.45920873E+02,  2.83085332E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  6.296553027758865E+08, -4.404314097402743E+08, -2.858022148747140E+08,  5.92533859E+02,  3.50726607E+02,  2.76204793E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  6.680885078946340E+08, -3.916331036345348E+08, -2.672000869303057E+08,  5.38076932E+02,  3.55947181E+02,  2.69664374E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  7.021904112652860E+08, -3.402891830668818E+08, -2.468623483166118E+08,  4.87317409E+02,  3.61009255E+02,  2.63329688E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  7.317255298270257E+08, -2.867260136957383E+08, -2.249160411444385E+08,  4.40533191E+02,  3.65517988E+02,  2.57144069E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  7.564837606971374E+08, -2.312853005219205E+08, -2.014985785941891E+08,  3.97927964E+02,  3.69185956E+02,  2.51108232E+02,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  7.762817867282078E+08, -1.743227026181605E+08, -1.767572542387851E+08,  3.59646257E+02,  3.71784591E+02,  2.45260750E+02,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  7.909644730634695E+08, -1.162063509183885E+08, -1.508487046643587E+08,  3.25783247E+02,  3.73116547E+02,  2.39661210E+02,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  8.004062396825972E+08, -5.731525784579347E+07, -1.239383174214764E+08,  2.96384214E+02,  3.73004850E+02,  2.34377265E+02,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  8.045123998880829E+08,  1.962402058162288E+06, -9.619957306723411E+07,  2.71429199E+02,  3.71294114E+02,  2.29476150E+02,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  8.032204585422974E+08,  6.123114784594359E+07, -6.781331797392674E+07,  2.50802141E+02,  3.67859303E+02,  2.25020697E+02,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  7.965013473111142E+08,  1.200901934849277E+08, -3.896696019864590E+07,  2.34251392E+02,  3.62618166E+02,  2.21069214E+02,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  7.843605668656815E+08,  1.781356057229373E+08, -9.853578813286917E+06,  2.21357629E+02,  3.55544269E+02,  2.17678028E+02,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000,  7.668392232632240E+08,  2.349626313625211E+08,  1.932905942666099E+07,  2.11529036E+02,  3.46678381E+02,  2.14905037E+02,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  7.440149256548160E+08,  2.901681873903840E+08,  4.837957783373661E+07,  2.04035849E+02,  3.36136645E+02,  2.12812373E+02,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  7.160025061903951E+08,  3.433535196651303E+08,  7.709416962097605E+07,  1.98079335E+02,  3.24114548E+02,  2.11466454E+02,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  6.829545298715172E+08,  3.941270245758321E+08,  1.052678805256507E+08,  1.92876133E+02,  3.10886075E+02,  2.10934270E+02,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  6.450615638816417E+08,  4.421072282960724E+08,  1.326959948607816E+08,  1.87737588E+02,  2.96797735E+02,  2.11275669E+02,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  6.025521587540647E+08,  4.869258934847152E+08,  1.591755180450988E+08,  1.82133083E+02,  2.82257315E+02,  2.12532573E+02,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  5.556924979862602E+08,  5.282312441761128E+08,  1.845067549091444E+08,  1.75737440E+02,  2.67717388E+02,  2.14717139E+02,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  5.047856906805952E+08,  5.656912745302868E+08,  2.084949706858702E+08,  1.68468533E+02,  2.53653990E+02,  2.17801517E+02,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  4.501706638951036E+08,  5.989971013268862E+08,  2.309521215251210E+08,  1.60521355E+02,  2.40541484E+02,  2.21711723E+02,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  3.922206193700032E+08,  6.278663101927845E+08,  2.516986348122379E+08,  1.52398885E+02,  2.28825731E+02,  2.26327244E+02,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  3.313410304535913E+08,  6.520462554300151E+08,  2.705652220533233E+08,  1.44925583E+02,  2.18899117E+02,  2.31486609E+02,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000,  2.679671711387620E+08,  6.713172476251307E+08,  2.873946953167258E+08,  1.39202585E+02,  2.11082133E+02,  2.36997876E+02,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000,  2.025611571625867E+08,  6.854955592432607E+08,  3.020437561191252E+08,  1.36437338E+02,  2.05615869E+02,  2.42652079E+02,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000,  1.356085062592137E+08,  6.944361881730850E+08,  3.143847263734062E+08,  1.37613033E+02,  2.02666795E+02,  2.48237525E+02,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000,  6.761423969585772E+07,  6.980353128452711E+08,  3.243071881667516E+08,  1.43115137E+02,  2.02340021E+02,  2.53553053E+02,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000, -9.014448294234136E+05,  6.962323581584291E+08,  3.317194903218304E+08,  1.52571610E+02,  2.04692505E+02,  2.58418929E+02,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000, -6.940788931952721E+07,  6.890116136882955E+08,  3.365500881644743E+08,  1.65024775E+02,  2.09737055E+02,  2.62684580E+02,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -1.373690152847884E+08,  6.764033478056070E+08,  3.387486822637489E+08,  1.79264427E+02,  2.17432956E+02,  2.66232887E+02,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -2.042486092748811E+08,  6.584843665798540E+08,  3.382871232482873E+08,  1.94100352E+02,  2.27666895E+02,  2.68981145E+02,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -2.695157728440033E+08,  6.353779665497829E+08,  3.351600469733602E+08,  2.08505716E+02,  2.40233523E+02,  2.70879130E+02,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -3.326504462531096E+08,  6.072532759561809E+08,  3.293852274223741E+08,  2.21670502E+02,  2.54825166E+02,  2.71904991E+02,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -3.931488913719031E+08,  5.743239657228761E+08,  3.210036251391021E+08,  2.33015233E+02,  2.71035742E+02,  2.72059894E+02,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -4.505290353979322E+08,  5.368463370378212E+08,  3.100791217016703E+08,  2.42193383E+02,  2.88378408E+02,  2.71362518E+02,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -5.043355700548135E+08,  4.951168087100276E+08,  2.966979382645815E+08,  2.49093377E+02,  3.06312808E+02,  2.69844491E+02,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -5.541447142992637E+08,  4.494688582421719E+08,  2.809677541131247E+08,  2.53842661E+02,  3.24276859E+02,  2.67547778E+02,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -5.995685305560238E+08,  4.002694626433455E+08,  2.630165327370345E+08,  2.56812716E+02,  3.41718709E+02,  2.64524678E+02,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -6.402587341431718E+08,  3.479151092859513E+08,  2.429910812702087E+08,  2.58621438E+02,  3.58125826E+02,  2.60840705E+02,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -6.759099253650938E+08,  2.928274656194970E+08,  2.210553784266612E+08,  2.60125979E+02,  3.73049172E+02,  2.56580009E+02,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -7.062621970102570E+08,  2.354487935847913E+08,  1.973887054759752E+08,  2.62394494E+02,  3.86121185E+02,  2.51852416E+02,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -7.311030803343537E+08,  1.762371959856955E+08,  1.721836165640668E+08,  2.66642089E+02,  3.97066792E+02,  2.46800550E+02,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -7.502688346544336E+08,  1.156617891493620E+08,  1.456437950424189E+08,  2.74121189E+02,  4.05707131E+02,  2.41604949E+02,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -7.636450784777143E+08,  5.419789793731293E+07,  1.179818413953978E+08,  2.85976373E+02,  4.11956176E+02,  2.36484716E+02,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -7.711667805290015E+08, -7.677649748939187E+06,  8.941703029230835E+07,  3.03102773E+02,  4.15811091E+02,  2.31691117E+02,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -7.728176546402011E+08, -6.949105606378435E+07,  6.017307804210091E+07,  3.26060674E+02,  4.17337982E+02,  2.27492038E+02,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -7.686290151220386E+08, -1.307758428294532E+08,  3.047596145772281E+07,  3.55075095E+02,  4.16655687E+02,  2.24146711E+02,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -7.586781356435666E+08, -1.910768445179802E+08,  5.518174769837278E+05,  3.90103038E+02,  4.13921241E+02,  2.21872781E+02,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -7.430861843687062E+08, -2.499538683344023E+08, -2.937504983231750E+07,  4.30922896E+02,  4.09321703E+02,  2.20811374E+02,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -7.220158043695267E+08, -3.069849920933421E+08, -5.908403203081606E+07,  4.77206933E+02,  4.03077845E+02,  2.20998693E+02,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -6.956684111288873E+08, -3.617694768072016E+08, -8.835993005625959E+07,  5.28561320E+02,  3.95465705E+02,  2.22352981E+02,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -6.642812584584508E+08, -4.139302906922566E+08, -1.169945112357909E+08,  5.84537248E+02,  3.86861859E+02,  2.24682281E+02,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -6.281243574694827E+08, -4.631162542816471E+08, -1.447879026511089E+08,  6.44624063E+02,  3.77816868E+02,  2.27712755E+02,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -5.874972963338929E+08, -5.090038075950311E+08, -1.715498168868688E+08,  7.08235129E+02,  3.69156712E+02,  2.31132269E+02,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -5.427260144748416E+08, -5.512984209613870E+08, -1.971006137697780E+08,  7.74693902E+02,  3.62100232E+02,  2.34642087E+02,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -4.941595727817976E+08, -5.897356737117807E+08, -2.212722039340550E+08,  8.43224474E+02,  3.58355546E+02,  2.38010725E+02,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -4.421669727253094E+08, -6.240820328643709E+08, -2.439088033734477E+08,  9.12948347E+02,  3.60120511E+02,  2.41126509E+02,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -3.871340424174070E+08, -6.541353451979414E+08, -2.648675442142470E+08,  9.82887710E+02,  3.69889597E+02,  2.44047027E+02,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -3.294604169764922E+08, -6.797250867852743E+08, -2.840189578243334E+08,  1.05197465E+03,  3.90031693E+02,  2.47042895E+02,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -2.695566362920270E+08, -7.007123973833894E+08, -3.012473411986130E+08,  1.11906524E+03,  4.22280822E+02,  2.50629490E+02,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -2.078413736174490E+08, -7.169899265444907E+08, -3.164510183252308E+08,  1.18295748E+03,  4.67418361E+02,  2.55573783E+02,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -1.447387941311221E+08, -7.284815141601183E+08, -3.295425067534039E+08,  1.24241182E+03,  5.25305581E+02,  2.62857446E+02,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000, -8.067605149524301E+07, -7.351417427590754E+08, -3.404486060499613E+08,  1.29617349E+03,  5.95157039E+02,  2.73579688E+02,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000, -1.608092323985229E+07, -7.369553775600121E+08, -3.491104165906791E+08,  1.34299576E+03,  6.75838719E+02,  2.88802919E+02,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000,  4.862042282748199E+07, -7.339367111349146E+08, -3.554832969305769E+08,  1.38166327E+03,  7.66068504E+02,  3.09378716E+02,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000,  1.130055424199445E+08, -7.261288367153186E+08, -3.595367721332643E+08,  1.41101518E+03,  8.64512203E+02,  3.35815247E+02,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000,  1.766577087362971E+08, -7.136028679943396E+08, -3.612544027909935E+08,  1.42996750E+03,  9.69814055E+02,  3.68231590E+02,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000,  2.391678018480006E+08, -6.964571064668282E+08, -3.606336163460049E+08,  1.43753428E+03,  1.08059782E+03,  4.06397337E+02,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000,  3.001361060005675E+08, -6.748161720035013E+08, -3.576855094531363E+08,  1.43284765E+03,  1.19545956E+03,  4.49818386E+02,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000,  3.591740286226472E+08, -6.488301049551375E+08, -3.524346275281855E+08,  1.41517631E+03,  1.31296170E+03,  4.97826602E+02,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000,  4.159057435780827E+08, -6.186734420368080E+08, -3.449187232245129E+08,  1.38394273E+03,  1.43163156E+03,  5.49649944E+02,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000,  4.699697797995649E+08, -5.845442590035794E+08, -3.351884917013134E+08,  1.33873909E+03,  1.54996493E+03,  6.04458746E+02,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000,  5.210205650355656E+08, -5.466631932114301E+08, -3.233072915655689E+08,  1.27934248E+03,  1.66643408E+03,  6.61393320E+02,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000,  5.687299306706408E+08, -5.052724342563670E+08, -3.093508462751350E+08,  1.20573046E+03,  1.77949944E+03,  7.19579915E+02,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000,  6.127885857108834E+08, -4.606346784718729E+08, -2.934069246692210E+08,  1.11809914E+03,  1.88762388E+03,  7.78140581E+02,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000,  6.529075732858217E+08, -4.130320381895205E+08, -2.755749980646902E+08,  1.01688868E+03,  1.98928927E+03,  8.36200491E+02,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000,  6.888197119718916E+08, -3.627649060078596E+08, -2.559658751634221E+08,  9.02827817E+02,  2.08301437E+03,  8.92894586E+02,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000,  7.202810190228345E+08, -3.101507529375237E+08, -2.347013028846209E+08,  7.77026967E+02,  2.16737372E+03,  9.47374486E+02,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000,  7.470721261563611E+08, -2.555228540687944E+08, -2.119135320078715E+08,  6.41207398E+02,  2.24101695E+03,  9.98816005E+02,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000,  7.689996865255497E+08, -1.992289322191696E+08, -1.877448432179403E+08,  4.98368942E+02,  2.30268826E+03,  1.04642730E+03,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000,  7.858977618421255E+08, -1.416297082679621E+08, -1.623470257123005E+08,  3.55197740E+02,  2.35124541E+03,  1.08945752E+03,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000,  7.976291865843329E+08, -8.309733995961177E+07, -1.358807989393514E+08,  2.33034196E+02,  2.38567798E+03,  1.12720574E+03,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000,  8.040869059362019E+08, -2.401374423992018E+07, -1.085151753821603E+08,  2.02767649E+02,  2.40512457E+03,  1.15903005E+03,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000,  8.051952693900174E+08,  3.523120606877987E+07, -8.042675716584623E+07,  3.04954438E+02,  2.40888832E+03,  1.18435647E+03,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000,  8.009112563925618E+08,  9.424162340132475E+07, -5.179895720583409E+07,  4.62629880E+02,  2.39645068E+03,  1.20268743E+03,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000,  7.912256277271532E+08,  1.526176957214373E+08, -2.282114053417260E+07,  6.36891352E+02,  2.36748288E+03,  1.21360984E+03,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  7.761639730284808E+08,  2.099579232331762E+08,  6.312316931837651E+06,  8.16324408E+02,  2.32185496E+03,  1.21680221E+03,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  7.557876241654717E+08,  2.658615119106185E+08,  3.540306064876674E+07,  9.95959357E+02,  2.25964193E+03,  1.21204101E+03,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  7.301944067710425E+08,  3.199309231883566E+08,  6.424988316542239E+07,  1.17262506E+03,  2.18112686E+03,  1.19920576E+03,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  6.995192058113304E+08,  3.717745807118763E+08,  9.264994603941195E+07,  1.34381039E+03,  2.08680069E+03,  1.17828304E+03,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  6.639343003691127E+08,  4.210097151449127E+08,  1.204000957840894E+08,  1.50732436E+03,  1.97735855E+03,  1.14936914E+03,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  6.236494335353172E+08,  4.672653481783825E+08,  1.472982770862403E+08,  1.66118558E+03,  1.85369264E+03,  1.11267142E+03,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  5.789115902167308E+08,  5.101853896089478E+08,  1.731450345253330E+08,  1.80358993E+03,  1.71688183E+03,  1.06850856E+03,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  5.300044404524974E+08,  5.494318221240945E+08,  1.977450964957029E+08,  1.93290835E+03,  1.56817853E+03,  1.01730998E+03,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  4.772474104336244E+08,  5.846879378076421E+08,  2.209090286550236E+08,  2.04769620E+03,  1.40899389E+03,  9.59615097E+02,
2386176.500000000, A.D. 1821-Jan-11 00:00:00.0000,  4.209943544324355E+08,  6.156615986157532E+08,  2.424549460791547E+08,  2.14670642E+03,  1.24088378E+03,  8.96073614E+02,
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  3.616318068125885E+08,  6.420884647051722E+08,  2.622102613499909E+08,  2.22890239E+03,  1.06554090E+03,  8.27448993E+02,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000,  2.995767818527569E+08,  6.637351365591873E+08,  2.800134463836181E+08,  2.29346822E+03,  8.84806902E+02,  7.54628883E+02,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000,  2.352741147343117E+08,  6.804021603866644E+08,  2.957157838856263E+08,  2.33981530E+03,  7.00745997E+02,  6.78649677E+02,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000,  1.691933467822068E+08,  6.919268365102857E+08,  3.091830804054626E+08,  2.36758405E+03,  5.15937293E+02,  6.00748947E+02,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000,  1.018251605374018E+08,  6.981857544756730E+08,  3.202973040869941E+08,  2.37664063E+03,  3.34801351E+02,  5.22473224E+02,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000,  3.367738306935332E+07,  6.990969983576572E+08,  3.289581171466410E+08,  2.36706823E+03,  1.73004845E+02,  4.45896608E+02,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000, -3.472940249236852E+07,  6.946219600158813E+08,  3.350842691128443E+08,  2.33915339E+03,  1.35644153E+02,  3.74055599E+02,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000, -1.028665848937986E+08,  6.847666987793798E+08,  3.386148159980655E+08,  2.29336767E+03,  2.71844162E+02,  3.11737551E+02,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000, -1.702025374130203E+08,  6.695827852334977E+08,  3.395101274804555E+08,  2.23034526E+03,  4.36840776E+02,  2.66414886E+02,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000, -2.362078402297750E+08,  6.491676052247368E+08,  3.377526625797305E+08,  2.15085787E+03,  6.01614594E+02,  2.47277666E+02,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000, -3.003606195954141E+08,  6.236640793333416E+08,  3.333474817280457E+08,  2.05578787E+03,  7.60733528E+02,  2.58940757E+02,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000, -3.621519178543253E+08,  5.932597813642826E+08,  3.263224761763641E+08,  1.94610105E+03,  9.12016501E+02,  2.96036396E+02,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000, -4.210909962377110E+08,  5.581854504122510E+08,  3.167282999719416E+08,  1.82282069E+03,  1.05415726E+03,  3.48589567E+02,
