            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2399556.500000000, A.D. 1857-Aug-30 00:00:00.0000,  7.694325101374825E+08, -1.152881640696835E+08, -8.524932305140421E+07,  8.33417770E+01,  1.85646059E+02,  1.06154472E+02,
2399616.500000000, A.D. 1857-Oct-29 00:00:00.0000,  7.791844590025527E+08, -5.080450565336074E+07, -6.909125682140091E+07,  7.18685176E+01,  1.85244224E+02,  1.04412527E+02,
2399676.500000000, A.D. 1857-Dec-28 00:00:00.0000,  7.831749228933903E+08,  1.405595138451573E+07, -5.242178029904995E+07,  6.25946395E+01,  1.83540433E+02,  1.02280054E+02,
2399736.500000000, A.D. 1858-Feb-26 00:00:00.0000,  7.814002918483825E+08,  7.881393251079665E+07, -3.536593165248246E+07,  5.63536517E+01,  1.80613139E+02,  9.98065143E+01,
2399796.500000000, A.D. 1858-Apr-27 00:00:00.0000,  7.738980958877490E+08,  1.429950921260780E+08, -1.805041645173124E+07,  5.38159401E+01,  1.76551515E+02,  9.70518761E+01,
2399856.500000000, A.D. 1858-Jun-26 00:00:00.0000,  7.607460588848838E+08,  2.061330990158179E+08, -6.027312838593366E+05,  5.50255681E+01,  1.71453257E+02,  9.40866026E+01,
2399916.500000000, A.D. 1858-Aug-25 00:00:00.0000,  7.420609412485386E+08,  2.677725640724594E+08,  1.684968593781824E+07,  5.92666989E+01,  1.65422574E+02,  9.09915285E+01,
2399976.500000000, A.D. 1858-Oct-24 00:00:00.0000,  7.179971975563649E+08,  3.274718141345187E+08,  3.418027947139186E+07,  6.54861234E+01,  1.58568461E+02,  8.78574352E+01,
2400036.500000000, A.D. 1858-Dec-23 00:00:00.0000,  6.887454729210013E+08,  3.848055084548189E+08,  5.126416914339849E+07,  7.27490349E+01,  1.51003338E+02,  8.47840479E+01,
2400096.500000000, A.D. 1859-Feb-21 00:00:00.0000,  6.545309586360719E+08,  4.393670957167927E+08,  6.797891110347164E+07,  8.03896332E+01,  1.42842196E+02,  8.18780532E+01,
2400156.500000000, A.D. 1859-Apr-22 00:00:00.0000,  6.156116072176002E+08,  4.907711098820539E+08,  8.420522737725572E+07,  8.79740610E+01,  1.34202383E+02,  7.92496554E+01,
2400216.500000000, A.D. 1859-Jun-21 00:00:00.0000,  5.722762359700732E+08,  5.386553203755443E+08,  9.982770480584411E+07,  9.52268739E+01,  1.25204257E+02,  7.70072469E+01,
2400276.500000000, A.D. 1859-Aug-20 00:00:00.0000,  5.248425251992874E+08,  5.826827274377408E+08,  1.147354603279714E+08,  1.01973372E+02,  1.15972983E+02,  7.52500746E+01,
2400336.500000000, A.D. 1859-Oct-19 00:00:00.0000,  4.736549172768732E+08,  6.225434112901632E+08,  1.288227753966084E+08,  1.08102186E+02,  1.06641840E+02,  7.40594381E+01,
2400396.500000000, A.D. 1859-Dec-18 00:00:00.0000,  4.190824213189228E+08,  6.579562363276613E+08,  1.419896995394200E+08,  1.13542137E+02,  9.73575779E+01,  7.34898383E+01,
2400456.500000000, A.D. 1860-Feb-16 00:00:00.0000,  3.615163379608045E+08,  6.886704235100378E+08,  1.541426238702042E+08,  1.18247912E+02,  8.82884222E+01,  7.35621769E+01,
2400516.500000000, A.D. 1860-Apr-16 00:00:00.0000,  3.013679019728211E+08,  7.144669743806825E+08,  1.651948222321905E+08,  1.22191052E+02,  7.96352251E+01,  7.42610262E+01,
2400576.500000000, A.D. 1860-Jun-15 00:00:00.0000,  2.390658395991026E+08,  7.351599605327305E+08,  1.750669635433226E+08,  1.25354237E+02,  7.16451894E+01,  7.55369059E+01,
2400636.500000000, A.D. 1860-Aug-14 00:00:00.0000,  1.750538501308361E+08,  7.505976767477151E+08,  1.836875931944013E+08,  1.27727698E+02,  6.46241809E+01,  7.73128816E+01,
2400696.500000000, A.D. 1860-Oct-13 00:00:00.0000,  1.097880114167851E+08,  7.606636542396148E+08,  1.909935832048852E+08,  1.29307086E+02,  5.89355105E+01,  7.94935475E+01,
2400756.500000000, A.D. 1860-Dec-12 00:00:00.0000,  4.373410484992424E+07,  7.652775221421878E+08,  1.969305492641616E+08,  1.30092383E+02,  5.49613817E+01,  8.19741724E+01,
2400816.500000000, A.D. 1861-Feb-10 00:00:00.0000, -2.263514010945544E+07,  7.643957254988331E+08,  2.014532350579941E+08,  1.30087605E+02,  5.30049730E+01,  8.46483977E+01,
2400876.500000000, A.D. 1861-Apr-11 00:00:00.0000, -8.884287448922110E+07,  7.580120866431484E+08,  2.045258608288696E+08,  1.29301071E+02,  5.31590335E+01,  8.74137887E+01,
2400936.500000000, A.D. 1861-Jun-10 00:00:00.0000, -1.544110335896618E+08,  7.461581948633416E+08,  2.061224332316345E+08,  1.27746119E+02,  5.52379322E+01,  9.01752903E+01,
2400996.500000000, A.D. 1861-Aug-09 00:00:00.0000, -2.188633176406141E+08,  7.289036181056409E+08,  2.062270136568437E+08,  1.25442108E+02,  5.88430987E+01,  9.28470277E+01,
2401056.500000000, A.D. 1861-Oct-08 00:00:00.0000, -2.817282384293337E+08,  7.063559320636320E+08,  2.048339430309116E+08,  1.22415628E+02,  6.35027796E+01,  9.53529886E+01,
2401116.500000000, A.D. 1861-Dec-07 00:00:00.0000, -3.425422246902125E+08,  6.786605379604920E+08,  2.019480167440761E+08,  1.18701814E+02,  6.87812441E+01,  9.76270431E+01,
2401176.500000000, A.D. 1862-Feb-05 00:00:00.0000, -4.008527820292367E+08,  6.460002624407444E+08,  1.975846060064035E+08,  1.14345713E+02,  7.43224428E+01,  9.96126399E+01,
2401236.500000000, A.D. 1862-Apr-06 00:00:00.0000, -4.562216958189640E+08,  6.085947254126731E+08,  1.917697210107342E+08,  1.09403698E+02,  7.98507739E+01,  1.01262398E+02,
2401296.500000000, A.D. 1862-Jun-05 00:00:00.0000, -5.082282546928082E+08,  5.666994641502429E+08,  1.845400125395858E+08,  1.03944974E+02,  8.51566078E+01,  1.02537719E+02,
2401356.500000000, A.D. 1862-Aug-04 00:00:00.0000, -5.564724773561888E+08,  5.206047813226569E+08,  1.759427021073629E+08,  9.80532658E+01,  9.00808577E+01,  1.03408487E+02,
2401416.500000000, A.D. 1862-Oct-03 00:00:00.0000, -6.005783293531635E+08,  4.706343228972808E+08,  1.660354396774532E+08,  9.18289280E+01,  9.45030296E+01,  1.03852887E+02,
2401476.500000000, A.D. 1862-Dec-02 00:00:00.0000, -6.401968919594067E+08,  4.171433641965550E+08,  1.548860825625748E+08,  8.53917639E+01,  9.83330195E+01,  1.03857348E+02,
2401536.500000000, A.D. 1863-Jan-31 00:00:00.0000, -6.750094556439177E+08,  3.605167949911385E+08,  1.425723904397744E+08,  7.88849620E+01,  1.01505763E+02,  1.03416603E+02,
2401596.500000000, A.D. 1863-Apr-01 00:00:00.0000, -7.047305048155050E+08,  3.011667911536259E+08,  1.291816301658492E+08,  7.24804741E+01,  1.03977765E+02,  1.02533861E+02,
2401656.500000000, A.D. 1863-May-31 00:00:00.0000, -7.291105650505947E+08,  2.395301836025814E+08,  1.148100918089527E+08,  6.63856555E+01,  1.05724730E+02,  1.01221079E+02,
2401716.500000000, A.D. 1863-Jul-30 00:00:00.0000, -7.479388530269879E+08,  1.760655157806278E+08,  9.956251027980718E+07,  6.08493374E+01,  1.06739743E+02,  9.94993176E+01,
2401776.500000000, A.D. 1863-Sep-28 00:00:00.0000, -7.610457017909142E+08,  1.112497970797225E+08,  8.355139053925020E+07,  5.61617433E+01,  1.07031642E+02,  9.73991813E+01,
2401836.500000000, A.D. 1863-Nov-27 00:00:00.0000, -7.683047150166979E+08,  4.557497002668309E+07,  6.689623941259044E+07,  5.26369170E+01,  1.06623333E+02,  9.49613145E+01,
2401896.500000000, A.D. 1864-Jan-26 00:00:00.0000, -7.696346023190516E+08, -2.045588639363878E+07,  4.972270685341301E+07,  5.05642367E+01,  1.05549959E+02,  9.22369451E+01,
2401956.500000000, A.D. 1864-Mar-26 00:00:00.0000, -7.650006451710315E+08, -8.633259761363351E+07,  3.216163673915981E+07,  5.01311175E+01,  1.03856911E+02,  8.92884223E+01,
2402016.500000000, A.D. 1864-May-25 00:00:00.0000, -7.544157673672057E+08, -1.515421416534348E+08,  1.434803551910841E+07,  5.13552346E+01,  1.01597757E+02,  8.61896711E+01,
2402076.500000000, A.D. 1864-Jul-24 00:00:00.0000, -7.379411658790543E+08, -2.155730587103195E+08, -3.580031345940598E+06,  5.40797757E+01,  9.88323043E+01,  8.30264028E+01,
2402136.500000000, A.D. 1864-Sep-22 00:00:00.0000, -7.156864625078828E+08, -2.779199736502745E+08, -2.148260705050664E+07,  5.80379974E+01,  9.56250661E+01,  7.98958081E+01,
2402196.500000000, A.D. 1864-Nov-21 00:00:00.0000, -6.878093592006710E+08, -3.380881848418099E+08, -3.921906499416298E+07,  6.29363825E+01,  9.20445231E+01,  7.69053087E+01,
2402256.500000000, A.D. 1865-Jan-20 00:00:00.0000, -6.545147873110539E+08, -3.955982493082349E+08, -5.664936492734071E+07,  6.85096567E+01,  8.81636684E+01,  7.41697827E+01,
2402316.500000000, A.D. 1865-Mar-21 00:00:00.0000, -6.160535282180595E+08, -4.499904999844949E+08, -7.363533087796752E+07,  7.45396974E+01,  8.40623718E+01,  7.18066095E+01,
2402376.500000000, A.D. 1865-May-20 00:00:00.0000, -5.727203147684376E+08, -5.008294305675840E+08, -9.004193303820755E+07,  8.08522476E+01,  7.98321327E+01,  6.99280927E+01,
2402436.500000000, A.D. 1865-Jul-19 00:00:00.0000, -5.248514277645608E+08, -5.477078865058374E+08, -1.057385557316917E+08,  8.73054329E+01,  7.55836806E+01,  6.86314983E+01,
2402496.500000000, A.D. 1865-Sep-17 00:00:00.0000, -4.728218135319979E+08, -5.902509852971220E+08, -1.206002288299647E+08,  9.37777281E+01,  7.14574765E+01,  6.79880967E+01,
2402556.500000000, A.D. 1865-Nov-16 00:00:00.0000, -4.170417377694790E+08, -6.281197098722365E+08, -1.345088092679045E+08,  1.00158301E+02,  6.76360430E+01,  6.80337819E+01,
2402616.500000000, A.D. 1866-Jan-15 00:00:00.0000, -3.579530382048507E+08, -6.610141289332049E+08, -1.473540924288253E+08,  1.06340375E+02,  6.43545860E+01,  6.87641876E+01,
2402676.500000000, A.D. 1866-Mar-16 00:00:00.0000, -2.960250189513961E+08, -6.886761869653147E+08, -1.590348367893401E+08,  1.12217392E+02,  6.19020885E+01,  7.01360676E+01,
2402736.500000000, A.D. 1866-May-15 00:00:00.0000, -2.317500454673957E+08, -7.108920220982168E+08, -1.694596871765733E+08,  1.17681503E+02,  6.06007365E+01,  7.20744781E+01,
2402796.500000000, A.D. 1866-Jul-14 00:00:00.0000, -1.656388971176838E+08, -7.274937871806135E+08, -1.785479861257334E+08,  1.22623885E+02,  6.07542337E+01,  7.44833322E+01,
2402856.500000000, A.D. 1866-Sep-12 00:00:00.0000, -9.821596019135541E+07, -7.383609601932738E+08, -1.862304618323743E+08,  1.26936397E+02,  6.25743460E+01,  7.72563107E+01,
2402916.500000000, A.D. 1866-Nov-11 00:00:00.0000, -3.001432253469508E+07, -7.434211158669884E+08, -1.924497841981753E+08,  1.30514154E+02,  6.61217614E+01,  8.02858958E+01,
2402976.500000000, A.D. 1867-Jan-10 00:00:00.0000,  3.842916211931030E+07, -7.426501683996996E+08, -1.971609851159433E+08,  1.33258648E+02,  7.12982401E+01,  8.34696060E+01,
2403036.500000000, A.D. 1867-Mar-11 00:00:00.0000,  1.065787688037405E+08, -7.360720992098546E+08, -2.003317411116376E+08,  1.35081126E+02,  7.78895046E+01,  8.67135631E+01,
2403096.500000000, A.D. 1867-May-10 00:00:00.0000,  1.739046840212895E+08, -7.237581815477064E+08, -2.019425174090258E+08,  1.35905997E+02,  8.56246572E+01,  8.99340281E+01,
2403156.500000000, A.D. 1867-Jul-09 00:00:00.0000,  2.398876254697686E+08, -7.058257245298978E+08, -2.019865755877217E+08,  1.35674099E+02,  9.42218195E+01,  9.30576282E+01,
2403216.500000000, A.D. 1867-Sep-07 00:00:00.0000,  3.040232417876992E+08, -6.824363816085699E+08, -2.004698510462986E+08,  1.34345776E+02,  1.03412104E+02,  9.60208721E+01,
2403276.500000000, A.D. 1867-Nov-06 00:00:00.0000,  3.658262425515698E+08, -6.537940622438937E+08, -1.974107077431410E+08,  1.31903755E+02,  1.12947950E+02,  9.87693619E+01,
2403336.500000000, A.D. 1868-Jan-05 00:00:00.0000,  4.248342141060979E+08, -6.201424801364132E+08, -1.928395764248091E+08,  1.28355957E+02,  1.22603785E+02,  1.01256951E+02,
2403396.500000000, A.D. 1868-Mar-05 00:00:00.0000,  4.806111034907194E+08, -5.817623949245800E+08, -1.867984870898744E+08,  1.23738474E+02,  1.32174179E+02,  1.03444985E+02,
2403456.500000000, A.D. 1868-May-04 00:00:00.0000,  5.327503342514706E+08, -5.389686031723596E+08, -1.793405093294505E+08,  1.18119170E+02,  1.41471861E+02,  1.05301696E+02,
2403516.500000000, A.D. 1868-Jul-03 00:00:00.0000,  5.808775398414407E+08, -4.921067166361052E+08, -1.705291094313755E+08,  1.11602634E+02,  1.50326400E+02,  1.06801753E+02,
2403576.500000000, A.D. 1868-Sep-01 00:00:00.0000,  6.246529068599564E+08, -4.415497805343226E+08, -1.604374364668852E+08,  1.04337603E+02,  1.58583600E+02,  1.07925974E+02,
2403636.500000000, A.D. 1868-Oct-31 00:00:00.0000,  6.637731370708538E+08, -3.876947841180194E+08, -1.491475507849913E+08,  9.65286224E+01,  1.66105434E+02,  1.08661190E+02,
2403696.500000000, A.D. 1868-Dec-30 00:00:00.0000,  6.979730177837880E+08, -3.309591112021911E+08, -1.367496093753436E+08,  8.84542693E+01,  1.72770275E+02,  1.09000210E+02,
2403756.500000000, A.D. 1869-Feb-28 00:00:00.0000,  7.270266172922840E+08, -2.717769576835926E+08, -1.233410138313504E+08,  8.04940556E+01,  1.78473240E+02,  1.08941900E+02,
2403816.500000000, A.D. 1869-Apr-29 00:00:00.0000,  7.507481276975017E+08, -2.105957675165451E+08, -1.090255368603150E+08,  7.31620255E+01,  1.83126502E+02,  1.08491319E+02,
2403876.500000000, A.D. 1869-Jun-28 00:00:00.0000,  7.689923692520058E+08, -1.478727156720907E+08, -9.391243652612561E+07,  6.71294252E+01,  1.86659465E+02,  1.07659927E+02,
2403936.500000000, A.D. 1869-Aug-27 00:00:00.0000,  7.816549716626264E+08, -8.407126533393537E+07, -7.811556660269251E+07,  6.31835839E+01,  1.89018769E+02,  1.06465811E+02,
2403996.500000000, A.D. 1869-Oct-26 00:00:00.0000,  7.886722657774600E+08, -1.965781753608267E+07, -6.175248883983791E+07,  6.20448484E+01,  1.90168092E+02,  1.04933947E+02,
2404056.500000000, A.D. 1869-Dec-25 00:00:00.0000,  7.900209118477416E+08,  4.490151851320434E+07, -4.494359874093142E+07,  6.40632111E+01,  1.90087775E+02,  1.03096468E+02,
2404116.500000000, A.D. 1870-Feb-23 00:00:00.0000,  7.857172780649717E+08,  1.091440246287157E+08, -2.781126746556900E+07,  6.90398001E+01,  1.88774296E+02,  1.00992912E+02,
2404176.500000000, A.D. 1870-Apr-24 00:00:00.0000,  7.758165982358071E+08,  1.726133353766068E+08, -1.047900311363576E+07,  7.63705220E+01,  1.86239641E+02,  9.86704329E+01,
2404236.500000000, A.D. 1870-Jun-23 00:00:00.0000,  7.604119417460517E+08,  2.348622535184736E+08,  6.929362633078907E+06,  8.53406630E+01,  1.82510643E+02,  9.61839154E+01,
2404296.500000000, A.D. 1870-Aug-22 00:00:00.0000,  7.396330050181670E+08,  2.954554093320943E+08,  2.429045898229188E+07,  9.53180899E+01,  1.77628367E+02,  9.35959209E+01,
2404356.500000000, A.D. 1870-Oct-21 00:00:00.0000,  7.136447456329013E+08,  3.539717708530529E+08,  4.148213354145689E+07,  1.05806374E+02,  1.71647639E+02,  9.09763394E+01,
2404416.500000000, A.D. 1870-Dec-20 00:00:00.0000,  6.826458819250605E+08,  4.100070045273750E+08,  5.838417994643395E+07,  1.16429458E+02,  1.64636846E+02,  8.84015800E+01,
2404476.500000000, A.D. 1871-Feb-18 00:00:00.0000,  6.468672775396280E+08,  4.631756870730573E+08,  7.487903376856400E+07,  1.26901263E+02,  1.56678186E+02,  8.59530821E+01,
2404536.500000000, A.D. 1871-Apr-19 00:00:00.0000,  6.065702093579987E+08,  5.131133662907534E+08,  9.085243797115502E+07,  1.36999618E+02,  1.47868605E+02,  8.37149040E+01,
2404596.500000000, A.D. 1871-Jun-18 00:00:00.0000,  5.620445429055988E+08,  5.594784895397159E+08,  1.061940800541748E+08,  1.46547783E+02,  1.38321805E+02,  8.17701991E+01,
2404656.500000000, A.D. 1871-Aug-17 00:00:00.0000,  5.136068229798630E+08,  6.019541918566347E+08,  1.207981976714971E+08,  1.55402169E+02,  1.28171918E+02,  8.01965473E+01,
2404716.500000000, A.D. 1871-Oct-16 00:00:00.0000,  4.615982818441322E+08,  6.402499518126392E+08,  1.345641558422743E+08,  1.63444325E+02,  1.17579815E+02,  7.90604111E+01,
2404776.500000000, A.D. 1871-Dec-15 00:00:00.0000,  4.063827683254721E+08,  6.741031172264937E+08,  1.473969960305377E+08,  1.70575717E+02,  1.06743623E+02,  7.84113813E+01,
2404836.500000000, A.D. 1872-Feb-13 00:00:00.0000,  3.483446088380489E+08,  7.032803148304287E+08,  1.592079585652228E+08,  1.76714324E+02,  9.59158865E+01,  7.82772276E+01,
2404896.500000000, A.D. 1872-Apr-13 00:00:00.0000,  2.878863995764604E+08,  7.275787285875942E+08,  1.699149760702800E+08,  1.81792403E+02,  8.54305793E+01,  7.86608451E+01,
2404956.500000000, A.D. 1872-Jun-12 00:00:00.0000,  2.254267230079433E+08,  7.468272581813583E+08,  1.794431414558645E+08,  1.85755057E+02,  7.57417730E+01,  7.95398627E+01,
2405016.500000000, A.D. 1872-Aug-11 00:00:00.0000,  1.613977973267199E+08,  7.608875589167898E+08,  1.877251487079573E+08,  1.88559349E+02,  6.74652350E+01,  8.08690202E+01,
2405076.500000000, A.D. 1872-Oct-10 00:00:00.0000,  9.624305775288214E+07,  7.696549588730491E+08,  1.947017062086003E+08,  1.90173809E+02,  6.13791007E+01,  8.25847023E+01,
2405136.500000000, A.D. 1872-Dec-09 00:00:00.0000,  3.041466432205728E+07,  7.730592403690645E+08,  2.003219208410182E+08,  1.90578210E+02,  5.82821389E+01,  8.46105799E+01,
2405196.500000000, A.D. 1873-Feb-07 00:00:00.0000, -3.562906646278204E+07,  7.710652937794493E+08,  2.045436533802622E+08,  1.89763548E+02,  5.86483565E+01,  8.68632846E+01,
2405256.500000000, A.D. 1873-Apr-08 00:00:00.0000, -1.014262993850223E+08,  7.636736332816094E+08,  2.073338423453898E+08,  1.87732159E+02,  6.23140797E+01,  8.92573413E+01,
2405316.500000000, A.D. 1873-Jun-07 00:00:00.0000, -1.665143899451861E+08,  7.509207584512281E+08,  2.086687934646831E+08,  1.84497928E+02,  6.85709547E+01,  9.17089847E+01,
2405376.500000000, A.D. 1873-Aug-06 00:00:00.0000, -2.304326691498435E+08,  7.328793539185363E+08,  2.085344319220332E+08,  1.80086555E+02,  7.65497423E+01,  9.41388354E+01,
2405436.500000000, A.D. 1873-Oct-05 00:00:00.0000, -2.927252948727068E+08,  7.096583250014250E+08,  2.069265157302308E+08,  1.74535871E+02,  8.54975401E+01,  9.64736102E+01,
2405496.500000000, A.D. 1873-Dec-04 00:00:00.0000, -3.529441622846839E+08,  6.814026411978594E+08,  2.038508040178024E+08,  1.67896197E+02,  9.48484287E+01,  9.86471163E+01,
2405556.500000000, A.D. 1874-Feb-02 00:00:00.0000, -4.106518709969817E+08,  6.482929791677400E+08,  1.993231765491556E+08,  1.60230818E+02,  1.04194557E+02,  1.00600768E+02,
2405616.500000000, A.D. 1874-Apr-03 00:00:00.0000, -4.654247388406138E+08,  6.105451507709568E+08,  1.933696999241724E+08,  1.51616663E+02,  1.13240457E+02,  1.02283826E+02,
2405676.500000000, A.D. 1874-Jun-02 00:00:00.0000, -5.168558429725311E+08,  5.684093062011149E+08,  1.860266373710064E+08,  1.42145444E+02,  1.21767282E+02,  1.03653490E+02,
2405736.500000000, A.D. 1874-Aug-01 00:00:00.0000, -5.645580707566451E+08,  5.221688796581666E+08,  1.773403922972097E+08,  1.31925652E+02,  1.29609308E+02,  1.04674944E+02,
2405796.500000000, A.D. 1874-Sep-30 00:00:00.0000, -6.081671707895998E+08,  4.721392817950462E+08,  1.673673843405651E+08,  1.21086195E+02,  1.36639348E+02,  1.05321401E+02,
2405856.500000000, A.D. 1874-Nov-29 00:00:00.0000, -6.473447678505055E+08,  4.186663184115708E+08,  1.561738521055354E+08,  1.09783089E+02,  1.42759794E+02,  1.05574171E+02,
2405916.500000000, A.D. 1875-Jan-28 00:00:00.0000, -6.817813160391198E+08,  3.621243249941661E+08,  1.438355773148731E+08,  9.82118260E+01,  1.47896971E+02,  1.05422769E+02,
2405976.500000000, A.D. 1875-Mar-29 00:00:00.0000, -7.111989584771049E+08,  3.029140032980695E+08,  1.304375237505914E+08,  8.66302572E+01,  1.51997388E+02,  1.04865057E+02,
2406036.500000000, A.D. 1875-May-28 00:00:00.0000, -7.353542686815050E+08,  2.414599683378581E+08,  1.160733917704421E+08,  7.54005129E+01,  1.55024984E+02,  1.03907404E+02,
2406096.500000000, A.D. 1875-Jul-27 00:00:00.0000, -7.540408162064123E+08,  1.782079974058515E+08,  1.008450833039242E+08,  6.50617499E+01,  1.56958851E+02,  1.02564869E+02,
2406156.500000000, A.D. 1875-Sep-25 00:00:00.0000, -7.670915301613326E+08,  1.136219850292594E+08,  8.486207420002660E+07,  5.64338171E+01,  1.57791127E+02,  1.00861375E+02,
2406216.500000000, A.D. 1875-Nov-24 00:00:00.0000, -7.743808184424697E+08,  4.818061944137998E+07,  6.824069638585207E+07,  5.06695029E+01,  1.57524899E+02,  9.88298730E+01,
2406276.500000000, A.D. 1876-Jan-23 00:00:00.0000, -7.758263974909211E+08, -1.762619961275665E+07,  5.110333229616207E+07,  4.89737967E+01,  1.56172088E+02,  9.65124678E+01,
2406336.500000000, A.D. 1876-Mar-23 00:00:00.0000, -7.713907823980401E+08, -8.330118456424066E+07,  3.357752113788469E+07,  5.18318417E+01,  1.53751347E+02,  9.39604764E+01,
2406396.500000000, A.D. 1876-May-22 00:00:00.0000, -7.610824119371055E+08, -1.483436925038907E+08,  1.579498394666695E+07,  5.85845411E+01,  1.50286111E+02,  9.12343769E+01,
2406456.500000000, A.D. 1876-Jul-21 00:00:00.0000, -7.449563661276157E+08, -2.122539245608415E+08, -2.109423356766005E+06,  6.80298541E+01,  1.45802998E+02,  8.84035702E+01,
2406516.500000000, A.D. 1876-Sep-19 00:00:00.0000, -7.231146353885452E+08, -2.745372473686931E+08, -1.999882144986943E+07,  7.91194494E+01,  1.40330828E+02,  8.55458340E+01,
2406576.500000000, A.D. 1876-Nov-18 00:00:00.0000, -6.957059202787420E+08, -3.347085950810990E+08, -3.773547485164137E+07,  9.11383350E+01,  1.33900626E+02,  8.27462951E+01,
2406636.500000000, A.D. 1877-Jan-17 00:00:00.0000, -6.629249506597596E+08, -3.922968879342290E+08, -5.518199671769688E+07,  1.03625886E+02,  1.26547109E+02,  8.00956849E+01,
2406696.500000000, A.D. 1877-Mar-18 00:00:00.0000, -6.250112975713518E+08, -4.468494076511415E+08, -7.220257920346409E+07,  1.16274862E+02,  1.18312411E+02,  7.76876042E+01,
2406756.500000000, A.D. 1877-May-17 00:00:00.0000, -5.822476812987636E+08, -4.979360694302853E+08, -8.866423326044105E+07,  1.28863338E+02,  1.09253275E+02,  7.56145706E+01,
2406816.500000000, A.D. 1877-Jul-16 00:00:00.0000, -5.349577835871310E+08, -5.451535324365833E+08, -1.044380218146604E+08,  1.41214681E+02,  9.94541005E+01,  7.39628120E+01,
2406876.500000000, A.D. 1877-Sep-14 00:00:00.0000, -4.835035869101192E+08, -5.881290757461915E+08, -1.194002647453084E+08,  1.53174706E+02,  8.90506266E+01,  7.28061370E+01,
2406936.500000000, A.D. 1877-Nov-13 00:00:00.0000, -4.282822506334007E+08, -6.265241816708051E+08, -1.334337024148828E+08,  1.64598768E+02,  7.82744946E+01,  7.21997146E+01,
2406996.500000000, A.D. 1878-Jan-12 00:00:00.0000, -3.697225801786528E+08, -6.600377792039512E+08, -1.464285982977935E+08,  1.75344791E+02,  6.75403432E+01,  7.21750139E+01,
2407056.500000000, A.D. 1878-Mar-13 00:00:00.0000, -3.082811273468060E+08, -6.884090876424410E+08, -1.582837638241391E+08,  1.85270014E+02,  5.76146109E+01,  7.27371821E+01,
2407116.500000000, A.D. 1878-May-12 00:00:00.0000, -2.444379770086521E+08, -7.114200156077356E+08, -1.689074899238252E+08,  1.94230232E+02,  4.98852453E+01,  7.38656191E+01,
2407176.500000000, A.D. 1878-Jul-11 00:00:00.0000, -1.786922735965230E+08, -7.288970849777454E+08, -1.782183735405326E+08,  2.02080760E+02,  4.64561515E+01,  7.55175853E+01,
2407236.500000000, A.D. 1878-Sep-09 00:00:00.0000, -1.115575663272342E+08, -7.407128613370252E+08, -1.861460268798525E+08,  2.08678614E+02,  4.91414242E+01,  7.76338259E+01,
2407296.500000000, A.D. 1878-Nov-08 00:00:00.0000, -4.355703331158374E+07, -7.467868584388225E+08, -1.926316596365342E+08,  2.13885492E+02,  5.77781708E+01,  8.01448020E+01,
2407356.500000000, A.D. 1879-Jan-07 00:00:00.0000,  2.478134821969287E+07, -7.470859218091462E+08, -1.976285289130453E+08,  2.17571252E+02,  7.06863339E+01,  8.29763070E+01,
2407416.500000000, A.D. 1879-Mar-08 00:00:00.0000,  9.292961381987998E+07, -7.416241018081706E+08, -2.011022536658756E+08,  2.19617608E+02,  8.62619742E+01,  8.60537636E+01,
2407476.500000000, A.D. 1879-May-07 00:00:00.0000,  1.603645337721856E+08, -7.304620244547507E+08, -2.030309918603837E+08,  2.19921846E+02,  1.03451368E+02,  8.93050316E+01,
2407536.500000000, A.D. 1879-Jul-06 00:00:00.0000,  2.265721919475351E+08, -7.137057788579919E+08, -2.034054815793206E+08,  2.18400370E+02,  1.21590338E+02,  9.26619202E+01,
2407596.500000000, A.D. 1879-Sep-04 00:00:00.0000,  2.910523623104866E+08, -6.915053634769779E+08, -2.022289512955895E+08,  2.14991993E+02,  1.40223357E+02,  9.60607664E+01,
2407656.500000000, A.D. 1879-Nov-03 00:00:00.0000,  3.533226316070846E+08, -6.640527286520803E+08, -1.995169061672894E+08,  2.09660936E+02,  1.59001327E+02,  9.94424414E+01,
2407716.500000000, A.D. 1880-Jan-02 00:00:00.0000,  4.129222208744868E+08, -6.315794483417447E+08, -1.952967965693962E+08,  2.02399574E+02,  1.77631063E+02,  1.02752081E+02,
2407776.500000000, A.D. 1880-Mar-02 00:00:00.0000,  4.694154850713371E+08, -5.943540759591069E+08, -1.896075791874263E+08,  1.93231155E+02,  1.95851221E+02,  1.05938755E+02,
2407836.500000000, A.D. 1880-May-01 00:00:00.0000,  5.223950532448633E+08, -5.526792408779743E+08, -1.824991841048727E+08,  1.82212879E+02,  2.13421239E+02,  1.08955198E+02,
2407896.500000000, A.D. 1880-Jun-30 00:00:00.0000,  5.714845932645885E+08, -5.068885242506614E+08, -1.740318969652005E+08,  1.69440189E+02,  2.30116785E+02,  1.11757671E+02,
2407956.500000000, A.D. 1880-Aug-29 00:00:00.0000,  6.163411909781077E+08, -4.573431673462743E+08, -1.642756688430261E+08,  1.55053866E+02,  2.45728482E+02,  1.14305967E+02,
2408016.500000000, A.D. 1880-Oct-28 00:00:00.0000,  6.566573507408575E+08, -4.044286641299189E+08, -1.533093670309325E+08,  1.39253365E+02,  2.60062275E+02,  1.16563567E+02,
