            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -6.400307618241656E+08,  3.184857163200689E+08,  1.714291563573167E+08,  8.40969488E+01,  1.18679827E+02,  9.30862170E+01,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -6.694590685824151E+08,  2.588432127655708E+08,  1.448573568338534E+08,  8.18185756E+01,  1.24208936E+02,  9.23499658E+01,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.928231998934681E+08,  1.968587622638053E+08,  1.169746630004927E+08,  8.12181933E+01,  1.29397663E+02,  9.20651464E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.098463757126876E+08,  1.330745189853350E+08,  8.802229065535198E+07,  8.29134457E+01,  1.34120721E+02,  9.22534865E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.203161156905670E+08,  6.806282364307846E+07,  5.825783580184426E+07,  8.73619765E+01,  1.38244799E+02,  9.29042487E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.240894606097578E+08,  2.418685955754974E+06,  2.795198133556257E+07,  9.47425504E+01,  1.41628398E+02,  9.39731509E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.210969040073252E+08, -6.324857820594227E+07, -2.615236100670426E+06,  1.04947722E+02,  1.44123626E+02,  9.53854951E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.113448116757001E+08, -1.283243243822585E+08, -3.315850045091539E+07,  1.17673589E+02,  1.45580343E+02,  9.70430224E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -6.949162011783237E+08, -1.921978952627215E+08, -6.339150817347216E+07,  1.32526224E+02,  1.45852899E+02,  9.88333062E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -6.719698158987713E+08, -2.542719678394247E+08, -9.303133744600581E+07,  1.49090736E+02,  1.44809619E+02,  1.00640261E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -6.427375079824647E+08, -3.139716085930849E+08, -1.218027450777620E+08,  1.66959470E+02,  1.42345172E+02,  1.02354543E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -6.075200077296807E+08, -3.707527449005694E+08, -1.494422521897973E+08,  1.85736828E+02,  1.38396254E+02,  1.03883018E+02,
