            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  7.372264280449523E+08,  1.542328902087798E+08,  2.217903303803263E+08,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  7.107709223577520E+08,  2.019287417356921E+08,  2.601204578486717E+08,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  6.790359554145464E+08,  2.481282111229579E+08,  2.965189439164265E+08,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  6.422191251359627E+08,  2.924739706606432E+08,  3.306985890613304E+08,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  6.005573807525227E+08,  3.346163165623201E+08,  3.623835217541437E+08,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  5.543267674275182E+08,  3.742157453988065E+08,  3.913114071282606E+08,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  5.038418973231854E+08,  4.109456568484476E+08,  4.172357356629201E+08,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  4.494550974074455E+08,  4.444951717314192E+08,  4.399281740877891E+08,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  3.915551879642960E+08,  4.745720454566334E+08,  4.591809529227393E+08,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  3.305658516586341E+08,  5.009056602912849E+08,  4.748092741283053E+08,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000,  2.669435620602082E+08,  5.232500549935543E+08,  4.866537007695928E+08,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000,  2.011750253269184E+08,  5.413869507958425E+08,  4.945824825943139E+08,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000,  1.337741110094761E+08,  5.551287287909414E+08,  4.984937781862918E+08,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000,  6.527825874252808E+07,  5.643213023369426E+08,  4.983177254018360E+08,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000, -3.755645344759314E+06,  5.688468132747223E+08,  4.940182929422116E+08,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000, -7.275591979600838E+07,  5.686260873521445E+08,  4.855948595599176E+08,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -1.411412352159460E+08,  5.636207769262532E+08,  4.730834632977005E+08,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -2.083262091277308E+08,  5.538351165810492E+08,  4.565576606602017E+08,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -2.737273883784143E+08,  5.393172099206429E+08,  4.361289286791663E+08,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -3.367695407156189E+08,  5.201597925774309E+08,  4.119465792276686E+08,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -3.968921396707596E+08,  4.965004070788727E+08,  3.841971368036229E+08,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -4.535559308264560E+08,  4.685209407618225E+08,  3.531031522009619E+08,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -5.062494454340640E+08,  4.364464923559251E+08,  3.189214388755925E+08,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -5.544953301054755E+08,  4.005435644067939E+08,  2.819407483395678E+08,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -5.978563268787411E+08,  3.611175811329512E+08,  2.424788956616365E+08,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -6.359407817871786E+08,  3.185097554234045E+08,  2.008793786154996E+08,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -6.684075438168992E+08,  2.730933644416533E+08,  1.575075551864436E+08,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -6.949701366957638E+08,  2.252695010879574E+08,  1.127464505460451E+08,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -7.154000964501728E+08,  1.754623827490376E+08,  6.699227764748900E+07,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -7.295294211043186E+08,  1.241143191426851E+08,  2.064977013139137E+07,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -7.372520802997422E+08,  7.168045916565168E+07, -2.587256794676305E+07,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -7.385245618708110E+08,  1.862342448589395E+07, -7.216719658343294E+07,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -7.333654775283037E+08, -3.459205766802275E+07, -1.178321597106352E+08,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -7.218542796677123E+08, -8.750440306849353E+07, -1.624754980593066E+08,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -7.041291373244166E+08, -1.396601994460081E+08, -2.057193715407298E+08,
