            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -8.177995954662961E+08, -7.044140942042321E+07, -1.316954638821613E+08,  9.65097292E+01,  5.12632241E+02,  1.71906675E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -8.083978060732034E+08, -1.305089642272291E+08, -1.495856651292159E+08,  1.32205965E+02,  5.09277646E+02,  1.66220978E+02,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.940015287423139E+08, -1.897738121462289E+08, -1.665536446819253E+08,  1.71797770E+02,  5.02835013E+02,  1.60179283E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.747129025549501E+08, -2.478731297393703E+08, -1.824974416857090E+08,  2.12534560E+02,  4.93327233E+02,  1.53883626E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.506579667316201E+08, -3.044514428365933E+08, -1.973206218248056E+08,  2.53236723E+02,  4.80783534E+02,  1.47453191E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.219861694909713E+08, -3.591615066683967E+08, -2.109324918288783E+08,  2.93262835E+02,  4.65241421E+02,  1.41028168E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -6.888699509070994E+08, -4.116651994530523E+08, -2.232483290495331E+08,  3.32182046E+02,  4.46748920E+02,  1.34773470E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -6.515043850687473E+08, -4.616344418327909E+08, -2.341896261734142E+08,  3.69655787E+02,  4.25367108E+02,  1.28881293E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -6.101068669079006E+08, -5.087521666077700E+08, -2.436843582938090E+08,  4.05389459E+02,  4.01173023E+02,  1.23570824E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -5.649168328267975E+08, -5.527133571074470E+08, -2.516672766738411E+08,  4.39110910E+02,  3.74263112E+02,  1.19082544E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -5.161955048444377E+08, -5.932261726598532E+08, -2.580802333550830E+08,  4.70560476E+02,  3.44757603E+02,  1.15664291E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -4.642256276616501E+08, -6.300131662057481E+08, -2.628725334146185E+08,  4.99486580E+02,  3.12806566E+02,  1.13547456E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -4.093111804348978E+08, -6.628126219232711E+08, -2.660013233832840E+08,  5.25644338E+02,  2.78599423E+02,  1.12915482E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -3.517770434646169E+08, -6.913800172212337E+08, -2.674320124770770E+08,  5.48795926E+02,  2.42382078E+02,  1.13872307E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -2.919685866494247E+08, -7.154896179197172E+08, -2.671387256944181E+08,  5.68712116E+02,  2.04492593E+02,  1.16421926E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -2.302511441804662E+08, -7.349362088556161E+08, -2.651047852484892E+08,  5.85174633E+02,  1.65447823E+02,  1.20467313E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -1.670093450285788E+08, -7.495369750334672E+08, -2.613232211262030E+08,  5.97979186E+02,  1.26193901E+02,  1.25828331E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -1.026462647861930E+08, -7.591335169933995E+08, -2.557972995097427E+08,  6.06939000E+02,  8.89942842E+01,  1.32270087E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -3.758234840978055E+07, -7.635939944936422E+08, -2.485410625004635E+08,  6.11888780E+02,  6.10265489E+01,  1.39531362E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000,  2.774593418710926E+07, -7.628153875611160E+08, -2.395798695912604E+08,  6.12689021E+02,  6.00314608E+01,  1.47346466E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000,  9.288774123374884E+07, -7.567258516525360E+08, -2.289509273124739E+08,  6.09230573E+02,  8.77915786E+01,  1.55458868E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000,  1.573798675418853E+08, -7.452871226128044E+08, -2.167037878369270E+08,  6.01439370E+02,  1.26694646E+02,  1.63628118E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000,  2.207491550183524E+08, -7.284969390728848E+08, -2.029007998351535E+08,  5.89281208E+02,  1.68847154E+02,  1.71632484E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000,  2.825153379192365E+08, -7.063914264531040E+08, -1.876174885383846E+08,  5.72766483E+02,  2.11669518E+02,  1.79269410E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000,  3.421943520140789E+08, -6.790473692704829E+08, -1.709428384909495E+08,  5.51954758E+02,  2.53984196E+02,  1.86355213E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000,  3.993021372833564E+08, -6.465842891584777E+08, -1.529794497898571E+08,  5.26959035E+02,  2.95041341E+02,  1.92724801E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  4.533589404332016E+08, -6.091662537953565E+08, -1.338435405027372E+08,  4.97949730E+02,  3.34253205E+02,  1.98231777E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  5.038940999992160E+08, -5.670032998213344E+08, -1.136647624395009E+08,  4.65158354E+02,  3.71109385E+02,  2.02749044E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  5.504512895968661E+08, -5.203523643517375E+08, -9.258579968584378E+07,  4.28881174E+02,  4.05148228E+02,  2.06169883E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  5.925941670125477E+08, -4.695176119066194E+08, -7.076172053346454E+07,  3.89483603E+02,  4.35948882E+02,  2.08409406E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  6.299123446763182E+08, -4.148500579838518E+08, -4.835906105630225E+07,  3.47407118E+02,  4.63131932E+02,  2.09406272E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  6.620275578541068E+08, -3.567463643942328E+08, -2.555462085974959E+07,  3.03182897E+02,  4.86363786E+02,  2.09124496E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  6.885999096742082E+08, -2.956467325136995E+08, -2.533959866884121E+06,  2.57462639E+02,  5.05362654E+02,  2.07555257E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  7.093340136841685E+08, -2.320318286520104E+08,  2.051039959991131E+07,  2.11094854E+02,  5.19904822E+02,  2.04718541E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  7.239848452021791E+08, -1.664187067664278E+08,  4.338105122024003E+07,  1.65332191E+02,  5.29830446E+02,  2.00664542E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  7.323630930449798E+08, -9.935572518996660E+07,  6.587803603207208E+07,  1.22461019E+02,  5.35048260E+02,  1.95474713E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  7.343398202302738E+08, -3.141651585550656E+07,  8.780138543395092E+07,  8.78271397E+01,  5.35538798E+02,  1.89262421E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  7.298502134355499E+08,  3.680689740198319E+07,  1.089538125268119E+08,  7.36564346E+01,  5.31355766E+02,  1.82173153E+02,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  7.188962419687625E+08,  1.047116966789922E+08,  1.291434862301529E+08,  8.86179416E+01,  5.22625366E+02,  1.74384197E+02,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  7.015480857060614E+08,  1.716923956251850E+08,  1.481868104138387E+08,  1.20505513E+02,  5.09543537E+02,  1.66103684E+02,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  6.779442300328642E+08,  2.371492634418457E+08,  1.659111204625473E+08,  1.57449444E+02,  4.92371158E+02,  1.57568682E+02,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000,  6.482901615300266E+08,  3.004968049443399E+08,  1.821572103738991E+08,  1.94667756E+02,  4.71427423E+02,  1.49041753E+02,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000,  6.128556873619392E+08,  3.611720428652936E+08,  1.967816145635405E+08,  2.30208885E+02,  4.47081707E+02,  1.40804896E+02,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000,  5.719709504635160E+08,  4.186423483745885E+08,  2.096585723205839E+08,  2.63100685E+02,  4.19744417E+02,  1.33149291E+02,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000,  5.260212657925915E+08,  4.724125765241930E+08,  2.206816124218663E+08,  2.92780187E+02,  3.89857372E+02,  1.26358987E+02,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000,  4.754409426221954E+08,  5.220313165488412E+08,  2.297647220518955E+08,  3.18899661E+02,  3.57884395E+02,  1.20687361E+02,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  4.207063315151768E+08,  5.670961026987532E+08,  2.368430812963079E+08,  3.41249816E+02,  3.24303017E+02,  1.16327801E+02,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  3.623283171035313E+08,  6.072574698873489E+08,  2.418733551144689E+08,  3.59723869E+02,  2.89598482E+02,  1.13384421E+02,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  3.008445081628097E+08,  6.422218083444061E+08,  2.448335625470719E+08,  3.74297227E+02,  2.54262018E+02,  1.11852559E+02,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  2.368113605664320E+08,  6.717530223703094E+08,  2.457225571614372E+08,  3.85013513E+02,  2.18797076E+02,  1.11618248E+02,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  1.707964713560226E+08,  6.956730476916022E+08,  2.445591651655087E+08,  3.91973283E+02,  1.83741755E+02,  1.12478872E+02,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  1.033712202875722E+08,  7.138612978996756E+08,  2.413810292958686E+08,  3.95323962E+02,  1.49727704E+02,  1.14177956E+02,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  3.510392230110427E+07,  7.262531831593635E+08,  2.362432258334128E+08,  3.95250516E+02,  1.17630890E+02,  1.16442334E+02,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000, -3.344638617713831E+07,  7.328378358237427E+08,  2.292167128284617E+08,  3.91966701E+02,  8.89724556E+01,  1.19012075E+02,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000, -1.017354455625767E+08,  7.336551925365765E+08,  2.203866678356441E+08,  3.85706957E+02,  6.69273353E+01,  1.21659341E+02,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000, -1.692385212225959E+08,  7.287925800044544E+08,  2.098507688611161E+08,  3.76719020E+02,  5.73891295E+01,  1.24197073E+02,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000, -2.354543885817803E+08,  7.183809678851925E+08,  1.977174701515608E+08,  3.65257400E+02,  6.39315699E+01,  1.26480509E+02,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000, -2.999085679654686E+08,  7.025910137036865E+08,  1.841043112675459E+08,  3.51577828E+02,  8.10362316E+01,  1.28404574E+02,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000, -3.621558534529544E+08,  6.816290154213657E+08,  1.691362915067726E+08,  3.35932764E+02,  1.02132701E+02,  1.29899349E+02,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000, -4.217821971754919E+08,  6.557328818653036E+08,  1.529443358993829E+08,  3.18568077E+02,  1.24026698E+02,  1.30924969E+02,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000, -4.784060068833941E+08,  6.251682056692456E+08,  1.356638709043220E+08,  2.99721007E+02,  1.45386524E+02,  1.31466666E+02,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000, -5.316789321975182E+08,  5.902244914286133E+08,  1.174335185886739E+08,  2.79619584E+02,  1.65620609E+02,  1.31530241E+02,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000, -5.812862170029489E+08,  5.512115938665279E+08,  9.839391530330671E+07,  2.58483788E+02,  1.84445716E+02,  1.31138087E+02,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000, -6.269466936507214E+08,  5.084563998691569E+08,  7.868665524404214E+07,  2.36529004E+02,  2.01721804E+02,  1.30325734E+02,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000, -6.684124771806105E+08,  4.622997704290845E+08,  5.845335704396673E+07,  2.13972830E+02,  2.17381933E+02,  1.29138876E+02,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000, -7.054684336520894E+08,  4.130937416349555E+08,  3.783484355974589E+07,  1.91047291E+02,  2.31398809E+02,  1.27630808E+02,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000, -7.379314810987620E+08,  3.611989973328035E+08,  1.697042936261751E+07,  1.68020758E+02,  2.43766996E+02,  1.25860208E+02,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000, -7.656497680888965E+08,  3.069825952077277E+08, -4.002694270644637E+06,  1.45238542E+02,  2.54492562E+02,  1.23889212E+02,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000, -7.885017734167479E+08,  2.508159331943663E+08, -2.494998703585793E+07,  1.23201350E+02,  2.63586674E+02,  1.21781711E+02,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000, -8.063953707924620E+08,  1.930729349627794E+08, -4.574001331075085E+07,  1.02720462E+02,  2.71061541E+02,  1.19601845E+02,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000, -8.192668873087072E+08,  1.341284430323207E+08, -6.624482904100487E+07,  8.52061654E+01,  2.76927886E+02,  1.17412645E+02,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000, -8.270801724403237E+08,  7.435678538271247E+07, -8.634031387060896E+07,  7.30231369E+01,  2.81193534E+02,  1.15274788E+02,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000, -8.298257081226031E+08,  1.413049704153576E+07, -1.059064601506248E+08,  6.91236539E+01,  2.83862849E+02,  1.13245467E+02,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000, -8.275197731056166E+08, -4.618082611797930E+07, -1.248276273497941E+08,  7.47588169E+01,  2.84936862E+02,  1.11377343E+02,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000, -8.202036659932568E+08, -1.062115639117818E+08, -1.429927685576340E+08,  8.79671284E+01,  2.84413961E+02,  1.09717605E+02,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000, -8.079429958836523E+08, -1.656010283161611E+08, -1.602956408939584E+08,  1.05738705E+02,  2.82291029E+02,  1.08307142E+02,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000, -7.908270511645554E+08, -2.239943572261609E+08, -1.766350067371162E+08,  1.25901437E+02,  2.78564986E+02,  1.07179853E+02,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000, -7.689682403216928E+08, -2.810433660772862E+08, -1.919148306135133E+08,  1.47187126E+02,  2.73234625E+02,  1.06362127E+02,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000, -7.425015988012954E+08, -3.364073813346235E+08, -2.060444789638554E+08,  1.68855757E+02,  2.66302728E+02,  1.05872512E+02,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000, -7.115843681152599E+08, -3.897540783830059E+08, -2.189389318649668E+08,  1.90438650E+02,  2.57778415E+02,  1.05721588E+02,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000, -6.763956348626064E+08, -4.407603354637875E+08, -2.305190070186164E+08,  2.11605746E+02,  2.47679750E+02,  1.05912037E+02,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000, -6.371360170213938E+08, -4.891131267509665E+08, -2.407116028273110E+08,  2.32099842E+02,  2.36036652E+02,  1.06438892E+02,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000, -5.940273882359477E+08, -5.345104715881165E+08, -2.494499645612912E+08,  2.51703498E+02,  2.22894259E+02,  1.07289908E+02,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -5.473126318769271E+08, -5.766624577585148E+08, -2.566739781189069E+08,  2.70222067E+02,  2.08317072E+02,  1.08446026E+02,
