            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  7.359394313488832E+08,  1.047132991868270E+08,  9.378543327264005E+07,  2.00242769E+02,  1.01861689E+03,  4.96215558E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  7.203472109846711E+08,  1.668274677029918E+08,  1.234399415812956E+08,  3.00348932E+02,  9.99058139E+02,  4.80358448E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  6.986527921944085E+08,  2.275230454492875E+08,  1.520459141900291E+08,  3.99038410E+02,  9.71179129E+02,  4.60665725E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  6.710571037877696E+08,  2.862911288022329E+08,  1.793645481171770E+08,  4.94513864E+02,  9.35292340E+02,  4.37361517E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  6.378160537132617E+08,  3.426446722614881E+08,  2.051709523806776E+08,  5.85658141E+02,  8.91790164E+02,  4.10713343E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  5.992367120571297E+08,  3.961238564690415E+08,  2.292565700360334E+08,  6.71590487E+02,  8.41138311E+02,  3.81031781E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  5.556727885316238E+08,  4.463008741074650E+08,  2.514312727621049E+08,  7.51563267E+02,  7.83868404E+02,  3.48672256E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  5.075195536078649E+08,  4.927840527191215E+08,  2.715250973931016E+08,  8.24931992E+02,  7.20570269E+02,  3.14041351E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  4.552083473121766E+08,  5.352212580130188E+08,  2.893896052394500E+08,  8.91145772E+02,  6.51884583E+02,  2.77612504E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000,  3.992008142713614E+08,  5.733025427550329E+08,  3.048988538995742E+08,  9.49744008E+02,  5.78496970E+02,  2.39961833E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000,  3.399830090842059E+08,  6.067620505111758E+08,  3.179499953470544E+08,  1.00035478E+03,  5.01135753E+02,  2.01850036E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000,  2.780595131782189E+08,  6.353791933669616E+08,  3.284635175731820E+08,  1.04269327E+03,  4.20578804E+02,  1.64417564E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000,  2.139476795465817E+08,  6.589791392698144E+08,  3.363831537193324E+08,  1.07655952E+03,  3.37685286E+02,  1.29671071E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000,  1.481720989289907E+08,  6.774326658907334E+08,  3.416754918746173E+08,  1.10183549E+03,  2.53509661E+02,  1.01632289E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000,  8.125938034922644E+07,  6.906554629536953E+08,  3.443293323869159E+08,  1.11848134E+03,  1.69779234E+02,  8.77109529E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000,  1.373330920363224E+07,  6.986069436580923E+08,  3.443548246986660E+08,  1.12653107E+03,  9.19429900E+01,  9.43424926E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -5.388957930767291E+07,  7.012886496455264E+08,  3.417824282198701E+08,  1.12608758E+03,  5.84660351E+01,  1.17591789E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -1.211039846302663E+08,  6.987423285823900E+08,  3.366617376547909E+08,  1.11731751E+03,  1.16261441E+02,  1.49146013E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -1.874193691655303E+08,  6.910477688662977E+08,  3.290602152446028E+08,  1.10044575E+03,  1.95209645E+02,  1.83914640E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -2.523630326915043E+08,  6.783204413819190E+08,  3.190618533694445E+08,  1.07575001E+03,  2.75947425E+02,  2.19455616E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -3.154827602320074E+08,  6.607090281481998E+08,  3.067658067698029E+08,  1.04355529E+03,  3.55310008E+02,  2.54519471E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -3.763490561633083E+08,  6.383928912100540E+08,  2.922850189559877E+08,  1.00422873E+03,  4.32104777E+02,  2.88375844E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -4.345569984031969E+08,  6.115795269663318E+08,  2.757448631232737E+08,  9.58174589E+02,  5.05601791E+02,  3.20542341E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -4.897277464426687E+08,  5.805020387120812E+08,  2.572818120080931E+08,  9.05829723E+02,  5.75244854E+02,  3.50670008E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -5.415097493441385E+08,  5.454166701841350E+08,  2.370421553122168E+08,  8.47659478E+02,  6.40570486E+02,  3.78490878E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -5.895796780839078E+08,  5.066004177140501E+08,  2.151807711478874E+08,  7.84154319E+02,  7.01179006E+02,  4.03791888E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000, -6.336431274374801E+08,  4.643487318286543E+08,  1.918599549356860E+08,  7.15827329E+02,  7.56722224E+02,  4.26400910E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000, -6.734351259701321E+08,  4.189733242730007E+08,  1.672483115231163E+08,  6.43213140E+02,  8.06897342E+02,  4.46178706E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000, -7.087204864114083E+08,  3.708000886442089E+08,  1.415197119679694E+08,  5.66869410E+02,  8.51443460E+02,  4.63013995E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000, -7.392940206487750E+08,  3.201671259470523E+08,  1.148523098736092E+08,  4.87383445E+02,  8.90139277E+02,  4.76820217E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000, -7.649806581842893E+08,  2.674228749274330E+08,  8.742761492630659E+07,  4.05391107E+02,  9.22801410E+02,  4.87533312E+02,
