            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000, -7.640318809080031E+08,  1.277942532988580E+07,  6.690636721049706E+07,  6.85230953E+01,  1.43620210E+02,  8.62910918E+01,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000, -7.628668825734469E+08, -5.320430299948649E+07,  4.902484610364519E+07,  6.89365972E+01,  1.42886381E+02,  8.32307495E+01,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000, -7.556772773614256E+08, -1.187704434970978E+08,  3.075472543686629E+07,  7.15933005E+01,  1.41233511E+02,  8.00131843E+01,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000, -7.425031941986221E+08, -1.833988903902033E+08,  1.223943279338871E+07,  7.61969693E+01,  1.38667822E+02,  7.67232688E+01,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000, -7.234337825712640E+08, -2.465744279153425E+08, -6.374834971689628E+06,  8.23097819E+01,  1.35202783E+02,  7.34583863E+01,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000, -6.986069418565196E+08, -3.077912713052396E+08, -2.494035494344517E+07,  8.94705683E+01,  1.30860119E+02,  7.03281102E+01,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000, -6.682085728458613E+08, -3.665576035128440E+08, -4.330915985226309E+07,  9.72637522E+01,  1.25671335E+02,  6.74523790E+01,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000, -6.324713271223723E+08, -4.224000423876494E+08, -6.133434443659560E+07,  1.05340448E+02,  1.19679788E+02,  6.49571579E+01,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000, -5.916728681684766E+08, -4.748679952801614E+08, -7.887138327393255E+07,  1.13414383E+02,  1.12943431E+02,  6.29666154E+01,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000, -5.461336547468488E+08, -5.235378297238879E+08, -9.577943835557328E+07,  1.21250062E+02,  1.05538472E+02,  6.15915297E+01,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000, -4.962142585683066E+08, -5.680168075648892E+08, -1.119226424115593E+08,  1.28651296E+02,  9.75644265E+01,  6.09152546E+01,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000, -4.423122415117355E+08, -6.079467255880268E+08, -1.271713402441075E+08,  1.35452566E+02,  8.91514760E+01,  6.09806367E+01,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000, -3.848586349331818E+08, -6.430072264978685E+08, -1.414032732765863E+08,  1.41513345E+02,  8.04717975E+01,  6.17823527E+01,
2380956.500000000, A.D. 1806-Sep-27 00:00:00.0000, -3.243140643550087E+08, -6.729187174167565E+08, -1.545046878208071E+08,  1.46714765E+02,  7.17575959E+01,  6.32677596E+01,
2381016.500000000, A.D. 1806-Nov-26 00:00:00.0000, -2.611645558218537E+08, -6.974448646819478E+08, -1.663713570972158E+08,  1.50957942E+02,  6.33295789E+01,  6.53458836E+01,
2381076.500000000, A.D. 1807-Jan-25 00:00:00.0000, -1.959170895788543E+08, -7.163946388860133E+08, -1.769095023415612E+08,  1.54163383E+02,  5.56376585E+01,  6.79009827E+01,
2381136.500000000, A.D. 1807-Mar-26 00:00:00.0000, -1.290949593996341E+08, -7.296238850975350E+08, -1.860366022481617E+08,  1.56270979E+02,  4.92999701E+01,  7.08062651E+01,
2381196.500000000, A.D. 1807-May-25 00:00:00.0000, -6.123299514866114E+07, -7.370363910778275E+08, -1.936820802627414E+08,  1.57240272E+02,  4.50752016E+01,  7.39347529E+01,
2381256.500000000, A.D. 1807-Jul-24 00:00:00.0000,  7.127293786856148E+06, -7.385844590742743E+08, -1.997878650216047E+08,  1.57050706E+02,  4.36407650E+01,  7.71663513E+01,
2381316.500000000, A.D. 1807-Sep-22 00:00:00.0000,  7.544258366375501E+07, -7.342689828660176E+08, -2.043088182694008E+08,  1.55701721E+02,  4.51916517E+01,  8.03916144E+01,
2381376.500000000, A.D. 1807-Nov-21 00:00:00.0000,  1.431725508772489E+08, -7.241390308959825E+08, -2.072130273089816E+08,  1.53212542E+02,  4.92694066E+01,  8.35132367E+01,
2381436.500000000, A.D. 1808-Jan-20 00:00:00.0000,  2.097845845212602E+08, -7.082909498412821E+08, -2.084819608214388E+08,  1.49621640E+02,  5.50666072E+01,  8.64462367E+01,
2381496.500000000, A.D. 1808-Mar-20 00:00:00.0000,  2.747583403373385E+08, -6.868670282688211E+08, -2.081104925413166E+08,  1.44985846E+02,  6.18109587E+01,  8.91175312E+01,
2381556.500000000, A.D. 1808-May-19 00:00:00.0000,  3.375900803852941E+08, -6.600537346777936E+08, -2.061067938897763E+08,  1.39379201E+02,  6.89174652E+01,  9.14653123E+01,
2381616.500000000, A.D. 1808-Jul-18 00:00:00.0000,  3.977967625092635E+08, -6.280795684419184E+08, -2.024921012853623E+08,  1.32891650E+02,  7.59790104E+01,  9.34384438E+01,
2381676.500000000, A.D. 1808-Sep-16 00:00:00.0000,  4.549198407974012E+08, -5.912125632190828E+08, -1.973003651257830E+08,  1.25627811E+02,  8.27177371E+01,  9.49959639E+01,
2381736.500000000, A.D. 1808-Nov-15 00:00:00.0000,  5.085287454052920E+08, -5.497574948688071E+08, -1.905777918667985E+08,  1.17706137E+02,  8.89441623E+01,  9.61067164E+01,
2381796.500000000, A.D. 1809-Jan-14 00:00:00.0000,  5.582240065987186E+08, -5.040528184427378E+08, -1.823822839074062E+08,  1.09258965E+02,  9.45301818E+01,  9.67490922E+01,
2381856.500000000, A.D. 1809-Mar-15 00:00:00.0000,  6.036400237510051E+08, -4.544673926854673E+08, -1.727827898921542E+08,  1.00434216E+02,  9.93921699E+01,  9.69108640E+01,
2381916.500000000, A.D. 1809-May-14 00:00:00.0000,  6.444474550105553E+08, -4.013970379416035E+08, -1.618585781597174E+08,  9.13999375E+01,  1.03480116E+02,  9.65890862E+01,
2381976.500000000, A.D. 1809-Jul-13 00:00:00.0000,  6.803552249752899E+08, -3.452609686066587E+08, -1.496984434801895E+08,  8.23535123E+01,  1.06770100E+02,  9.57900445E+01,
2382036.500000000, A.D. 1809-Sep-11 00:00:00.0000,  7.111121477622178E+08, -2.864981376694462E+08, -1.363998565559645E+08,  7.35381525E+01,  1.09258522E+02,  9.45292430E+01,
2382096.500000000, A.D. 1809-Nov-10 00:00:00.0000,  7.365081862055538E+08, -2.255635416929938E+08, -1.220680707504611E+08,  6.52694700E+01,  1.10957229E+02,  9.28314328E+01,
2382156.500000000, A.D. 1810-Jan-09 00:00:00.0000,  7.563753400388535E+08, -1.629245226075199E+08, -1.068151976417943E+08,  5.79712563E+01,  1.11889085E+02,  9.07306857E+01,
2382216.500000000, A.D. 1810-Mar-10 00:00:00.0000,  7.705881832512535E+08, -9.905709161534794E+07, -9.075925758036195E+07,  5.22028549E+01,  1.12083830E+02,  8.82705254E+01,
2382276.500000000, A.D. 1810-May-09 00:00:00.0000,  7.790640729854779E+08, -3.444230943465281E+07, -7.402321753664593E+07,  4.86195749E+01,  1.11574205E+02,  8.55041303E+01,
2382336.500000000, A.D. 1810-Jul-08 00:00:00.0000,  7.817630489092613E+08,  3.043724866220366E+07, -5.673402640157105E+07,  4.77805383E+01,  1.10392455E+02,  8.24946092E+01,
2382396.500000000, A.D. 1810-Sep-06 00:00:00.0000,  7.786874323179535E+08,  9.510092623424381E+07, -3.902165228369059E+07,  4.98532327E+01,  1.08567358E+02,  7.93153188E+01,
2382456.500000000, A.D. 1810-Nov-05 00:00:00.0000,  7.698811599740223E+08,  1.590733015539029E+08, -2.101812878740727E+07,  5.45088549E+01,  1.06121997E+02,  7.60501376E+01,
2382516.500000000, A.D. 1811-Jan-04 00:00:00.0000,  7.554288730512263E+08,  2.218873685696675E+08, -2.856618198345787E+06,  6.11440726E+01,  1.03072479E+02,  7.27935035E+01,
2382576.500000000, A.D. 1811-Mar-05 00:00:00.0000,  7.354547765940179E+08,  2.830875683006467E+08,  1.532950364121729E+07,  6.91607675E+01,  9.94278006E+01,  6.96498555E+01,
2382636.500000000, A.D. 1811-May-04 00:00:00.0000,  7.101212856789290E+08,  3.422326713504942E+08,  3.340754109813920E+07,  7.80901394E+01,  9.51910773E+01,  6.67319076E+01,
2382696.500000000, A.D. 1811-Jul-03 00:00:00.0000,  6.796274948665223E+08,  3.988985032284180E+08,  5.124634347296747E+07,  8.75940267E+01,  9.03623960E+01,  6.41569974E+01,
2382756.500000000, A.D. 1811-Sep-01 00:00:00.0000,  6.442074727601833E+08,  4.526805035347561E+08,  6.871713928064482E+07,  9.74278962E+01,  8.49436823E+01,  6.20407455E+01,
2382816.500000000, A.D. 1811-Oct-31 00:00:00.0000,  6.041284027452227E+08,  5.031961215731248E+08,  8.569433929596013E+07,  1.07405407E+02,  7.89463758E+01,  6.04877485E+01,
2382876.500000000, A.D. 1811-Dec-30 00:00:00.0000,  5.596885826613792E+08,  5.500870502572485E+08,  1.020563076970526E+08,  1.17373355E+02,  7.24035649E+01,  5.95801922E+01,
2382936.500000000, A.D. 1812-Feb-28 00:00:00.0000,  5.112153075213343E+08,  5.930212964026854E+08,  1.176860973151401E+08,  1.27195776E+02,  6.53901445E+01,  5.93668628E+01,
2382996.500000000, A.D. 1812-Apr-28 00:00:00.0000,  4.590626276143796E+08,  6.316950798545694E+08,  1.324721503431968E+08,  1.36744454E+02,  5.80586438E+01,  5.98560659E+01,
2383056.500000000, A.D. 1812-Jun-27 00:00:00.0000,  4.036090051009602E+08,  6.658345769726946E+08,  1.463089645303522E+08,  1.45893653E+02,  5.07065064E+01,  6.10152681E+01,
2383116.500000000, A.D. 1812-Aug-26 00:00:00.0000,  3.452548743617529E+08,  6.951974992522702E+08,  1.590977227078633E+08,  1.54517590E+02,  4.39013662E+01,  6.27777614E+01,
2383176.500000000, A.D. 1812-Oct-25 00:00:00.0000,  2.844201132233370E+08,  7.195745075220611E+08,  1.707468854000836E+08,  1.62489710E+02,  3.86696681E+01,  6.50538862E+01,
2383236.500000000, A.D. 1812-Dec-24 00:00:00.0000,  2.215414241884522E+08,  7.387904604541854E+08,  1.811727466398716E+08,  1.69683140E+02,  3.65425824E+01,  6.77431492E+01,
2383296.500000000, A.D. 1813-Feb-22 00:00:00.0000,  1.570696407052605E+08,  7.527055068885584E+08,  1.902999524268943E+08,  1.75971931E+02,  3.88553878E+01,  7.07443254E+01,
2383356.500000000, A.D. 1813-Apr-23 00:00:00.0000,  9.146696064788866E+07,  7.612160044898622E+08,  1.980619792260702E+08,  1.81232792E+02,  4.56126549E+01,  7.39622757E+01,
2383416.500000000, A.D. 1813-Jun-22 00:00:00.0000,  2.520410610489081E+07,  7.642552650943614E+08,  2.044015720938842E+08,  1.85347141E+02,  5.57352228E+01,  7.73116052E+01,
2383476.500000000, A.D. 1813-Aug-21 00:00:00.0000, -4.124258396863153E+07,  7.617941289156265E+08,  2.092711413674915E+08,  1.88203338E+02,  6.81146998E+01,  8.07179536E+01,
2383536.500000000, A.D. 1813-Oct-20 00:00:00.0000, -1.073941167144496E+08,  7.538413582591592E+08,  2.126331153140192E+08,  1.89699014E+02,  8.19895171E+01,  8.41177997E+01,
2383596.500000000, A.D. 1813-Dec-19 00:00:00.0000, -1.727718657543323E+08,  7.404438349286712E+08,  2.144602454165586E+08,  1.89743458E+02,  9.68669116E+01,  8.74574760E+01,
2383656.500000000, A.D. 1814-Feb-17 00:00:00.0000, -2.369006412635656E+08,  7.216865633332686E+08,  2.147358626049348E+08,  1.88260046E+02,  1.12403544E+02,  9.06918618E+01,
2383716.500000000, A.D. 1814-Apr-18 00:00:00.0000, -2.993118006588843E+08,  6.976924714864013E+08,  2.134540819499362E+08,  1.85188764E+02,  1.28332286E+02,  9.37830231E+01,
2383776.500000000, A.D. 1814-Jun-17 00:00:00.0000, -3.595463829111575E+08,  6.686219913836763E+08,  2.106199509416562E+08,  1.80488917E+02,  1.44424053E+02,  9.66989383E+01,
2383836.500000000, A.D. 1814-Aug-16 00:00:00.0000, -4.171582674172722E+08,  6.346724094509710E+08,  2.062495370402662E+08,  1.74142230E+02,  1.60468665E+02,  9.94123775E+01,
2383896.500000000, A.D. 1814-Oct-15 00:00:00.0000, -4.717173342205286E+08,  5.960769885769508E+08,  2.003699536218735E+08,  1.66156706E+02,  1.76265466E+02,  1.01899957E+02,
2383956.500000000, A.D. 1814-Dec-14 00:00:00.0000, -5.228126086710418E+08,  5.531038384726760E+08,  1.930193173723188E+08,  1.56571955E+02,  1.91619027E+02,  1.04141371E+02,
2384016.500000000, A.D. 1815-Feb-12 00:00:00.0000, -5.700553711514816E+08,  5.060545289231054E+08,  1.842466333724495E+08,  1.45467311E+02,  2.06337598E+02,  1.06118794E+02,
2384076.500000000, A.D. 1815-Apr-13 00:00:00.0000, -6.130822175850035E+08,  4.552624389465184E+08,  1.741116039086892E+08,  1.32975420E+02,  2.20233109E+02,  1.07816452E+02,
2384136.500000000, A.D. 1815-Jun-12 00:00:00.0000, -6.515580358939950E+08,  4.010908440243466E+08,  1.626843607820486E+08,  1.19306907E+02,  2.33122066E+02,  1.09220352E+02,
2384196.500000000, A.D. 1815-Aug-11 00:00:00.0000, -6.851788693624026E+08,  3.439307200665877E+08,  1.500451115551701E+08,  1.04798270E+02,  2.44827006E+02,  1.10318150E+02,
2384256.500000000, A.D. 1815-Oct-10 00:00:00.0000, -7.136746470688195E+08,  2.841982773140608E+08,  1.362837013685099E+08,  9.00099183E+01,  2.55178295E+02,  1.11099183E+02,
2384316.500000000, A.D. 1815-Dec-09 00:00:00.0000, -7.368117435686983E+08,  2.223322238656780E+08,  1.214990880698124E+08,  7.59290950E+01,  2.64016145E+02,  1.11554633E+02,
2384376.500000000, A.D. 1816-Feb-07 00:00:00.0000, -7.543953282800679E+08,  1.587907659237271E+08,  1.057987293521605E+08,  6.43391465E+01,  2.71192753E+02,  1.11677827E+02,
2384436.500000000, A.D. 1816-Apr-07 00:00:00.0000, -7.662714747894422E+08,  9.404834934874460E+07,  8.929787901418239E+07,  5.81065393E+01,  2.76574513E+02,  1.11464684E+02,
2384496.500000000, A.D. 1816-Jun-06 00:00:00.0000, -7.723290012099746E+08,  2.859216872649982E+07,  7.211879873689647E+07,  6.00422226E+01,  2.80044255E+02,  1.10914282E+02,
2384556.500000000, A.D. 1816-Aug-05 00:00:00.0000, -7.725009940658385E+08, -3.708153739901161E+07,  5.438988629566322E+07,  7.01811604E+01,  2.81503443E+02,  1.10029571E+02,
2384616.500000000, A.D. 1816-Oct-04 00:00:00.0000, -7.667659838641430E+08, -1.024713822755686E+08,  3.624472236672570E+07,  8.60302351E+01,  2.80874311E+02,  1.08818188E+02,
2384676.500000000, A.D. 1816-Dec-03 00:00:00.0000, -7.551487524115956E+08, -1.670748842723478E+08,  1.782104431159267E+07,  1.05143538E+02,  2.78101890E+02,  1.07293403E+02,
2384736.500000000, A.D. 1817-Feb-01 00:00:00.0000, -7.377207335873042E+08, -2.303926324144613E+08, -7.403431573046797E+05,  1.25956409E+02,  2.73155899E+02,  1.05475145E+02,
2384796.500000000, A.D. 1817-Apr-02 00:00:00.0000, -7.145999805783883E+08, -2.919325299657306E+08, -1.929671554818083E+07,  1.47518047E+02,  2.66032445E+02,  1.03391107E+02,
2384856.500000000, A.D. 1817-Jun-01 00:00:00.0000, -6.859506879230846E+08, -3.512140681046782E+08, -3.770462144045924E+07,  1.69200399E+02,  2.56755564E+02,  1.01077862E+02,
2384916.500000000, A.D. 1817-Jul-31 00:00:00.0000, -6.519822620909358E+08, -4.077725799120889E+08, -5.582110667597776E+07,  1.90541095E+02,  2.45378599E+02,  9.85819332E+01,
2384976.500000000, A.D. 1817-Sep-29 00:00:00.0000, -6.129479201596584E+08, -4.611634108424251E+08, -7.350495588337210E+07,  2.11168299E+02,  2.31985525E+02,  9.59606824E+01,
2385036.500000000, A.D. 1817-Nov-28 00:00:00.0000, -5.691428260917695E+08, -5.109659683510114E+08, -9.061794075723790E+07,  2.30765310E+02,  2.16692415E+02,  9.32828395E+01,
2385096.500000000, A.D. 1818-Jan-27 00:00:00.0000, -5.209017825345620E+08, -5.567875854027872E+08, -1.070260539888630E+08,  2.49054030E+02,  1.99649513E+02,  9.06283922E+01,
2385156.500000000, A.D. 1818-Mar-28 00:00:00.0000, -4.685964883387304E+08, -5.982671453636984E+08, -1.226007155301792E+08,  2.65787623E+02,  1.81044853E+02,  8.80874592E+01,
2385216.500000000, A.D. 1818-May-27 00:00:00.0000, -4.126323875624438E+08, -6.350784134915825E+08, -1.372199345318193E+08,  2.80747783E+02,  1.61111437E+02,  8.57576956E+01,
2385276.500000000, A.D. 1818-Jul-26 00:00:00.0000, -3.534451491052791E+08, -6.669330411132162E+08, -1.507694133965081E+08,  2.93744327E+02,  1.40142557E+02,  8.37397967E+01,
2385336.500000000, A.D. 1818-Sep-24 00:00:00.0000, -2.914968246621438E+08, -6.935831858445101E+08, -1.631435749340123E+08,  3.04615899E+02,  1.18526531E+02,  8.21308868E+01,
2385396.500000000, A.D. 1818-Nov-23 00:00:00.0000, -2.272717182965712E+08, -7.148237127625293E+08, -1.742465022730146E+08,  3.13231087E+02,  9.68308079E+01,  8.10160766E+01,
2385456.500000000, A.D. 1819-Jan-22 00:00:00.0000, -1.612720308934510E+08, -7.304939552646831E+08, -1.839927783688749E+08,  3.19489565E+02,  7.60213827E+01,  8.04592338E+01,
2385516.500000000, A.D. 1819-Mar-23 00:00:00.0000, -9.401333784832637E+07, -7.404790131416963E+08, -1.923082147565014E+08,  3.23322986E+02,  5.80522610E+01,  8.04947443E+01,
2385576.500000000, A.D. 1819-May-22 00:00:00.0000, -2.601995792884840E+07, -7.447105626622807E+08, -1.991304593289365E+08,  3.24695466E+02,  4.70377315E+01,  8.11222940E+01,
2385636.500000000, A.D. 1819-Jul-21 00:00:00.0000,  4.217973280955533E+07, -7.431671838058101E+08, -2.044094787939063E+08,  3.23603556E+02,  4.81659161E+01,  8.23061344E+01,
2385696.500000000, A.D. 1819-Sep-19 00:00:00.0000,  1.100579730405561E+08, -7.358742114633253E+08, -2.081079113680480E+08,  3.20075668E+02,  6.04587284E+01,  8.39790142E+01,
2385756.500000000, A.D. 1819-Nov-18 00:00:00.0000,  1.770922146921856E+08, -7.229031143279037E+08, -2.102012873626948E+08,  3.14170938E+02,  7.83195378E+01,  8.60496020E+01,
2385816.500000000, A.D. 1820-Jan-17 00:00:00.0000,  2.427695983637002E+08, -7.043704153960142E+08, -2.106781165092372E+08,  3.05977542E+02,  9.81279205E+01,  8.84114768E+01,
2385876.500000000, A.D. 1820-Mar-17 00:00:00.0000,  3.065912541610481E+08, -6.804361970678480E+08, -2.095398475114119E+08,  2.95610556E+02,  1.18229479E+02,  9.09518566E+01,
2385936.500000000, A.D. 1820-May-16 00:00:00.0000,  3.680763716176206E+08, -6.513022090994866E+08, -2.068007022564887E+08,  2.83209432E+02,  1.37810230E+02,  9.35588763E+01,
2385996.500000000, A.D. 1820-Jul-15 00:00:00.0000,  4.267660059460603E+08, -6.172096166088854E+08, -2.024873905036368E+08,  2.68935252E+02,  1.56402741E+02,  9.61269706E+01,
2386056.500000000, A.D. 1820-Sep-13 00:00:00.0000,  4.822265852650945E+08, -5.784364301522869E+08, -1.966387127086770E+08,  2.52967931E+02,  1.73702756E+02,  9.85604560E+01,
2386116.500000000, A.D. 1820-Nov-12 00:00:00.0000,  5.340530927959995E+08, -5.352946710815234E+08, -1.893050631906358E+08,  2.35503662E+02,  1.89496798E+02,  1.00775667E+02,
2386176.500000000, A.D. 1821-Jan-11 00:00:00.0000,  5.818718893915750E+08, -4.881272996818513E+08, -1.805478397645719E+08,  2.16752997E+02,  2.03630604E+02,  1.02702040E+02,
2386236.500000000, A.D. 1821-Mar-12 00:00:00.0000,  6.253431818062426E+08, -4.373049600001851E+08, -1.704387715488350E+08,  1.96940219E+02,  2.15993770E+02,  1.04282505E+02,
2386296.500000000, A.D. 1821-May-11 00:00:00.0000,  6.641631187118198E+08, -3.832225910758341E+08, -1.590591790831860E+08,  1.76305214E+02,  2.26511258E+02,  1.05473422E+02,
2386356.500000000, A.D. 1821-Jul-10 00:00:00.0000,  6.980655135394454E+08, -3.262959432746000E+08, -1.464991769455980E+08,  1.55110148E+02,  2.35137921E+02,  1.06244254E+02,
2386416.500000000, A.D. 1821-Sep-08 00:00:00.0000,  7.268231939425324E+08, -2.669580352117532E+08, -1.328568280948241E+08,  1.33655966E+02,  2.41854358E+02,  1.06577069E+02,
2386476.500000000, A.D. 1821-Nov-07 00:00:00.0000,  7.502490034055258E+08, -2.056555960001570E+08, -1.182372634558102E+08,  1.12320400E+02,  2.46663364E+02,  1.06465950E+02,
2386536.500000000, A.D. 1822-Jan-06 00:00:00.0000,  7.681964533839853E+08, -1.428455301080368E+08, -1.027517792125015E+08,  9.16468017E+01,  2.49586622E+02,  1.05916346E+02,
2386596.500000000, A.D. 1822-Mar-07 00:00:00.0000,  7.805600444149716E+08, -7.899142603600596E+07, -8.651691698891105E+07,  7.25589036E+01,  2.50661523E+02,  1.04944402E+02,
2386656.500000000, A.D. 1822-May-06 00:00:00.0000,  7.872752820199045E+08, -1.456013883457090E+07, -6.965353798726423E+07,  5.68587811E+01,  2.49938103E+02,  1.03576275E+02,
2386716.500000000, A.D. 1822-Jul-05 00:00:00.0000,  7.883184097674263E+08,  4.998152700566558E+07, -5.228590117204402E+07,  4.79100826E+01,  2.47476134E+02,  1.01847462E+02,
2386776.500000000, A.D. 1822-Sep-03 00:00:00.0000,  7.837058688119149E+08,  1.141700193846768E+08, -3.454074970961795E+07,  4.91840925E+01,  2.43342450E+02,  9.98021323E+01,
2386836.500000000, A.D. 1822-Nov-02 00:00:00.0000,  7.734935180067751E+08,  1.775481137411553E+08, -1.654641113465148E+07,  5.95771734E+01,  2.37608580E+02,  9.74924848E+01,
2386896.500000000, A.D. 1823-Jan-01 00:00:00.0000,  7.577756360929115E+08,  2.396678470105203E+08,  1.568081601086772E+06,  7.49252187E+01,  2.30348798E+02,  9.49780936E+01,
2386956.500000000, A.D. 1823-Mar-02 00:00:00.0000,  7.366837230845551E+08,  3.000932981455672E+08,  1.967384364266875E+07,  9.23280932E+01,  2.21638683E+02,  9.23252234E+01,
