            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -5.719881123488131E+08,  5.020134194260087E+08,  2.073567158113059E+08,  8.39281392E+01,  8.31183237E+01,  6.76787890E+01,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -6.147806730222929E+08,  4.521840619737315E+08,  1.963185398570890E+08,  7.57992251E+01,  8.83659253E+01,  6.61923398E+01,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.531005960002103E+08,  3.990739356974072E+08,  1.838559193975898E+08,  6.75328974E+01,  9.31391316E+01,  6.46768395E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -6.866543290771688E+08,  3.430599705271795E+08,  1.700551673963575E+08,  5.93308499E+01,  9.74112315E+01,  6.31795075E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.151796677957060E+08,  2.845418581537628E+08,  1.550125031090923E+08,  5.15056549E+01,  1.01158864E+02,  6.17520340E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.384478687426016E+08,  2.239398070118427E+08,  1.388335749753104E+08,  4.45667484E+01,  1.04358472E+02,  6.04485868E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.562656425698948E+08,  1.616921229322932E+08,  1.216329195875921E+08,  3.93253489E+01,  1.06983636E+02,  5.93229536E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.684770031225133E+08,  9.825260343099192E+07,  1.035333497959061E+08,  3.68632287E+01,  1.09003178E+02,  5.84248706E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.749649644911903E+08,  3.408774858412457E+07,  8.466527201776388E+07,  3.80468258E+01,  1.10380027E+02,  5.77958216E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.756530636605259E+08, -3.032620903959358E+07,  6.516593245045236E+07,  4.28392930E+01,  1.11070835E+02,  5.74648635E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.705066742745475E+08, -9.450644897163016E+07,  4.517859037449119E+07,  5.04234769E+01,  1.11026367E+02,  5.74452282E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.595340900044142E+08, -1.579668861575385E+08,  2.485161388142707E+07,  5.98931033E+01,  1.10192635E+02,  5.77324480E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.427873588783746E+08, -2.202216514236046E+08,  4.337504984735264E+06,  7.05863469E+01,  1.08512783E+02,  5.83044760E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.203628243929802E+08, -2.807887174029898E+08, -1.620814808068163E+07,  8.20698617E+01,  1.05929705E+02,  5.91238054E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.924013479027327E+08, -3.391936504294107E+08, -3.662778807063129E+07,  9.40505552E+01,  1.02389441E+02,  6.01411353E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -6.590881853734107E+08, -3.949734703665232E+08, -5.676307232786545E+07,  1.06310212E+02,  9.78454930E+01,  6.12998670E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -6.206524963036472E+08, -4.476805770126673E+08, -7.645611099925393E+07,  1.18667440E+02,  9.22644542E+01,  6.25407144E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -5.773664390447253E+08, -4.968867100221109E+08, -9.555075703704311E+07,  1.30956926E+02,  8.56338622E+01,  6.38058981E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -5.295438484841356E+08, -5.421869078022531E+08, -1.138939354992909E+08,  1.43018486E+02,  7.79743954E+01,  6.50426560E+01,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -4.775384731590340E+08, -5.832034132141203E+08, -1.313369990753604E+08,  1.54691673E+02,  6.93614818E+01,  6.62060024E+01,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -4.217417598089738E+08, -6.195894702851086E+08, -1.477370943790340E+08,  1.65813636E+02,  5.99691088E+01,  6.72607971E+01,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -3.625801744669767E+08, -6.510329623216656E+08, -1.629585252331969E+08,  1.76219017E+02,  5.01700242E+01,  6.81832230E+01,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -3.005120784868880E+08, -6.772598385759044E+08, -1.768740932689520E+08,  1.85741176E+02,  4.07829044E+01,  6.89617617E+01,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -2.360241655386425E+08, -6.980372575104464E+08, -1.893663956026984E+08,  1.94214279E+02,  3.36239103E+01,  6.95977035E+01,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -1.696274792954293E+08, -7.131763911350930E+08, -2.003290602025057E+08,  2.01476009E+02,  3.18767733E+01,  7.01051795E+01,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -1.018530503509683E+08, -7.225348439644700E+08, -2.096678996586471E+08,  2.07370645E+02,  3.75991821E+01,  7.05106466E+01,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -3.324720318384467E+07, -7.260186232113986E+08, -2.173019605848285E+08,  2.11752379E+02,  4.90744181E+01,  7.08517171E+01,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  3.563342458257638E+07, -7.235836085839585E+08, -2.231644493984526E+08,  2.14488697E+02,  6.38011402E+01,  7.11752045E+01,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  1.042270834699228E+08, -7.152364905471128E+08, -2.272035169527968E+08,  2.15463738E+02,  8.03202743E+01,  7.15342918E+01,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  1.719722624294126E+08, -7.010351511480967E+08, -2.293828874262276E+08,  2.14581506E+02,  9.78594903E+01,  7.19848167E+01,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  2.383131043002821E+08, -6.810884508110002E+08, -2.296823144520878E+08,  2.11768871E+02,  1.15943253E+02,  7.25808168E+01,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  3.027048227512178E+08, -6.555554198724567E+08, -2.280978555127166E+08,  2.06978293E+02,  1.34221029E+02,  7.33696939E+01,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  3.646190246521277E+08, -6.246438679318727E+08, -2.246419601382278E+08,  2.00190272E+02,  1.52398358E+02,  7.43875488E+01,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  4.235488597057508E+08, -5.886084154490696E+08, -2.193433663919866E+08,  1.91415575E+02,  1.70208885E+02,  7.56553436E+01,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  4.790139157501422E+08, -5.477479759241537E+08, -2.122468061134152E+08,  1.80697416E+02,  1.87403250E+02,  7.71764905E+01,
