            JDTDB             Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2395176.500000000, A.D. 1845-Sep-02 00:00:00.0000,  2.891620657385988E+07,  6.735672795015310E+08,  2.959423736679051E+08,  4.59037060E+02,  6.74186778E+01,  1.20367397E+02,
2395236.500000000, A.D. 1845-Nov-01 00:00:00.0000, -4.245818139270031E+07,  6.697867502747328E+08,  3.013703824698953E+08,  4.55253262E+02,  5.78578827E+01,  1.13198833E+02,
2395296.500000000, A.D. 1845-Dec-31 00:00:00.0000, -1.134563965990137E+08,  6.600088853772733E+08,  3.040998866876853E+08,  4.47488693E+02,  7.20331608E+01,  1.07961522E+02,
2395356.500000000, A.D. 1846-Mar-01 00:00:00.0000, -1.834417547086999E+08,  6.443155733712806E+08,  3.041038237021504E+08,  4.35915392E+02,  9.88981802E+01,  1.04923793E+02,
2395416.500000000, A.D. 1846-Apr-30 00:00:00.0000, -2.517881488589153E+08,  6.228514384838091E+08,  3.013840207994720E+08,  4.20748262E+02,  1.29423192E+02,  1.04167795E+02,
2395476.500000000, A.D. 1846-Jun-29 00:00:00.0000, -3.178886859106200E+08,  5.958216687908396E+08,  2.959710918988975E+08,  4.02238903E+02,  1.60189901E+02,  1.05558568E+02,
2395536.500000000, A.D. 1846-Aug-28 00:00:00.0000, -3.811638744710940E+08,  5.634886735751405E+08,  2.879237695858251E+08,  3.80669141E+02,  1.89831193E+02,  1.08777543E+02,
2395596.500000000, A.D. 1846-Oct-27 00:00:00.0000, -4.410691181309332E+08,  5.261676867322647E+08,  2.773277009548013E+08,  3.56344831E+02,  2.17675041E+02,  1.13402660E+02,
2395656.500000000, A.D. 1846-Dec-26 00:00:00.0000, -4.971013276371521E+08,  4.842214697914998E+08,  2.642937559485175E+08,  3.29590659E+02,  2.43334023E+02,  1.18992787E+02,
2395716.500000000, A.D. 1847-Feb-24 00:00:00.0000, -5.488044986938971E+08,  4.380543043584037E+08,  2.489559168854915E+08,  3.00746919E+02,  2.66563942E+02,  1.25145850E+02,
2395776.500000000, A.D. 1847-Apr-25 00:00:00.0000, -5.957741704925824E+08,  3.881054891480169E+08,  2.314688369225372E+08,  2.70169853E+02,  2.87206354E+02,  1.31525347E+02,
2395836.500000000, A.D. 1847-Jun-24 00:00:00.0000, -6.376606979250857E+08,  3.348425531971076E+08,  2.120051549058584E+08,  2.38238440E+02,  3.05160951E+02,  1.37864516E+02,
2395896.500000000, A.D. 1847-Aug-23 00:00:00.0000, -6.741713529193639E+08,  2.787543776461558E+08,  1.907526520041888E+08,  2.05373900E+02,  3.20369970E+02,  1.43959233E+02,
2395956.500000000, A.D. 1847-Oct-22 00:00:00.0000, -7.050713062050023E+08,  2.203444276871336E+08,  1.679113462282564E+08,  1.72087345E+02,  3.32808068E+02,  1.49657113E+02,
2396016.500000000, A.D. 1847-Dec-21 00:00:00.0000, -7.301835730272909E+08,  1.601242553088090E+08,  1.436906041477916E+08,  1.39098011E+02,  3.42475074E+02,  1.54846614E+02,
2396076.500000000, A.D. 1848-Feb-19 00:00:00.0000, -7.493880268486603E+08,  9.860740442800632E+07,  1.183063379306455E+08,  1.07650719E+02,  3.49390515E+02,  1.59447638E+02,
2396136.500000000, A.D. 1848-Apr-19 00:00:00.0000, -7.626196259583853E+08,  3.630381564577429E+07,  9.197834560268277E+07,  8.04256900E+01,  3.53589457E+02,  1.63404016E+02,
2396196.500000000, A.D. 1848-Jun-18 00:00:00.0000, -7.698659939132043E+08, -2.628519105189991E+07,  6.492784410403972E+07,  6.36267916E+01,  3.55119443E+02,  1.66677764E+02,
2396256.500000000, A.D. 1848-Aug-17 00:00:00.0000, -7.711644871858958E+08, -8.867131931404871E+07,  3.737522327039510E+07,  6.57442748E+01,  3.54038333E+02,  1.69244883E+02,
2396316.500000000, A.D. 1848-Oct-16 00:00:00.0000, -7.665988891875954E+08, -1.503830781363320E+08,  9.538038165920867E+06,  8.49707981E+01,  3.50412969E+02,  1.71092419E+02,
2396376.500000000, A.D. 1848-Dec-15 00:00:00.0000, -7.562958706419251E+08, -2.109689493761386E+08, -1.837074862069610E+07,  1.12306448E+02,  3.44318526E+02,  1.72216553E+02,
2396436.500000000, A.D. 1849-Feb-13 00:00:00.0000, -7.404213134422778E+08, -2.699999638115672E+08, -4.614427620551708E+07,  1.42540876E+02,  3.35838448E+02,  1.72621508E+02,
2396496.500000000, A.D. 1849-Apr-14 00:00:00.0000, -7.191765985034422E+08, -3.270717355496484E+08, -7.358305810567603E+07,  1.73506865E+02,  3.25064864E+02,  1.72319081E+02,
2396556.500000000, A.D. 1849-Jun-13 00:00:00.0000, -6.927949405697197E+08, -3.818060050900857E+08, -1.004960317818122E+08,  2.04204157E+02,  3.12099425E+02,  1.71328676E+02,
2396616.500000000, A.D. 1849-Aug-12 00:00:00.0000, -6.615378408742416E+08, -4.338517456239287E+08, -1.267014024497361E+08,  2.34076547E+02,  2.97054559E+02,  1.69677718E+02,
2396676.500000000, A.D. 1849-Oct-11 00:00:00.0000, -6.256916869273591E+08, -4.828858845750124E+08, -1.520273022730372E+08,  2.62758286E+02,  2.80055216E+02,  1.67402336E+02,
2396736.500000000, A.D. 1849-Dec-10 00:00:00.0000, -5.855645478567512E+08, -5.286137132574778E+08, -1.763122910196589E+08,  2.89976741E+02,  2.61241331E+02,  1.64548276E+02,
2396796.500000000, A.D. 1850-Feb-08 00:00:00.0000, -5.414831856937207E+08, -5.707690295024871E+08, -1.994057167820144E+08,  3.15511063E+02,  2.40771556E+02,  1.61171975E+02,
2396856.500000000, A.D. 1850-Apr-09 00:00:00.0000, -4.937902903237389E+08, -6.091140681821170E+08, -2.211679605671713E+08,  3.39173172E+02,  2.18829332E+02,  1.57341749E+02,
2396916.500000000, A.D. 1850-Jun-08 00:00:00.0000, -4.428419358515050E+08, -6.434392654769455E+08, -2.414705849951686E+08,  3.60798558E+02,  1.95633587E+02,  1.53139040E+02,
2396976.500000000, A.D. 1850-Aug-07 00:00:00.0000, -3.890052636460235E+08, -6.735629104423478E+08, -2.601964099457686E+08,  3.80241760E+02,  1.71459131E+02,  1.48659623E+02,
2397036.500000000, A.D. 1850-Oct-06 00:00:00.0000, -3.326563779333719E+08, -6.993307062480754E+08, -2.772395276113714E+08,  3.97374211E+02,  1.46678631E+02,  1.44014635E+02,
2397096.500000000, A.D. 1850-Dec-05 00:00:00.0000, -2.741784331244987E+08, -7.206152815647293E+08, -2.925052760625488E+08,  4.12083345E+02,  1.21856124E+02,  1.39331127E+02,
2397156.500000000, A.D. 1851-Feb-03 00:00:00.0000, -2.139599015920230E+08, -7.373156815979027E+08, -3.059101855505733E+08,  4.24272394E+02,  9.79717488E+01,  1.34751726E+02,
2397216.500000000, A.D. 1851-Apr-04 00:00:00.0000, -1.523930043064426E+08, -7.493568600909140E+08, -3.173819093635036E+08,  4.33860566E+02,  7.69757916E+01,  1.30432774E+02,
2397276.500000000, A.D. 1851-Jun-03 00:00:00.0000, -8.987227629147436E+07, -7.566891826174145E+08, -3.268591463456919E+08,  4.40783413E+02,  6.28594475E+01,  1.26540139E+02,
2397336.500000000, A.D. 1851-Aug-02 00:00:00.0000, -2.679324540278142E+07, -7.592879675376910E+08, -3.342915683845440E+08,  4.44993301E+02,  6.12756602E+01,  1.23241914E+02,
2397396.500000000, A.D. 1851-Oct-01 00:00:00.0000,  3.644879360054561E+07, -7.571530720998116E+08, -3.396397587263400E+08,  4.46459924E+02,  7.32596733E+01,  1.20697581E+02,
2397456.500000000, A.D. 1851-Nov-30 00:00:00.0000,  9.945993338306014E+07, -7.503085255526251E+08, -3.428751642628657E+08,  4.45170809E+02,  9.36557238E+01,  1.19044182E+02,
2397516.500000000, A.D. 1852-Jan-29 00:00:00.0000,  1.618487664689481E+08, -7.388022157623971E+08, -3.439800668547791E+08,  4.41131810E+02,  1.17909012E+02,  1.18381405E+02,
2397576.500000000, A.D. 1852-Mar-29 00:00:00.0000,  2.232274712952365E+08, -7.227056395538129E+08, -3.429475805935486E+08,  4.34367588E+02,  1.43691132E+02,  1.18758850E+02,
2397636.500000000, A.D. 1852-May-28 00:00:00.0000,  2.832128946816962E+08, -7.021137027756650E+08, -3.397816709409190E+08,  4.24922064E+02,  1.69841780E+02,  1.20168979E+02,
2397696.500000000, A.D. 1852-Jul-27 00:00:00.0000,  3.414276555986760E+08, -6.771445716403637E+08, -3.344971984587186E+08,  4.12858880E+02,  1.95700000E+02,  1.22547898E+02,
2397756.500000000, A.D. 1852-Sep-25 00:00:00.0000,  3.975012939029356E+08, -6.479395699226375E+08, -3.271199872930918E+08,  3.98261885E+02,  2.20827772E+02,  1.25783640E+02,
2397816.500000000, A.D. 1852-Nov-24 00:00:00.0000,  4.510714774025892E+08, -6.146631160199038E+08, -3.176869177112500E+08,  3.81235706E+02,  2.44896988E+02,  1.29729289E+02,
2397876.500000000, A.D. 1853-Jan-23 00:00:00.0000,  5.017852907472399E+08, -5.775026740759368E+08, -3.062460324443290E+08,  3.61906480E+02,  2.67640315E+02,  1.34217415E+02,
2397936.500000000, A.D. 1853-Mar-24 00:00:00.0000,  5.493006308649091E+08, -5.366687195787686E+08, -2.928566601568468E+08,  3.40422909E+02,  2.88828509E+02,  1.39072988E+02,
2397996.500000000, A.D. 1853-May-23 00:00:00.0000,  5.932877194756997E+08, -4.923946950498120E+08, -2.775895465366911E+08,  3.16957901E+02,  3.08259531E+02,  1.44123235E+02,
2398056.500000000, A.D. 1853-Jul-22 00:00:00.0000,  6.334307483468624E+08, -4.449369336961938E+08, -2.605269842494169E+08,  2.91711299E+02,  3.25753328E+02,  1.49204268E+02,
2398116.500000000, A.D. 1853-Sep-20 00:00:00.0000,  6.694296761427644E+08, -3.945745220668355E+08, -2.417629305794004E+08,  2.64914622E+02,  3.41149529E+02,  1.54165001E+02,
2398176.500000000, A.D. 1853-Nov-19 00:00:00.0000,  7.010021907681139E+08, -3.416090848876199E+08, -2.214031076461551E+08,  2.36839774E+02,  3.54306718E+02,  1.58869146E+02,
2398236.500000000, A.D. 1854-Jan-18 00:00:00.0000,  7.278858328797836E+08, -2.863644505304339E+08, -1.995650655160837E+08,  2.07815777E+02,  3.65102602E+02,  1.63196018E+02,
2398296.500000000, A.D. 1854-Mar-19 00:00:00.0000,  7.498402924786707E+08, -2.291861616660621E+08, -1.763781935285118E+08,  1.78262843E+02,  3.73434690E+02,  1.67040693E+02,
2398356.500000000, A.D. 1854-May-18 00:00:00.0000,  7.666498779666722E+08, -1.704407950059074E+08, -1.519836645593069E+08,  1.48766492E+02,  3.79221306E+02,  1.70313891E+02,
2398416.500000000, A.D. 1854-Jul-17 00:00:00.0000,  7.781261416648512E+08, -1.105150507262857E+08, -1.265342927455849E+08,  1.20250504E+02,  3.82402756E+02,  1.72941798E+02,
2398476.500000000, A.D. 1854-Sep-15 00:00:00.0000,  7.841106423448238E+08, -4.981455908104689E+07, -1.001942790144525E+08,  9.43989754E+01,  3.82942590E+02,  1.74865935E+02,
2398536.500000000, A.D. 1854-Nov-14 00:00:00.0000,  7.844778257109308E+08,  1.123763670082437E+07, -7.313882508953628E+07,  7.45801308E+01,  3.80828877E+02,  1.76043129E+02,
2398596.500000000, A.D. 1855-Jan-13 00:00:00.0000,  7.791379809199411E+08,  7.220296515913767E+07, -4.555359229308524E+07,  6.64677972E+01,  3.76075457E+02,  1.76445590E+02,
2398656.500000000, A.D. 1855-Mar-14 00:00:00.0000,  7.680402116288075E+08,  1.326296222810207E+08, -1.763397877938421E+07,  7.35465547E+01,  3.68723088E+02,  1.76061068E+02,
2398716.500000000, A.D. 1855-May-13 00:00:00.0000,  7.511753688515713E+08,  1.920553252722603E+08,  1.041580982473484E+07,  9.16176083E+01,  3.58840479E+02,  1.74893064E+02,
2398776.500000000, A.D. 1855-Jul-12 00:00:00.0000,  7.285788674589410E+08,  2.500105435220659E+08,  3.838391275198817E+07,  1.14727136E+02,  3.46525176E+02,  1.72961052E+02,
2398836.500000000, A.D. 1855-Sep-10 00:00:00.0000,  7.003332822311460E+08,  3.060222327528147E+08,  6.605221209428660E+07,  1.39442832E+02,  3.31904256E+02,  1.70300653E+02,
2398896.500000000, A.D. 1855-Nov-09 00:00:00.0000,  6.665706222018487E+08,  3.596180777532461E+08,  9.319798851470216E+07,  1.64069075E+02,  3.15134866E+02,  1.66963688E+02,
2398956.500000000, A.D. 1856-Jan-08 00:00:00.0000,  6.274741740453538E+08,  4.103312380190896E+08,  1.195958423198458E+08,  1.87685793E+02,  2.96404648E+02,  1.63018039E+02,
2399016.500000000, A.D. 1856-Mar-08 00:00:00.0000,  5.832797876935441E+08,  4.577055464366211E+08,  1.450198716784683E+08,  2.09720685E+02,  2.75932224E+02,  1.58547220E+02,
2399076.500000000, A.D. 1856-May-07 00:00:00.0000,  5.342764647763236E+08,  5.013011123993221E+08,  1.692460999781118E+08,  2.29776949E+02,  2.53968028E+02,  1.53649505E+02,
2399136.500000000, A.D. 1856-Jul-06 00:00:00.0000,  4.808061462495973E+08,  5.407002428981878E+08,  1.920551234463516E+08,  2.47561368E+02,  2.30796153E+02,  1.48436474E+02,
2399196.500000000, A.D. 1856-Sep-04 00:00:00.0000,  4.232625796326860E+08,  5.755135622186092E+08,  2.132349389490300E+08,  2.62852830E+02,  2.06738490E+02,  1.43030787E+02,
2399256.500000000, A.D. 1856-Nov-03 00:00:00.0000,  3.620891721275937E+08,  6.053861818126249E+08,  2.325838955329042E+08,  2.75488131E+02,  1.82163726E+02,  1.37562953E+02,
2399316.500000000, A.D. 1857-Jan-02 00:00:00.0000,  2.977757623484231E+08,  6.300037635028017E+08,  2.499137059659699E+08,  2.85355517E+02,  1.57506521E+02,  1.32166913E+02,
2399376.500000000, A.D. 1857-Mar-03 00:00:00.0000,  2.308542975367830E+08,  6.490982896774467E+08,  2.650524374046450E+08,  2.92391645E+02,  1.33308248E+02,  1.26974320E+02,
2399436.500000000, A.D. 1857-May-02 00:00:00.0000,  1.618934211727856E+08,  6.624533319307212E+08,  2.778473889829783E+08,  2.96579834E+02,  1.10303519E+02,  1.22107583E+02,
2399496.500000000, A.D. 1857-Jul-01 00:00:00.0000,  9.149203446314947E+07,  6.699086285767543E+08,  2.881677644558565E+08,  2.97948508E+02,  8.95987567E+01,  1.17672095E+02,
2399556.500000000, A.D. 1857-Aug-30 00:00:00.0000,  2.027195327505225E+07,  6.713637927660049E+08,  2.959070493882051E+08,  2.96569220E+02,  7.29811130E+01,  1.13748489E+02,
2399616.500000000, A.D. 1857-Oct-29 00:00:00.0000, -5.113017210497385E+07,  6.667809735535839E+08,  3.009849981176741E+08,  2.92553902E+02,  6.30782527E+01,  1.10386208E+02,
2399676.500000000, A.D. 1857-Dec-28 00:00:00.0000, -1.220714790084376E+08,  6.561863420633768E+08,  3.033491534055860E+08,  2.86051234E+02,  6.20994580E+01,  1.07599840E+02,
2399736.500000000, A.D. 1858-Feb-26 00:00:00.0000, -1.919118116400193E+08,  6.396703240747548E+08,  3.029758394653600E+08,  2.77242140E+02,  6.92321683E+01,  1.05369415E+02,
2399796.500000000, A.D. 1858-Apr-27 00:00:00.0000, -2.600226750578784E+08,  6.173865496777244E+08,  2.998705903070012E+08,  2.66334607E+02,  8.12348952E+01,  1.03645051E+02,
2399856.500000000, A.D. 1858-Jun-26 00:00:00.0000, -3.257959527527425E+08,  5.895495226795158E+08,  2.940679867258384E+08,  2.53558095E+02,  9.52467732E+01,  1.02355280E+02,
2399916.500000000, A.D. 1858-Aug-25 00:00:00.0000, -3.886521485434007E+08,  5.564311014202052E+08,  2.856309180145820E+08,  2.39157974E+02,  1.09581620E+02,  1.01417496E+02,
2399976.500000000, A.D. 1858-Oct-24 00:00:00.0000, -4.480479036549622E+08,  5.183559186607557E+08,  2.746493012477779E+08,  2.23390566E+02,  1.23341475E+02,  1.00748590E+02,
2400036.500000000, A.D. 1858-Dec-23 00:00:00.0000, -5.034826002220725E+08,  4.756959005680100E+08,  2.612383090316816E+08,  2.06519500E+02,  1.36048846E+02,  1.00274080E+02,
2400096.500000000, A.D. 1859-Feb-21 00:00:00.0000, -5.545038980093435E+08,  4.288640840672697E+08,  2.455361781507593E+08,  1.88814396E+02,  1.47450194E+02,  9.99346542E+01,
2400156.500000000, A.D. 1859-Apr-22 00:00:00.0000, -6.007121209790256E+08,  3.783079545749357E+08,  2.277016897329352E+08,  1.70553349E+02,  1.57418589E+02,  9.96897265E+01,
2400216.500000000, A.D. 1859-Jun-21 00:00:00.0000, -6.417634303546884E+08,  3.245025255673480E+08,  2.079114134301903E+08,  1.52031667E+02,  1.65903167E+02,  9.95181504E+01,
2400276.500000000, A.D. 1859-Aug-20 00:00:00.0000, -6.773718008611503E+08,  2.679433546039556E+08,  1.863568023371932E+08,  1.33581167E+02,  1.72900467E+02,  9.94165291E+01,
2400336.500000000, A.D. 1859-Oct-19 00:00:00.0000, -7.073098608086789E+08,  2.091396995426635E+08,  1.632412371322812E+08,  1.15608038E+02,  1.78436595E+02,  9.93957300E+01,
2400396.500000000, A.D. 1859-Dec-18 00:00:00.0000, -7.314086863327150E+08,  1.486079758651028E+08,  1.387771000925053E+08,  9.86633936E+01,  1.82555238E+02,  9.94762337E+01,
2400456.500000000, A.D. 1860-Feb-16 00:00:00.0000, -7.495566606112924E+08,  8.686564544743818E+07,  1.131829473801751E+08,  8.35649857E+01,  1.85309293E+02,  9.96829482E+01,
2400516.500000000, A.D. 1860-Apr-16 00:00:00.0000, -7.616975486249453E+08,  2.442562927281002E+07,  8.668083589056380E+07,  7.15581243E+01,  1.86755037E+02,  1.00040104E+02,
2400576.500000000, A.D. 1860-Jun-15 00:00:00.0000, -7.678279373975172E+08, -3.820868160322034E+07,  5.949385351467686E+07,  6.43234050E+01,  1.86948307E+02,  1.00566783E+02,
2400636.500000000, A.D. 1860-Aug-14 00:00:00.0000, -7.679941792988858E+08, -1.005477833127321E+08,  3.184388016082427E+07,  6.33131720E+01,  1.85942348E+02,  1.01273545E+02,
2400696.500000000, A.D. 1860-Oct-13 00:00:00.0000, -7.622889777286408E+08, -1.621197822445640E+08,  3.949594571528072E+06,  6.85164042E+01,  1.83787072E+02,  1.02160429E+02,
2400756.500000000, A.D. 1860-Dec-12 00:00:00.0000, -7.508477580875188E+08, -2.224734969781500E+08, -2.397526370606543E+07,  7.83819408E+01,  1.80529513E+02,  1.03216430E+02,
2400816.500000000, A.D. 1861-Feb-10 00:00:00.0000, -7.338449230661033E+08, -2.811809644994650E+08, -5.172337962272581E+07,  9.10678557E+01,  1.76215224E+02,  1.04420314E+02,
2400876.500000000, A.D. 1861-Apr-11 00:00:00.0000, -7.114900895824058E+08, -3.378394036361613E+08, -7.909510903364807E+07,  1.05213621E+02,  1.70890429E+02,  1.05742474E+02,
2400936.500000000, A.D. 1861-Jun-10 00:00:00.0000, -6.840243879780475E+08, -3.920726887327041E+08, -1.058995011700978E+08,  1.19958155E+02,  1.64604740E+02,  1.07147415E+02,
2400996.500000000, A.D. 1861-Aug-09 00:00:00.0000, -6.517168935213946E+08, -4.435323921372372E+08, -1.319551163059766E+08,  1.34762092E+02,  1.57414366E+02,  1.08596479E+02,
2401056.500000000, A.D. 1861-Oct-08 00:00:00.0000, -6.148612183044493E+08, -4.918984472144401E+08, -1.570906597991714E+08,  1.49269755E+02,  1.49385813E+02,  1.10050446E+02,
2401116.500000000, A.D. 1861-Dec-07 00:00:00.0000, -5.737723069160053E+08, -5.368795068456953E+08, -1.811454600354956E+08,  1.63229230E+02,  1.40600249E+02,  1.11471772E+02,
2401176.500000000, A.D. 1862-Feb-05 00:00:00.0000, -5.287834563678249E+08, -5.782130432836009E+08, -2.039698092581666E+08,  1.76449244E+02,  1.31158969E+02,  1.12826327E+02,
2401236.500000000, A.D. 1862-Apr-06 00:00:00.0000, -4.802435653688976E+08, -6.156652442358261E+08, -2.254251913829025E+08,  1.88776192E+02,  1.21190729E+02,  1.14084576E+02,
2401296.500000000, A.D. 1862-Jun-05 00:00:00.0000, -4.285146090281921E+08, -6.490307501185308E+08, -2.453844168555255E+08,  2.00081895E+02,  1.10862308E+02,  1.15222228E+02,
2401356.500000000, A.D. 1862-Aug-04 00:00:00.0000, -3.739693403821210E+08, -6.781322863020476E+08, -2.637316878500954E+08,  2.10257173E+02,  1.00394453E+02,  1.16220424E+02,
2401416.500000000, A.D. 1862-Oct-03 00:00:00.0000, -3.169892054790570E+08, -7.028202132489647E+08, -2.803626063840740E+08,  2.19208598E+02,  9.00862284E+01,  1.17065520E+02,
2401476.500000000, A.D. 1862-Dec-02 00:00:00.0000, -2.579624488697742E+08, -7.229720327356018E+08, -2.951841437753413E+08,  2.26857027E+02,  8.03503540E+01,  1.17748585E+02,
2401536.500000000, A.D. 1863-Jan-31 00:00:00.0000, -1.972823969487852E+08, -7.384918802331226E+08, -3.081145859254140E+08,  2.33137135E+02,  7.17555144E+01,  1.18264669E+02,
2401596.500000000, A.D. 1863-Apr-01 00:00:00.0000, -1.353459005459550E+08, -7.493100245437851E+08, -3.190834662761663E+08,  2.37997477E+02,  6.50462931E+01,  1.18611959E+02,
2401656.500000000, A.D. 1863-May-31 00:00:00.0000, -7.255190883272386E+07, -7.553823834073948E+08, -3.280314929047378E+08,  2.41400810E+02,  6.10582141E+01,  1.18790866E+02,
2401716.500000000, A.D. 1863-Jul-30 00:00:00.0000, -9.300151159557700E+06, -7.566900800757747E+08, -3.349104826217573E+08,  2.43324529E+02,  6.04338302E+01,  1.18803132E+02,
2401776.500000000, A.D. 1863-Sep-28 00:00:00.0000,  5.401009193010905E+07, -7.532390488866582E+08, -3.396833081715431E+08,  2.43761106E+02,  6.32577007E+01,  1.18651017E+02,
2401836.500000000, A.D. 1863-Nov-27 00:00:00.0000,  1.169811520162687E+08, -7.450596908522950E+08, -3.423238613915912E+08,  2.42718474E+02,  6.89912789E+01,  1.18336621E+02,
2401896.500000000, A.D. 1864-Jan-26 00:00:00.0000,  1.792181012310748E+08, -7.322065829689349E+08, -3.428170361852875E+08,  2.40220332E+02,  7.67915687E+01,  1.17861379E+02,
2401956.500000000, A.D. 1864-Mar-26 00:00:00.0000,  2.403298628560680E+08, -7.147582528097703E+08, -3.411587389249467E+08,  2.36306354E+02,  8.58482890E+01,  1.17225787E+02,
2402016.500000000, A.D. 1864-May-25 00:00:00.0000,  2.999303259220648E+08, -6.928170036913739E+08, -3.373559219162508E+08,  2.31032304E+02,  9.55207443E+01,  1.16429371E+02,
2402076.500000000, A.D. 1864-Jul-24 00:00:00.0000,  3.576394894162582E+08, -6.665087898715162E+08, -3.314266417900161E+08,  2.24470082E+02,  1.05336463E+02,  1.15470921E+02,
2402136.500000000, A.D. 1864-Sep-22 00:00:00.0000,  4.130846601418540E+08, -6.359831337975496E+08, -3.234001417837159E+08,  2.16707717E+02,  1.14949991E+02,  1.14348984E+02,
2402196.500000000, A.D. 1864-Nov-21 00:00:00.0000,  4.659017197456982E+08, -6.014130806223764E+08, -3.133169579939826E+08,  2.07849396E+02,  1.24104657E+02,  1.13062632E+02,
2402256.500000000, A.D. 1865-Jan-20 00:00:00.0000,  5.157364819784390E+08, -5.629951621657214E+08, -3.012290382959950E+08,  1.98015581E+02,  1.32605957E+02,  1.11612443E+02,
2402316.500000000, A.D. 1865-Mar-21 00:00:00.0000,  5.622461669176503E+08, -5.209493679031099E+08, -2.871998760629473E+08,  1.87343385E+02,  1.40304749E+02,  1.10001695E+02,
2402376.500000000, A.D. 1865-May-20 00:00:00.0000,  6.051010022228389E+08, -4.755190976285020E+08, -2.713046487574904E+08,  1.75987393E+02,  1.47087013E+02,  1.08237707E+02,
2402436.500000000, A.D. 1865-Jul-19 00:00:00.0000,  6.439859673568853E+08, -4.269710724253941E+08, -2.536303521718985E+08,  1.64121243E+02,  1.52867656E+02,  1.06333271E+02,
2402496.500000000, A.D. 1865-Sep-17 00:00:00.0000,  6.786026972136410E+08, -3.755951720280210E+08, -2.342759175618258E+08,  1.51940377E+02,  1.57586721E+02,  1.04308079E+02,
2402556.500000000, A.D. 1865-Nov-16 00:00:00.0000,  7.086715600984023E+08, -3.217041787321110E+08, -2.133523052581621E+08,  1.39666536E+02,  1.61206976E+02,  1.02190063E+02,
2402616.500000000, A.D. 1866-Jan-15 00:00:00.0000,  7.339339030281372E+08, -2.656333852664260E+08, -1.909825544362665E+08,  1.27554603E+02,  1.63712204E+02,  1.00016466E+02,
2402676.500000000, A.D. 1866-Mar-16 00:00:00.0000,  7.541544737108092E+08, -2.077400273644567E+08, -1.673017722779842E+08,  1.15902104E+02,  1.65105815E+02,  9.78344792E+01,
2402736.500000000, A.D. 1866-May-15 00:00:00.0000,  7.691240170590897E+08, -1.484025026657791E+08, -1.424570461946022E+08,  1.05060355E+02,  1.65409483E+02,  9.57011852E+01,
2402796.500000000, A.D. 1866-Jul-14 00:00:00.0000,  7.786620272322866E+08, -8.801933502956080E+07, -1.166072586987593E+08,  9.54425066E+01,  1.64661657E+02,  9.36825111E+01,
2402856.500000000, A.D. 1866-Sep-12 00:00:00.0000,  7.826196287193385E+08, -2.700782980330433E+07, -8.992277761321165E+07,  8.75160090E+01,  1.62915844E+02,  9.18508923E+01,
2402916.500000000, A.D. 1866-Nov-11 00:00:00.0000,  7.808825623520005E+08,  3.419762324043213E+07, -6.258500066096924E+07,  8.17573576E+01,  1.60238625E+02,  9.02814133E+01,
2402976.500000000, A.D. 1867-Jan-10 00:00:00.0000,  7.733742295750333E+08,  9.514764417207539E+07, -3.478573000907563E+07,  7.85503578E+01,  1.56707472E+02,  8.90463989E+01,
2403036.500000000, A.D. 1867-Mar-11 00:00:00.0000,  7.600587258114576E+08,  1.553803949491062E+08, -6.726350771956274E+06,  7.80510789E+01,  1.52408440E+02,  8.82087884E+01,
2403096.500000000, A.D. 1867-May-10 00:00:00.0000,  7.409437986550641E+08,  2.144245961580932E+08,  2.138321276375518E+07,  8.01061183E+01,  1.47433988E+02,  8.78150988E+01,
2403156.500000000, A.D. 1867-Jul-09 00:00:00.0000,  7.160836484075159E+08,  2.718030445498493E+08,  4.932577845273381E+07,  8.42997786E+01,  1.41881177E+02,  8.78891822E+01,
2403216.500000000, A.D. 1867-Sep-07 00:00:00.0000,  6.855814572920098E+08,  3.270366502735308E+08,  7.687844565843207E+07,  9.00949566E+01,  1.35850671E+02,  8.84281008E+01,
2403276.500000000, A.D. 1867-Nov-06 00:00:00.0000,  6.495915374746805E+08,  3.796489907802090E+08,  1.038144019868264E+08,  9.69653147E+01,  1.29446981E+02,  8.94011103E+01,
2403336.500000000, A.D. 1868-Jan-05 00:00:00.0000,  6.083209789891368E+08,  4.291713662286589E+08,  1.299050018279412E+08,  1.04462729E+02,  1.22780456E+02,  9.07520202E+01,
2403396.500000000, A.D. 1868-Mar-05 00:00:00.0000,  5.620306708745775E+08,  4.751482953400586E+08,  1.549221033005578E+08,  1.12229297E+02,  1.15971508E+02,  9.24043808E+01,
2403456.500000000, A.D. 1868-May-04 00:00:00.0000,  5.110355497686201E+08,  5.171433849233051E+08,  1.786406484369087E+08,  1.19982878E+02,  1.09157346E+02,  9.42683697E+01,
2403516.500000000, A.D. 1868-Jul-03 00:00:00.0000,  4.557039746355469E+08,  5.547454742080491E+08,  2.008414518209668E+08,  1.27496402E+02,  1.02501099E+02,  9.62481237E+01,
2403576.500000000, A.D. 1868-Sep-01 00:00:00.0000,  3.964561144423242E+08,  5.875749171169434E+08,  2.213141491998933E+08,  1.34579841E+02,  9.62022061E+01,  9.82484792E+01,
2403636.500000000, A.D. 1868-Oct-31 00:00:00.0000,  3.337612670986617E+08,  6.152898388212661E+08,  2.398602416723215E+08,  1.41067374E+02,  9.05051007E+01,  1.00180488E+02,
