            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000, -7.701624788781070E+08,  2.145154275512580E+08,  5.358285382501638E+06,  7.41108130E+01,  2.59746152E+02,  1.34006572E+02,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000, -7.844973558405648E+08,  1.567417899785357E+08, -2.238455237449743E+07,  5.44807435E+01,  2.67286772E+02,  1.33695919E+02,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.933850628452541E+08,  9.787873818422666E+07, -4.997280145129469E+07,  4.27542897E+01,  2.73117017E+02,  1.32831565E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.967771142864226E+08,  3.833645132722963E+07, -7.721585816064139E+07,  4.63839063E+01,  2.77179734E+02,  1.31413897E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.946595469646342E+08, -2.147235228847595E+07, -1.039260653744236E+08,  6.31939687E+01,  2.79419599E+02,  1.29447535E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.870527345435859E+08, -8.113445449730282E+07, -1.299196090427819E+08,  8.59122248E+01,  2.79784095E+02,  1.26942892E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.740111419584236E+08, -1.402381463147428E+08, -1.550173949117589E+08,  1.10950833E+02,  2.78224880E+02,  1.23918297E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.556230083912796E+08, -1.983752174690542E+08, -1.790459072246754E+08,  1.36908414E+02,  2.74699468E+02,  1.20402734E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.320099645167875E+08, -2.551429420503130E+08, -2.018380580153369E+08,  1.63123774E+02,  2.69173211E+02,  1.16439344E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.033265826132894E+08, -3.101460698999242E+08, -2.232340313185239E+08,  1.89196960E+02,  2.61621554E+02,  1.12089825E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -6.697598558212842E+08, -3.629988284470364E+08, -2.430821239621713E+08,  2.14830554E+02,  2.52032581E+02,  1.07439918E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -6.315285811669627E+08, -4.133269461468003E+08, -2.612395836073150E+08,  2.39770482E+02,  2.40409928E+02,  1.02606061E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -5.888826528250589E+08, -4.607697105805168E+08, -2.775734528968193E+08,  2.63781649E+02,  2.26776242E+02,  9.77430129E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -5.421022430899901E+08, -5.049820569874002E+08, -2.919614135648733E+08,  2.86637430E+02,  2.11177599E+02,  9.30514920E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -4.914968528918577E+08, -5.456366926562761E+08, -3.042926310765176E+08,  3.08115372E+02,  1.93689714E+02,  8.87833099E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -4.374042080199239E+08, -5.824262578679293E+08, -3.144685973926015E+08,  3.27996025E+02,  1.74427800E+02,  8.52389339E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -3.801889944250602E+08, -6.150655257530559E+08, -3.224039729807206E+08,  3.46063502E+02,  1.53564436E+02,  8.27498494E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -3.202413996116868E+08, -6.432936186995389E+08, -3.280274122356105E+08,  3.62107088E+02,  1.31366394E+02,  8.16388475E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -2.579754373635678E+08, -6.668762419606856E+08, -3.312823715536401E+08,  3.75923541E+02,  1.08281169E+02,  8.21606746E+01,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -1.938270388572738E+08, -6.856079159275692E+08, -3.321278892288598E+08,  3.87319891E+02,  8.51694312E+01,  8.44426996E+01,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -1.282518908070572E+08, -6.993141841163580E+08, -3.305393240553035E+08,  3.96116554E+02,  6.40045755E+01,  8.84552940E+01,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -6.172299355472687E+07, -7.078537641154538E+08, -3.265090350512998E+08,  4.02150692E+02,  4.97789608E+01,  9.40274891E+01,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000,  5.272072866056659E+06, -7.111206226918111E+08, -3.200469929633659E+08,  4.05279699E+02,  5.08332779E+01,  1.00894819E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000,  7.223418210370740E+07, -7.090459309483485E+08, -3.111813018013302E+08,  4.05384739E+02,  6.74641245E+01,  1.08751916E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000,  1.386560028678768E+08, -7.015998517617379E+08, -2.999586079963286E+08,  4.02374237E+02,  9.19645509E+01,  1.17290946E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000,  2.040256537996456E+08, -6.887931193985568E+08, -2.864443797622905E+08,  3.96187236E+02,  1.19634403E+02,  1.26222227E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  2.678306520075273E+08, -6.706783679912947E+08, -2.707230377230366E+08,  3.86796555E+02,  1.48503771E+02,  1.35281904E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  3.295621384329895E+08, -6.473511404230365E+08, -2.528979087910326E+08,  3.74211629E+02,  1.77600245E+02,  1.44232749E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  3.887193534265022E+08, -6.189505315761529E+08, -2.330909859383701E+08,  3.58481009E+02,  2.06310166E+02,  1.52862324E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  4.448143250343778E+08, -5.856594160389199E+08, -2.114424759571598E+08,  3.39694464E+02,  2.34167073E+02,  1.60980731E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  4.973767049230975E+08, -5.477042127730179E+08, -1.881101198156338E+08,  3.17984764E+02,  2.60775797E+02,  1.68418891E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  5.459586935164633E+08, -5.053541244052097E+08, -1.632682671611984E+08,  2.93529291E+02,  2.85783616E+02,  1.75027568E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  5.901399846463865E+08, -4.589198360386503E+08, -1.371067043961006E+08,  2.66551992E+02,  3.08869728E+02,  1.80677115E+02,
