            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  4.907738714760155E+08,  5.260760510817758E+08,  1.807197090178534E+08,  2.17174341E+02,  8.24589012E+01,  1.10600017E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  4.381790234109133E+08,  5.638180945474554E+08,  2.093198939433925E+08,  2.33817287E+02,  7.73228461E+01,  1.13367712E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  3.817952313378108E+08,  5.966834501560804E+08,  2.361097918995012E+08,  2.50010338E+02,  7.33285559E+01,  1.16050548E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  3.221444119358821E+08,  6.244416423948380E+08,  2.608789420436183E+08,  2.65388369E+02,  7.16104439E+01,  1.18599024E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  2.597682280671608E+08,  6.469157008298378E+08,  2.834406300593420E+08,  2.79601411E+02,  7.33559949E+01,  1.21006345E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  1.952210501194014E+08,  6.639819450010934E+08,  3.036330330100190E+08,  2.92322818E+02,  7.93160788E+01,  1.23304832E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  1.290632328798202E+08,  6.755689442926459E+08,  3.213198889402801E+08,  3.03256748E+02,  8.94795011E+01,  1.25559271E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  6.185482624642660E+07,  6.816557721701304E+08,  3.363907283990908E+08,  3.12144505E+02,  1.03239127E+02,  1.27857729E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -5.850183754142784E+06,  6.822696814479786E+08,  3.487607161470060E+08,  3.18769482E+02,  1.19780879E+02,  1.30300489E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.350903544747609E+07,  6.774833181123509E+08,  3.583701521365549E+08,  3.22960587E+02,  1.38334066E+02,  1.32987976E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -1.405947297492423E+08,  6.674115874329489E+08,  3.651836836330348E+08,  3.24594188E+02,  1.58244411E+02,  1.36008902E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -2.065999351830137E+08,  6.522082943601451E+08,  3.691892890664066E+08,  3.23594736E+02,  1.78966282E+02,  1.39429991E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -2.710402711492706E+08,  6.320626585227188E+08,  3.703970879834608E+08,  3.19934299E+02,  2.00037694E+02,  1.43288617E+02,
