            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -7.292254579384496E+08,  2.018153659180940E+08,  1.297516848780745E+08,  4.50912211E+01,  1.58057909E+02,  8.63571777E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.448103222927223E+08,  1.406532214013772E+08,  1.030332803523988E+08,  3.84092601E+01,  1.63264702E+02,  8.75896137E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.544762462306252E+08,  7.837514840382889E+07,  7.549695394260278E+07,  3.88148129E+01,  1.67441632E+02,  8.88000559E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.580837991708821E+08,  1.546909113901077E+07,  4.735507138657250E+07,  4.69699787E+01,  1.70478843E+02,  8.99372283E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.555424369697729E+08, -4.756156561583606E+07,  1.882955609013700E+07,  6.03813950E+01,  1.72263403E+02,  9.09438203E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.468133286769434E+08, -1.102023414647347E+08, -9.849917396611476E+06,  7.67191799E+01,  1.72682481E+02,  9.17590017E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.319117056355548E+08, -1.719324627353556E+08, -3.844796148290424E+07,  9.47033088E+01,  1.71627396E+02,  9.23215496E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.109086345700694E+08, -2.322300723723815E+08, -6.672572752130571E+07,  1.13640841E+02,  1.68998406E+02,  9.25734624E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -6.839321175601846E+08, -2.905777707320858E+08, -9.444334311888054E+07,  1.33090835E+02,  1.64710120E+02,  9.24639409E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -6.511674201724308E+08, -3.464684093403395E+08, -1.213625045839048E+08,  1.52715902E+02,  1.58697445E+02,  9.19536389E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -6.128565837613117E+08, -3.994110331028135E+08, -1.472491793493198E+08,  1.72219875E+02,  1.50922139E+02,  9.10191190E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -5.692970557530333E+08, -4.489368422597411E+08, -1.718763644533950E+08,  1.91321733E+02,  1.41380279E+02,  8.96574583E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -5.208394154228477E+08, -4.946050467327055E+08, -1.950268449302804E+08,  2.09745650E+02,  1.30111602E+02,  8.78909525E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -4.678841926438438E+08, -5.360084790645871E+08, -2.164958914257980E+08,  2.27218869E+02,  1.17213158E+02,  8.57718145E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -4.108778315359818E+08, -5.727788321919324E+08, -2.360938342972022E+08,  2.43473630E+02,  1.02863409E+02,  8.33866238E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -3.503078405615756E+08, -6.045913726238120E+08, -2.536484451728634E+08,  2.58251297E+02,  8.73730000E+01,  8.08599253E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -2.866972267589357E+08, -6.311690278895911E+08, -2.690070743326604E+08,  2.71307593E+02,  7.13087961E+01,  7.83557683E+01,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -2.205983348802929E+08, -6.522857408917352E+08, -2.820384895427701E+08,  2.82418238E+02,  5.58318219E+01,  7.60750313E+01,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -1.525862306633857E+08, -6.677690102547177E+08, -2.926343727482358E+08,  2.91384479E+02,  4.35941092E+01,  7.42454195E+01,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -8.325177011372416E+07, -6.775015580892334E+08, -3.007104402926590E+08,  2.98038103E+02,  3.97440993E+01,  7.31010359E+01,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -1.319452198120903E+07, -6.814221173561357E+08, -3.062071741005862E+08,  3.02245674E+02,  4.75914279E+01,  7.28510995E+01,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000,  5.698429210166616E+07, -6.795253339390693E+08, -3.090901535693691E+08,  3.03911763E+02,  6.34370243E+01,  7.36434874E+01,
