            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.399151322289827E+08,  3.510825612809719E+08,  1.379093503692585E+08,  1.34522819E+02,  1.83715555E+02,  1.76789738E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -6.762328549636699E+08,  2.992690733757809E+08,  1.071173258912148E+08,  1.18747981E+02,  1.91495710E+02,  1.77783125E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.067866405358264E+08,  2.449085303460339E+08,  7.541364892785472E+07,  1.04489303E+02,  1.98150435E+02,  1.77917563E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.314260783474379E+08,  1.885018285089025E+08,  4.308004211276162E+07,  9.31086471E+01,  2.03626738E+02,  1.77225101E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.500595517517653E+08,  1.305499912258414E+08,  1.039359825465347E+07,  8.63836326E+01,  2.07890251E+02,  1.75749591E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.626510833382621E+08,  7.154879370452082E+07, -2.237586124471635E+07,  8.59695022E+01,  2.10917562E+02,  1.73544149E+02,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.692166971472301E+08,  1.198411862063213E+07, -5.496799563817228E+07,  9.23937384E+01,  2.12690495E+02,  1.70669345E+02,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.698204737654384E+08, -4.767195912020119E+07, -8.713373725085504E+07,  1.04733285E+02,  2.13192116E+02,  1.67192246E+02,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.645704429127864E+08, -1.069643842564902E+08, -1.186366927037382E+08,  1.21428775E+02,  2.12404367E+02,  1.63186433E+02,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.536144428898548E+08, -1.654576911493296E+08, -1.492541946838753E+08,  1.41092619E+02,  2.10307336E+02,  1.58733141E+02,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.371360656595340E+08, -2.227379830234160E+08, -1.787780437344251E+08,  1.62733394E+02,  2.06880219E+02,  1.53923669E+02,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.153507510631773E+08, -2.784143916074728E+08, -2.070149819572996E+08,  1.85679963E+02,  2.02104090E+02,  1.48863163E+02,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.885020927823935E+08, -3.321200904999815E+08, -2.337869432139629E+08,  2.09464366E+02,  1.95966760E+02,  1.43675829E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -6.568583958338768E+08, -3.835129387184025E+08, -2.589311241616528E+08,  2.33736235E+02,  1.88470281E+02,  1.38511371E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -6.207095173166893E+08, -4.322758144052376E+08, -2.822999121316943E+08,  2.58209733E+02,  1.79642116E+02,  1.33552107E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -5.803639805452753E+08, -4.781167030520051E+08, -3.037607016275234E+08,  2.82632164E+02,  1.69551970E+02,  1.29019349E+02,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -5.361463763326204E+08, -5.207686042130423E+08, -3.231956365029790E+08,  3.06765636E+02,  1.58337873E+02,  1.25176518E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -4.883950388453735E+08, -5.599893029871598E+08, -3.405013014772806E+08,  3.30376496E+02,  1.46248032E+02,  1.22324976E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -4.374599798769455E+08, -5.955610481764975E+08, -3.555883838565304E+08,  3.53229461E+02,  1.33709239E+02,  1.20787971E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -3.837010554197577E+08, -6.272901793583044E+08, -3.683813261428763E+08,  3.75084693E+02,  1.21436297E+02,  1.20880011E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -3.274863528764181E+08, -6.550067390305399E+08, -3.788179888998890E+08,  3.95696770E+02,  1.10586116E+02,  1.22865103E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -2.691907683324082E+08, -6.785640888213764E+08, -3.868493306078042E+08,  4.14814922E+02,  1.02887704E+02,  1.26915611E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -2.091947446307635E+08, -6.978385550410109E+08, -3.924391158222027E+08,  4.32184142E+02,  1.00485606E+02,  1.33087448E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -1.478831471284815E+08, -7.127291283852648E+08, -3.955636643311447E+08,  4.47546917E+02,  1.05160951E+02,  1.41320981E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -8.564425502780692E+07, -7.231572257197968E+08, -3.962116425565652E+08,  4.60645433E+02,  1.17352318E+02,  1.51464093E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -2.286883236993596E+07, -7.290665232482762E+08, -3.943838995930536E+08,  4.71224128E+02,  1.36136762E+02,  1.63304651E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000,  4.005074479973408E+07, -7.304228751240058E+08, -3.900933540649956E+08,  4.79032553E+02,  1.60082456E+02,  1.76600073E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000,  1.027213301031975E+08, -7.272143253052098E+08, -3.833649341978857E+08,  4.83828519E+02,  1.87898780E+02,  1.91097866E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000,  1.647498416072518E+08, -7.194512049133109E+08, -3.742355634509291E+08,  4.85381493E+02,  2.18598347E+02,  2.06546821E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000,  2.257441270349402E+08, -7.071663229855263E+08, -3.627541948815078E+08,  4.83476286E+02,  2.51439172E+02,  2.22701405E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000,  2.853138760073717E+08, -6.904152513453376E+08, -3.489818922937768E+08,  4.77917078E+02,  2.85835779E+02,  2.39322148E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000,  3.430716106181682E+08, -6.692766926174202E+08, -3.329919498530758E+08,  4.68531831E+02,  3.21292217E+02,  2.56174201E+02,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000,  3.986337808836884E+08, -6.438529227056991E+08, -3.148700432537392E+08,  4.55177240E+02,  3.57359327E+02,  2.73025372E+02,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000,  4.516220001292650E+08, -6.142703036118279E+08, -2.947144084302881E+08,  4.37744440E+02,  3.93608979E+02,  2.89644353E+02,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000,  5.016644356563264E+08, -5.806798495823785E+08, -2.726360356565370E+08,  4.16165887E+02,  4.29619001E+02,  3.05799459E+02,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000,  5.483973910413067E+08, -5.432578195316108E+08, -2.487588629059559E+08,  3.90424166E+02,  4.64964760E+02,  3.21258007E+02,
2380776.500000000, A.D. 1806-Mar-31 00:00:00.0000,  5.914671076216424E+08, -5.022063214282783E+08, -2.232199583161429E+08,  3.60564355E+02,  4.99215003E+02,  3.35786379E+02,
2380836.500000000, A.D. 1806-May-30 00:00:00.0000,  6.305318087158277E+08, -4.577538983666936E+08, -1.961696730873500E+08,  3.26713373E+02,  5.31930564E+02,  3.49150743E+02,
2380896.500000000, A.D. 1806-Jul-29 00:00:00.0000,  6.652640030779797E+08, -4.101560543493813E+08, -1.677717408412077E+08,  2.89114405E+02,  5.62665157E+02,  3.61118428E+02,
