            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  6.017029792487947E+08,  4.504488647713997E+08,  1.691905664971419E+08,  2.96083227E+02,  2.53920754E+02,  1.32463648E+02,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  5.572478586248746E+08,  4.983557186895858E+08,  1.899294204957875E+08,  3.26325383E+02,  2.34483288E+02,  1.26077119E+02,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  5.084652759307591E+08,  5.423883052871850E+08,  2.091915908125999E+08,  3.55183887E+02,  2.12603173E+02,  1.19295126E+02,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  4.557499938767560E+08,  5.822210767783185E+08,  2.268338027717702E+08,  3.82341451E+02,  1.88449379E+02,  1.12320833E+02,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  3.995252131492493E+08,  6.175649888849664E+08,  2.427270076234106E+08,  4.07490675E+02,  1.62289835E+02,  1.05429257E+02,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  3.402384303566647E+08,  6.481694065484771E+08,  2.567572673222945E+08,  4.30335293E+02,  1.34574983E+02,  9.89839298E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  2.783571819137565E+08,  6.738235570968949E+08,  2.688264573090221E+08,  4.50592877E+02,  1.06164317E+02,  9.34458915E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  2.143647359528640E+08,  6.943575477442861E+08,  2.788527920785908E+08,  4.67998336E+02,  7.90414612E+01,  8.93576414E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  1.487557933752656E+08,  7.096429640798689E+08,  2.867711789502159E+08,  4.82307773E+02,  5.86420725E+01,  8.72779956E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000,  8.203225131463622E+07,  7.195930611347411E+08,  2.925334034358424E+08,  4.93302391E+02,  5.65285970E+01,  8.76596554E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000,  1.469906486279929E+07,  7.241625724412971E+08,  2.961081558777702E+08,  5.00792234E+02,  7.61766155E+01,  9.07135638E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -5.273974829709393E+07,  7.233471737881962E+08,  2.974809128066365E+08,  5.04619599E+02,  1.07079210E+02,  9.63474110E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -1.197849262956890E+08,  7.171826315239512E+08,  2.966536848704066E+08,  5.04662011E+02,  1.42463310E+02,  1.04221882E+02,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -1.859455796273167E+08,  7.057436573929323E+08,  2.936446395678049E+08,  5.00834670E+02,  1.79721388E+02,  1.13872801E+02,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -2.507425950925068E+08,  6.891425171398106E+08,  2.884876176414114E+08,  4.93092332E+02,  2.17659416E+02,  1.24818749E+02,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -3.137118009974634E+08,  6.675274246745027E+08,  2.812315556602451E+08,  4.81430659E+02,  2.55557587E+02,  1.36619569E+02,
