            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.761939034067073E+08,  3.382200130788469E+08,  1.715233024579757E+08,  6.79579954E+01,  6.07212925E+01,  8.52852465E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.085959001862338E+08,  2.820021886842375E+08,  1.520375183874477E+08,  6.42781759E+01,  6.05495414E+01,  8.20260668E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.356380613032981E+08,  2.236557169093115E+08,  1.314036449286194E+08,  6.13199420E+01,  6.01859218E+01,  7.85757688E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.571669709286226E+08,  1.636370894836216E+08,  1.097867220094608E+08,  5.92239186E+01,  5.97010970E+01,  7.50308536E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.730727229612631E+08,  1.024068710181646E+08,  8.735605854885277E+07,  5.81140857E+01,  5.91623433E+01,  7.15028639E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.832881381833673E+08,  4.042620174658600E+07,  6.428384619375082E+07,  5.80840728E+01,  5.86257138E+01,  6.81179867E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.877877087524792E+08, -2.184645267009376E+07,  4.074385027881034E+07,  5.91846143E+01,  5.81293494E+01,  6.50148040E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.865863207946332E+08, -8.395829726517485E+07,  1.691018451596597E+07,  6.14178198E+01,  5.76889482E+01,  6.23388181E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.797377933862970E+08, -1.454649469712733E+08, -7.043827565539075E+06,  6.47410563E+01,  5.72962869E+01,  6.02323797E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -7.673332762238462E+08, -2.059329274719889E+08, -3.094670927426925E+07,  6.90780571E+01,  5.69212505E+01,  5.88196972E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.494995562475455E+08, -2.649419407893395E+08, -5.462980255162366E+07,  7.43318069E+01,  5.65172347E+01,  5.81890810E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -7.263972892947307E+08, -3.220869114403028E+08, -7.792816065684724E+07,  8.03946958E+01,  5.60293010E+01,  5.83776120E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -6.982191868480525E+08, -3.769798321111364E+08, -1.006813671972863E+08,  8.71543496E+01,  5.54043248E+01,  5.93644971E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -6.651881797979183E+08, -4.292514336569142E+08, -1.227342893561192E+08,  9.44958297E+01,  5.46026057E+01,  6.10764096E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -6.275555833138964E+08, -4.785526912314111E+08, -1.439377679253276E+08,  1.02301687E+02,  5.36108794E+01,  6.34025614E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -5.855992547177652E+08, -5.245561861018344E+08, -1.641492532940495E+08,  1.10451176E+02,  5.24570928E+01,  6.62133964E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -5.396217664791474E+08, -5.669573504671618E+08, -1.832333953576695E+08,  1.18819429E+02,  5.12272873E+01,  6.93770600E+01,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -4.899485935130317E+08, -6.054756082108561E+08, -2.010625927021340E+08,  1.27276988E+02,  5.00836879E+01,  7.27707455E+01,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -4.369263132850665E+08, -6.398554247568933E+08, -2.175175063733458E+08,  1.35689792E+02,  4.92793781E+01,  7.62868545E+01,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -3.809208083975853E+08, -6.698672850356547E+08, -2.324875461666962E+08,  1.43919627E+02,  4.91579601E+01,  7.98353200E+01,
