            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000, -6.939028080518864E+08,  2.378273865677878E+08,  1.512266558911640E+08,  6.32950403E+01,  1.00839412E+02,  5.56555827E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000, -7.173470432744695E+08,  1.748240436614212E+08,  1.304955644405261E+08,  5.76676279E+01,  1.02747148E+02,  5.53743936E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000, -7.347394983858224E+08,  1.103473276259973E+08,  1.086643523725424E+08,  5.29401575E+01,  1.03923481E+02,  5.53737141E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000, -7.459607617141443E+08,  4.494469215727885E+07,  8.592101495239232E+07,  4.95268546E+01,  1.04374971E+02,  5.56582166E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000, -7.509503431959939E+08, -2.083307997675778E+07,  6.246025512103861E+07,  4.78016106E+01,  1.04118834E+02,  5.62202492E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000, -7.497061512144884E+08, -8.643814950394046E+07,  3.848115290016349E+07,  4.79709112E+01,  1.03181333E+02,  5.70403954E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000, -7.422831211836340E+08, -1.513316159750815E+08,  1.418485611331939E+07,  4.99791106E+01,  1.01596371E+02,  5.80890126E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000, -7.287910759811907E+08, -2.149891236975479E+08, -1.022765834808301E+07,  5.35362301E+01,  9.94043905E+01,  5.93284716E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000, -7.093919104443536E+08, -2.769059796255801E+08, -3.455770870312653E+07,  5.82427158E+01,  9.66517229E+01,  6.07157300E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -6.842961981537583E+08, -3.366017256233828E+08, -5.861088888426521E+07,  6.37066529E+01,  9.33904775E+01,  6.22048923E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -6.537593581149579E+08, -3.936241176847953E+08, -8.219887347117612E+07,  6.95998528E+01,  8.96790988E+01,  6.37495077E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -6.180774798263435E+08, -4.475524818681538E+08, -1.051410279248536E+08,  7.56661228E+01,  8.55836959E+01,  6.53044657E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -5.775829219406716E+08, -4.980004473181133E+08, -1.272658137042602E+08,  8.17095640E+01,  8.11802712E+01,  6.68274517E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -5.326397856907768E+08, -5.446180752936081E+08, -1.484119854054144E+08,  8.75794224E+01,  7.65579876E+01,  6.82799885E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -4.836393732341540E+08, -5.870934139613132E+08, -1.684295794866981E+08,  9.31574326E+01,  7.18235994E+01,  6.96281257E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -4.309956922385340E+08, -6.251535071808298E+08, -1.871807011674580E+08,  9.83486758E+01,  6.71070149E+01,  7.08428396E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -3.751410844034038E+08, -6.585649225460039E+08, -2.045401243671003E+08,  1.03075417E+02,  6.25674720E+01,  7.19002108E+01,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -3.165220340060431E+08, -6.871338474036306E+08, -2.203957174898527E+08,  1.07273125E+02,  5.83985983E+01,  7.27814347E+01,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -2.555951985116922E+08, -7.107058072465554E+08, -2.346487113163829E+08,  1.10887989E+02,  5.48282641E+01,  7.34727086E+01,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -1.928236808724635E+08, -7.291650613893217E+08, -2.472138272186807E+08,  1.13875455E+02,  5.21060124E+01,  7.39650293E+01,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -1.286735698432503E+08, -7.424337434329123E+08, -2.580192867238253E+08,  1.16199416E+02,  5.04701719E+01,  7.42539340E+01,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -6.361075610987186E+07, -7.504707878773198E+08, -2.670067180838051E+08,  1.17831817E+02,  5.00952515E+01,  7.43392048E+01,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000,  1.901981300790458E+06, -7.532706882226334E+08, -2.741309765820461E+08,  1.18752512E+02,  5.10396510E+01,  7.42245548E+01,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000,  6.740762795373747E+07, -7.508621388450062E+08, -2.793598975535865E+08,  1.18949253E+02,  5.32260478E+01,  7.39173135E+01,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000,  1.324573294950275E+08, -7.433065971235931E+08, -2.826739965566795E+08,  1.18417749E+02,  5.64685149E+01,  7.34281220E+01,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000,  1.966125540963113E+08, -7.306967864484084E+08, -2.840661267608500E+08,  1.17161729E+02,  6.05260991E+01,  7.27706457E+01,
