            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,             X_s,             Y_s,             Z_s,
2378496.500000000, A.D. 1800-Jan-01 00:00:00.0000,  6.048704487632358E+08,  5.071563674968027E+08,  8.301166280717206E+07,  7.25115780E+01,  6.85535501E+01,  6.34572090E+01,
2378556.500000000, A.D. 1800-Mar-02 00:00:00.0000,  5.625725938484336E+08,  5.552495282028615E+08,  9.951406319057456E+07,  7.71106746E+01,  6.63067970E+01,  6.26838505E+01,
2378616.500000000, A.D. 1800-May-01 00:00:00.0000,  5.163077072934611E+08,  5.994275827201972E+08,  1.153153563144332E+08,  8.18452077E+01,  6.41321523E+01,  6.25029182E+01,
2378676.500000000, A.D. 1800-Jun-30 00:00:00.0000,  4.664406778889111E+08,  6.394235174378494E+08,  1.303126241039675E+08,  8.66357326E+01,  6.21454019E+01,  6.29304853E+01,
2378736.500000000, A.D. 1800-Aug-29 00:00:00.0000,  4.133517916491109E+08,  6.750022703987666E+08,  1.444101428232433E+08,  9.14078258E+01,  6.04943182E+01,  6.39493626E+01,
2378796.500000000, A.D. 1800-Oct-28 00:00:00.0000,  3.574341152814348E+08,  7.059606574592116E+08,  1.575195905535644E+08,  9.60894719E+01,  5.93583501E+01,  6.55125552E+01,
2378856.500000000, A.D. 1800-Dec-27 00:00:00.0000,  2.990910590937651E+08,  7.321271656028144E+08,  1.695602041099496E+08,  1.00609220E+02,  5.89398418E+01,  6.75504992E+01,
2378916.500000000, A.D. 1801-Feb-25 00:00:00.0000,  2.387341225375930E+08,  7.533616556419359E+08,  1.804588944392139E+08,  1.04895014E+02,  5.94438535E+01,  6.99799020E+01,
2378976.500000000, A.D. 1801-Apr-26 00:00:00.0000,  1.767808031890012E+08,  7.695549901800653E+08,  1.901503288336059E+08,  1.08873583E+02,  6.10483500E+01,  7.27120628E+01,
2379036.500000000, A.D. 1801-Jun-25 00:00:00.0000,  1.136526501039944E+08,  7.806286192079827E+08,  1.985769894956903E+08,  1.12470301E+02,  6.38738276E+01,  7.56593709E+01,
2379096.500000000, A.D. 1801-Aug-24 00:00:00.0000,  4.977344671875577E+07,  7.865341498160368E+08,  2.056892159676719E+08,  1.15609429E+02,  6.79651696E+01,  7.87396162E+01,
2379156.500000000, A.D. 1801-Oct-23 00:00:00.0000, -1.443249184185445E+07,  7.872529112947413E+08,  2.114452364795456E+08,  1.18214704E+02,  7.32929512E+01,  8.18783704E+01,
2379216.500000000, A.D. 1801-Dec-22 00:00:00.0000, -7.854193579637143E+07,  7.827955244955751E+08,  2.158111934767070E+08,  1.20210233E+02,  7.97703053E+01,  8.50099505E+01,
2379276.500000000, A.D. 1802-Feb-20 00:00:00.0000, -1.421342904981708E+08,  7.732014926791180E+08,  2.187611683321646E+08,  1.21521685E+02,  8.72748608E+01,  8.80774748E+01,
2379336.500000000, A.D. 1802-Apr-21 00:00:00.0000, -2.047930988471780E+08,  7.585388184829119E+08,  2.202772088713392E+08,  1.22077799E+02,  9.56670304E+01,  9.10324043E+01,
2379396.500000000, A.D. 1802-Jun-20 00:00:00.0000, -2.661075153807870E+08,  7.389036386110691E+08,  2.203493601560043E+08,  1.21812243E+02,  1.04801413E+02,  9.38338347E+01,
2379456.500000000, A.D. 1802-Aug-19 00:00:00.0000, -3.256737832700247E+08,  7.144198826412737E+08,  2.189757009650455E+08,  1.20665897E+02,  1.14532130E+02,  9.64476972E+01,
2379516.500000000, A.D. 1802-Oct-18 00:00:00.0000, -3.830967239983356E+08,  6.852389542671968E+08,  2.161623874862801E+08,  1.18589713E+02,  1.24714259E+02,  9.88459558E+01,
2379576.500000000, A.D. 1802-Dec-17 00:00:00.0000, -4.379912629947027E+08,  6.515394175630488E+08,  2.119237019087151E+08,  1.15548370E+02,  1.35203337E+02,  1.01005840E+02,
2379636.500000000, A.D. 1803-Feb-15 00:00:00.0000, -4.899840088787225E+08,  6.135266791334367E+08,  2.062821043834214E+08,  1.11525138E+02,  1.45854187E+02,  1.02909132E+02,
2379696.500000000, A.D. 1803-Apr-16 00:00:00.0000, -5.387149103124738E+08,  5.714326567773801E+08,  1.992682871349115E+08,  1.06528679E+02,  1.56519792E+02,  1.04541514E+02,
2379756.500000000, A.D. 1803-Jun-15 00:00:00.0000, -5.838389917492491E+08,  5.255154155417827E+08,  1.909212280426795E+08,  1.00603044E+02,  1.67050510E+02,  1.05891976E+02,
2379816.500000000, A.D. 1803-Aug-14 00:00:00.0000, -6.250281891575558E+08,  4.760587393814425E+08,  1.812882351637354E+08,  9.38431628E+01,  1.77293791E+02,  1.06952291E+02,
2379876.500000000, A.D. 1803-Oct-13 00:00:00.0000, -6.619732970226789E+08,  4.233716269821188E+08,  1.704249803491527E+08,  8.64198984E+01,  1.87094411E+02,  1.07716559E+02,
2379936.500000000, A.D. 1803-Dec-12 00:00:00.0000, -6.943860303483930E+08,  3.677876799716139E+08,  1.583955143489388E+08,  7.86215182E+01,  1.96295213E+02,  1.08180841E+02,
2379996.500000000, A.D. 1804-Feb-10 00:00:00.0000, -7.220011978794104E+08,  3.096643508513942E+08,  1.452722545952572E+08,  7.09207814E+01,  2.04738332E+02,  1.08342884E+02,
2380056.500000000, A.D. 1804-Apr-10 00:00:00.0000, -7.445789937112348E+08,  2.493820156684223E+08,  1.311359354934674E+08,  6.40694891E+01,  2.12266877E+02,  1.08201972E+02,
2380116.500000000, A.D. 1804-Jun-09 00:00:00.0000, -7.619073961012796E+08,  1.873428450797511E+08,  1.160755152552971E+08,  5.91719678E+01,  2.18727032E+02,  1.07758917E+02,
2380176.500000000, A.D. 1804-Aug-08 00:00:00.0000, -7.738046492214863E+08,  1.239694288559286E+08,  1.001880245333258E+08,  5.75542587E+01,  2.23970538E+02,  1.07016220E+02,
2380236.500000000, A.D. 1804-Oct-07 00:00:00.0000, -7.801218100968225E+08,  5.970311512040646E+07,  8.357834425166577E+07,  6.02142184E+01,  2.27857517E+02,  1.05978412E+02,
2380296.500000000, A.D. 1804-Dec-06 00:00:00.0000, -7.807453357885201E+08, -4.997968434823476E+06,  6.635890277105778E+07,  6.72071798E+01,  2.30259596E+02,  1.04652624E+02,
2380356.500000000, A.D. 1805-Feb-04 00:00:00.0000, -7.755996565326890E+08, -6.966124528838038E+07,  4.864927911105900E+07,  7.77433927E+01,  2.31063246E+02,  1.03049367E+02,
2380416.500000000, A.D. 1805-Apr-05 00:00:00.0000, -7.646496883682156E+08, -1.338024107266793E+08,  3.057569640236634E+07,  9.07909119E+01,  2.30173289E+02,  1.01183558E+02,
2380476.500000000, A.D. 1805-Jun-04 00:00:00.0000, -7.479032280731765E+08, -1.969285650745921E+08,  1.227039537766732E+07,  1.05458252E+02,  2.27516468E+02,  9.90757622E+01,
2380536.500000000, A.D. 1805-Aug-03 00:00:00.0000, -7.254131628931878E+08, -2.585417722840259E+08, -6.129120862529626E+06,  1.21059792E+02,  2.23045001E+02,  9.67536308E+01,
2380596.500000000, A.D. 1805-Oct-02 00:00:00.0000, -6.972793988489156E+08, -3.181430482061103E+08, -2.448098256963051E+07,  1.37065654E+02,  2.16740009E+02,  9.42534582E+01,
2380656.500000000, A.D. 1805-Dec-01 00:00:00.0000, -6.636504398867979E+08, -3.752367785612037E+08, -4.263999502027993E+07,  1.53046157E+02,  2.08614763E+02,  9.16217476E+01,
2380716.500000000, A.D. 1806-Jan-30 00:00:00.0000, -6.247245188948519E+08, -4.293355284463693E+08, -6.045882381684123E+07,  1.68634901E+02,  1.98717705E+02,  8.89165862E+01,
